value,source,target
4.043396,"Unintentional suffocation","Internal hemorrhage in abdomen or pelvis"
1.00723,"Unintentional suffocation","Fracture of femur, other than femoral neck"
.2579532,"Unintentional suffocation","Fracture of foot bone"
13.61239,"Unintentional suffocation","Fracture of hand bone"
.0136862,"Unintentional suffocation","Fracture of face bone"
.7012253,"Unintentional suffocation","Dislocation of hip"
11.80119,"Unintentional suffocation","Fracture of patella, tibia, fibula, or ankle"
.4460064,"Unintentional suffocation","Environmental factors (e.g. temperature, pressure, electricity)"
.2278839,"Unintentional suffocation","Minor traumatic brain injury"
.0234421,"Unintentional suffocation","Fracture of clavicle, scapula, or humerus"
.1226839,"Unintentional suffocation","Burns with <20% total burned surface area"
.1344859,"Unintentional suffocation","Crush injury"
7951.388,"Adverse effects of medical treatment","Complications of medical treatment"
44.41407,"Other unintentional injuries","Spinal cord lesion at neck level"
48.23641,"Other unintentional injuries","Fracture of skull"
82.34909,"Other unintentional injuries","Multiple significant injuries"
32.70546,"Other unintentional injuries","Fracture of foot bone"
30.97588,"Other unintentional injuries","Minor traumatic brain injury"
79.35546,"Other unintentional injuries","Burns with <20% total burned surface area"
3.551294,"Other unintentional injuries","Fracture of clavicle, scapula, or humerus"
77.61815,"Other unintentional injuries","Fracture of femur, other than femoral neck"
786.0791,"Other unintentional injuries","Poisoning"
57.24669,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
144.4103,"Other unintentional injuries","Fracture of pelvis"
250.8822,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis"
20.23991,"Other unintentional injuries","Injured nerves"
72.96088,"Other unintentional injuries","Moderate to severe traumatic brain injury"
456.8625,"Other unintentional injuries","Open wound"
13.41691,"Other unintentional injuries","Amputation of finger (excluding thumb)"
335.4034,"Other unintentional injuries","Fracture of hand bone"
35.34505,"Other unintentional injuries","Dislocation of shoulder"
31.61843,"Other unintentional injuries","Other injuries of muscle & tendon and other dislocations"
9.803607,"Other unintentional injuries","Injury to eyes (including foreign body eye)"
12.64557,"Other unintentional injuries","Crush injury"
3.123592,"Other unintentional injuries","Fracture of face bone"
989.9185,"Other unintentional injuries","Fracture of patella, tibia, fibula, or ankle"
10.97168,"Other unintentional injuries","Fracture of sternum or rib(s)"
20.48436,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)"
197.2332,"Other unintentional injuries","Contusion"
32.77801,"Other unintentional injuries","Dislocation of hip"
18.57687,"Other unintentional injuries","Severe chest Injury"
88.87501,"Other unintentional injuries","Complications of medical treatment"
301.404,"Other unintentional injuries","Fracture of neck of femur"
23.9535,"Other unintentional injuries","Spinal cord lesion below neck level"
.4342209,"Other unintentional injuries","Non-fatal submersion"
56.64091,"Other unintentional injuries","Fracture of radius or ulna"
1003.713,"Other unintentional injuries","Fracture of vertebral column"
5.388967,"Other unintentional injuries","Dislocation of knee"
.0379973,"Poisonings","Fracture of sternum or rib(s)"
.0668398,"Poisonings","Dislocation of knee"
1.168268,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)"
.0699224,"Poisonings","Fracture of face bone"
4.113366,"Poisonings","Dislocation of shoulder"
8.268269,"Poisonings","Complications of medical treatment"
.065424,"Poisonings","Non-fatal submersion"
1.896265,"Poisonings","Moderate to severe traumatic brain injury"
4.466913,"Poisonings","Burns with <20% total burned surface area"
2.36672,"Poisonings","Fracture of neck of femur"
.3591398,"Poisonings","Spinal cord lesion below neck level"
.6176759,"Poisonings","Other injuries of muscle & tendon and other dislocations"
.1201839,"Poisonings","Fracture of clavicle, scapula, or humerus"
.2265401,"Poisonings","Fracture of skull"
.4298276,"Poisonings","Fracture of vertebral column"
.2690706,"Poisonings","Fracture of hand bone"
2.215823,"Poisonings","Multiple significant injuries"
.2613972,"Poisonings","Contusion"
.0418807,"Poisonings","Dislocation of hip"
.205853,"Poisonings","Fracture of radius or ulna"
.9858446,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.833472,"Poisonings","Fracture of femur, other than femoral neck"
1.144616,"Poisonings","Open wound"
.0783661,"Poisonings","Severe chest Injury"
.1275085,"Poisonings","Injury to eyes (including foreign body eye)"
3.423318,"Poisonings","Internal hemorrhage in abdomen or pelvis"
.3834916,"Poisonings","Fracture of foot bone"
665.5057,"Poisonings","Poisoning"
.181937,"Poisonings","Injured nerves"
.4992615,"Poisonings","Fracture of pelvis"
4.585189,"Poisonings","Fracture of patella, tibia, fibula, or ankle"
.6171982,"Poisonings","Spinal cord lesion at neck level"
.0262533,"Poisonings","Crush injury"
.794425,"Poisonings","Minor traumatic brain injury"
4.157805,"Self-harm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.2039899,"Self-harm","Fracture of face bone"
2.400692,"Self-harm","Fracture of vertebral column"
1.200588,"Self-harm","Minor traumatic brain injury"
23.89803,"Self-harm","Open wound"
3.093481,"Self-harm","Spinal cord lesion below neck level"
1.336448,"Self-harm","Contusion"
134.4943,"Self-harm","Poisoning"
.1359853,"Self-harm","Non-fatal submersion"
2.427788,"Self-harm","Fracture of femur, other than femoral neck"
10.42572,"Self-harm","Multiple significant injuries"
1.886195,"Self-harm","Burns with <20% total burned surface area"
1.989704,"Self-harm","Dislocation of shoulder"
1.935587,"Self-harm","Fracture of foot bone"
.0292653,"Self-harm","Fracture of sternum or rib(s)"
.0899262,"Self-harm","Amputation of finger (excluding thumb)"
.7638119,"Self-harm","Crush injury"
15.37098,"Self-harm","Complications of medical treatment"
3.57591,"Self-harm","Other injuries of muscle & tendon and other dislocations"
2.784379,"Self-harm","Fracture of hand bone"
.0229452,"Self-harm","Dislocation of knee"
3.33773,"Self-harm","Fracture of neck of femur"
.2064175,"Self-harm","Fracture of clavicle, scapula, or humerus"
.0956689,"Self-harm","Dislocation of hip"
1.25895,"Self-harm","Fracture of skull"
4.971642,"Self-harm","Spinal cord lesion at neck level"
10.44353,"Self-harm","Fracture of patella, tibia, fibula, or ankle"
1.202744,"Self-harm","Fracture of pelvis"
.6207732,"Self-harm","Severe chest Injury"
.3288076,"Self-harm","Injury to eyes (including foreign body eye)"
7.973904,"Self-harm","Internal hemorrhage in abdomen or pelvis"
5.038836,"Self-harm","Injured nerves"
6.964836,"Self-harm","Moderate to severe traumatic brain injury"
2.347704,"Self-harm","Environmental factors (e.g. temperature, pressure, electricity)"
.4420249,"Self-harm","Fracture of radius or ulna"
33.56007,"Other transport injuries","Minor traumatic brain injury"
14.97153,"Other transport injuries","Other injuries of muscle & tendon and other dislocations"
57.9796,"Other transport injuries","Contusion"
3.175838,"Other transport injuries","Amputation of finger (excluding thumb)"
9.806376,"Other transport injuries","Dislocation of knee"
10.06532,"Other transport injuries","Severe chest Injury"
238.9592,"Other transport injuries","Multiple significant injuries"
3.380354,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
103.603,"Other transport injuries","Fracture of skull"
19.57847,"Other transport injuries","Spinal cord lesion at neck level"
24.75924,"Other transport injuries","Burns with <20% total burned surface area"
.7259166,"Other transport injuries","Injury to eyes (including foreign body eye)"
3.207335,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)"
812.9898,"Other transport injuries","Fracture of patella, tibia, fibula, or ankle"
227.5124,"Other transport injuries","Fracture of vertebral column"
127.1654,"Other transport injuries","Fracture of hand bone"
186.4704,"Other transport injuries","Fracture of sternum or rib(s)"
81.6108,"Other transport injuries","Fracture of femur, other than femoral neck"
7.275383,"Other transport injuries","Fracture of face bone"
32.93892,"Other transport injuries","Crush injury"
74.19785,"Other transport injuries","Open wound"
132.261,"Other transport injuries","Complications of medical treatment"
11.678,"Other transport injuries","Dislocation of hip"
12.15544,"Other transport injuries","Injured nerves"
60.28009,"Other transport injuries","Spinal cord lesion below neck level"
35.45183,"Other transport injuries","Dislocation of shoulder"
28.08074,"Other transport injuries","Fracture of foot bone"
.7209144,"Other transport injuries","Non-fatal submersion"
76.395,"Other transport injuries","Fracture of radius or ulna"
4.724359,"Other transport injuries","Fracture of clavicle, scapula, or humerus"
159.7338,"Other transport injuries","Fracture of pelvis"
68.00787,"Other transport injuries","Poisoning"
102.8714,"Other transport injuries","Moderate to severe traumatic brain injury"
163.7593,"Other transport injuries","Fracture of neck of femur"
84.58407,"Other transport injuries","Internal hemorrhage in abdomen or pelvis"
43.09064,"Motorcyclist road injuries","Contusion"
94.50441,"Motorcyclist road injuries","Spinal cord lesion at neck level"
2.531703,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
3.626066,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)"
13.80744,"Motorcyclist road injuries","Dislocation of hip"
83.41527,"Motorcyclist road injuries","Dislocation of shoulder"
133.0573,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis"
273.7664,"Motorcyclist road injuries","Fracture of femur, other than femoral neck"
37.65419,"Motorcyclist road injuries","Fracture of radius or ulna"
75.86368,"Motorcyclist road injuries","Fracture of foot bone"
57.23018,"Motorcyclist road injuries","Fracture of hand bone"
303.4647,"Motorcyclist road injuries","Fracture of neck of femur"
56.6654,"Motorcyclist road injuries","Spinal cord lesion below neck level"
2.9647,"Motorcyclist road injuries","Poisoning"
91.13873,"Motorcyclist road injuries","Complications of medical treatment"
22.50474,"Motorcyclist road injuries","Injured nerves"
103.8879,"Motorcyclist road injuries","Fracture of skull"
44.74599,"Motorcyclist road injuries","Minor traumatic brain injury"
3.110054,"Motorcyclist road injuries","Dislocation of knee"
6.176474,"Motorcyclist road injuries","Severe chest Injury"
.1580899,"Motorcyclist road injuries","Amputation of finger (excluding thumb)"
762.2574,"Motorcyclist road injuries","Multiple significant injuries"
930.2342,"Motorcyclist road injuries","Fracture of patella, tibia, fibula, or ankle"
81.2697,"Motorcyclist road injuries","Fracture of pelvis"
15.06344,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.0246501,"Motorcyclist road injuries","Non-fatal submersion"
51.96346,"Motorcyclist road injuries","Other injuries of muscle & tendon and other dislocations"
4.796572,"Motorcyclist road injuries","Fracture of sternum or rib(s)"
13.00902,"Motorcyclist road injuries","Crush injury"
95.07844,"Motorcyclist road injuries","Fracture of vertebral column"
17.02645,"Motorcyclist road injuries","Fracture of clavicle, scapula, or humerus"
262.2448,"Motorcyclist road injuries","Moderate to severe traumatic brain injury"
10.76068,"Motorcyclist road injuries","Burns with <20% total burned surface area"
9.237547,"Motorcyclist road injuries","Fracture of face bone"
214.6028,"Motorcyclist road injuries","Open wound"
12.28491,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.1146915,"Motor vehicle road injuries","Non-fatal submersion"
7.415107,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)"
402.5602,"Motor vehicle road injuries","Moderate to severe traumatic brain injury"
3.988317,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
56.14536,"Motor vehicle road injuries","Fracture of hand bone"
535.0441,"Motor vehicle road injuries","Fracture of neck of femur"
38.1305,"Motor vehicle road injuries","Other injuries of muscle & tendon and other dislocations"
1597.887,"Motor vehicle road injuries","Multiple significant injuries"
38.67385,"Motor vehicle road injuries","Dislocation of hip"
418.2458,"Motor vehicle road injuries","Open wound"
10.47956,"Motor vehicle road injuries","Poisoning"
132.7838,"Motor vehicle road injuries","Fracture of skull"
24.02786,"Motor vehicle road injuries","Severe chest Injury"
106.7406,"Motor vehicle road injuries","Spinal cord lesion below neck level"
246.2365,"Motor vehicle road injuries","Fracture of pelvis"
16.29218,"Motor vehicle road injuries","Fracture of clavicle, scapula, or humerus"
146.618,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis"
277.4841,"Motor vehicle road injuries","Fracture of vertebral column"
51.85344,"Motor vehicle road injuries","Complications of medical treatment"
8.907024,"Motor vehicle road injuries","Crush injury"
50.33281,"Motor vehicle road injuries","Dislocation of shoulder"
1562.546,"Motor vehicle road injuries","Fracture of patella, tibia, fibula, or ankle"
204.0272,"Motor vehicle road injuries","Contusion"
22.66576,"Motor vehicle road injuries","Fracture of sternum or rib(s)"
7.653674,"Motor vehicle road injuries","Fracture of face bone"
.9067705,"Motor vehicle road injuries","Amputation of finger (excluding thumb)"
25.72645,"Motor vehicle road injuries","Fracture of foot bone"
1.212413,"Motor vehicle road injuries","Dislocation of knee"
88.45264,"Motor vehicle road injuries","Minor traumatic brain injury"
26.38321,"Motor vehicle road injuries","Injured nerves"
210.1907,"Motor vehicle road injuries","Spinal cord lesion at neck level"
359.2833,"Motor vehicle road injuries","Fracture of femur, other than femoral neck"
8.104962,"Motor vehicle road injuries","Burns with <20% total burned surface area"
63.83334,"Motor vehicle road injuries","Fracture of radius or ulna"
.0003023,"Other road injuries","Amputation of finger (excluding thumb)"
58.13865,"Other road injuries","Fracture of patella, tibia, fibula, or ankle"
2.46778,"Other road injuries","Fracture of hand bone"
.2855334,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
2.791115,"Other road injuries","Internal hemorrhage in abdomen or pelvis"
28.40284,"Other road injuries","Multiple significant injuries"
3.27353,"Other road injuries","Fracture of skull"
.0571103,"Other road injuries","Dislocation of knee"
.1987878,"Other road injuries","Poisoning"
3.341205,"Other road injuries","Complications of medical treatment"
.2491191,"Other road injuries","Injury to eyes (including foreign body eye)"
.5453003,"Other road injuries","Fracture of sternum or rib(s)"
2.182704,"Other road injuries","Other injuries of muscle & tendon and other dislocations"
38.93689,"Other road injuries","Fracture of neck of femur"
10.57231,"Other road injuries","Fracture of radius or ulna"
4.165695,"Other road injuries","Spinal cord lesion below neck level"
.2054421,"Other road injuries","Crush injury"
2.033117,"Other road injuries","Fracture of clavicle, scapula, or humerus"
5.505971,"Other road injuries","Fracture of pelvis"
.5441783,"Other road injuries","Dislocation of hip"
4.756681,"Other road injuries","Fracture of vertebral column"
17.40103,"Other road injuries","Moderate to severe traumatic brain injury"
.1482238,"Other road injuries","Burns with <20% total burned surface area"
6.242797,"Other road injuries","Spinal cord lesion at neck level"
3.082987,"Other road injuries","Contusion"
.4241241,"Other road injuries","Severe chest Injury"
7.596855,"Other road injuries","Open wound"
.6634189,"Other road injuries","Injured nerves"
.2239641,"Other road injuries","Fracture of face bone"
2.096267,"Other road injuries","Minor traumatic brain injury"
10.01714,"Other road injuries","Fracture of femur, other than femoral neck"
7.869367,"Other road injuries","Dislocation of shoulder"
.0046414,"Other road injuries","Non-fatal submersion"
.0396023,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.884495,"Other road injuries","Fracture of foot bone"
242.3972,"Cyclist road injuries","Fracture of neck of femur"
3.302717,"Cyclist road injuries","Fracture of face bone"
.5368317,"Cyclist road injuries","Dislocation of knee"
68.95289,"Cyclist road injuries","Fracture of radius or ulna"
8.062411,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
4.732956,"Cyclist road injuries","Injured nerves"
11.08498,"Cyclist road injuries","Other injuries of muscle & tendon and other dislocations"
51.3989,"Cyclist road injuries","Fracture of femur, other than femoral neck"
25.43273,"Cyclist road injuries","Fracture of pelvis"
22.74742,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis"
9.317084,"Cyclist road injuries","Fracture of sternum or rib(s)"
.173118,"Cyclist road injuries","Amputation of finger (excluding thumb)"
28.60571,"Cyclist road injuries","Contusion"
2.219185,"Cyclist road injuries","Dislocation of hip"
8.64053,"Cyclist road injuries","Fracture of foot bone"
38.29884,"Cyclist road injuries","Fracture of hand bone"
.9396985,"Cyclist road injuries","Burns with <20% total burned surface area"
1.159012,"Cyclist road injuries","Poisoning"
19.28875,"Cyclist road injuries","Fracture of skull"
21.49186,"Cyclist road injuries","Complications of medical treatment"
35.02847,"Cyclist road injuries","Minor traumatic brain injury"
117.0761,"Cyclist road injuries","Moderate to severe traumatic brain injury"
300.2957,"Cyclist road injuries","Open wound"
5.065351,"Cyclist road injuries","Severe chest Injury"
35.05793,"Cyclist road injuries","Dislocation of shoulder"
2.853379,"Cyclist road injuries","Crush injury"
165.5932,"Cyclist road injuries","Multiple significant injuries"
438.5268,"Cyclist road injuries","Fracture of patella, tibia, fibula, or ankle"
.5105441,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
9.815164,"Cyclist road injuries","Fracture of clavicle, scapula, or humerus"
10.03429,"Cyclist road injuries","Spinal cord lesion below neck level"
42.32983,"Cyclist road injuries","Spinal cord lesion at neck level"
252.3808,"Cyclist road injuries","Fracture of vertebral column"
1.961935,"Cyclist road injuries","Injury to eyes (including foreign body eye)"
.0419772,"Cyclist road injuries","Non-fatal submersion"
.1695803,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)"
100.3444,"Pedestrian road injuries by road vehicle","Fracture of pelvis"
41.10517,"Pedestrian road injuries by road vehicle","Fracture of foot bone"
373.6474,"Pedestrian road injuries by road vehicle","Fracture of neck of femur"
27.27097,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level"
219.793,"Pedestrian road injuries by road vehicle","Open wound"
10.98043,"Pedestrian road injuries by road vehicle","Dislocation of hip"
11.42782,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
25.10326,"Pedestrian road injuries by road vehicle","Fracture of radius or ulna"
854.5252,"Pedestrian road injuries by road vehicle","Fracture of patella, tibia, fibula, or ankle"
237.7555,"Pedestrian road injuries by road vehicle","Complications of medical treatment"
5.63036,"Pedestrian road injuries by road vehicle","Fracture of face bone"
212.2627,"Pedestrian road injuries by road vehicle","Fracture of vertebral column"
9.089403,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area"
1301.312,"Pedestrian road injuries by road vehicle","Multiple significant injuries"
57.2158,"Pedestrian road injuries by road vehicle","Contusion"
272.0872,"Pedestrian road injuries by road vehicle","Fracture of femur, other than femoral neck"
6.309846,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)"
4.817519,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)"
6.425365,"Pedestrian road injuries by road vehicle","Severe chest Injury"
10.02182,"Pedestrian road injuries by road vehicle","Poisoning"
2.173514,"Pedestrian road injuries by road vehicle","Fracture of sternum or rib(s)"
124.8679,"Pedestrian road injuries by road vehicle","Fracture of skull"
36.60657,"Pedestrian road injuries by road vehicle","Dislocation of shoulder"
166.0301,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis"
29.73195,"Pedestrian road injuries by road vehicle","Fracture of hand bone"
39.34389,"Pedestrian road injuries by road vehicle","Other injuries of muscle & tendon and other dislocations"
20.91369,"Pedestrian road injuries by road vehicle","Injured nerves"
.2265557,"Pedestrian road injuries by road vehicle","Non-fatal submersion"
64.9343,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level"
306.1149,"Pedestrian road injuries by road vehicle","Moderate to severe traumatic brain injury"
2.888211,"Pedestrian road injuries by road vehicle","Dislocation of knee"
13.39064,"Pedestrian road injuries by road vehicle","Fracture of clavicle, scapula, or humerus"
11.27806,"Pedestrian road injuries by road vehicle","Crush injury"
49.12014,"Pedestrian road injuries by road vehicle","Minor traumatic brain injury"
