value,source,target,sex,year,id
583.9612,"Motor vehicle road injuries","Fracture of neck of femur","male",2000,"inj_trans_road_4wheel4"
80.3913,"Motor vehicle road injuries","Minor traumatic brain injury","male",2000,"inj_trans_road_4wheel5"
203.5506,"Motor vehicle road injuries","Spinal cord lesion at neck level","male",2000,"inj_trans_road_4wheel6"
7.880409,"Motor vehicle road injuries","Crush injury","male",2000,"inj_trans_road_4wheel7"
50.51815,"Motor vehicle road injuries","Fracture of hand bone","male",2000,"inj_trans_road_4wheel8"
1317.232,"Motor vehicle road injuries","Fracture of patella, tibia, fibula, or ankle","male",2000,"inj_trans_road_4wheel9"
32.70355,"Motor vehicle road injuries","Dislocation of hip","male",2000,"inj_trans_road_4wheel10"
131.5994,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis","male",2000,"inj_trans_road_4wheel11"
182.1044,"Motor vehicle road injuries","Contusion","male",2000,"inj_trans_road_4wheel12"
3.422991,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",2000,"inj_trans_road_4wheel13"
14.26515,"Motor vehicle road injuries","Fracture of clavicle, scapula, or humerus","male",2000,"inj_trans_road_4wheel14"
51.01378,"Motor vehicle road injuries","Fracture of radius or ulna","male",2000,"inj_trans_road_4wheel15"
12.30149,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2000,"inj_trans_road_4wheel16"
228.6436,"Motor vehicle road injuries","Fracture of vertebral column","male",2000,"inj_trans_road_4wheel17"
121.608,"Motor vehicle road injuries","Spinal cord lesion below neck level","male",2000,"inj_trans_road_4wheel18"
214.8231,"Motor vehicle road injuries","Fracture of pelvis","male",2000,"inj_trans_road_4wheel19"
.7689877,"Motor vehicle road injuries","Amputation of finger (excluding thumb)","male",2000,"inj_trans_road_4wheel20"
18.5265,"Motor vehicle road injuries","Fracture of sternum or rib(s)","male",2000,"inj_trans_road_4wheel21"
118.2558,"Motor vehicle road injuries","Fracture of skull","male",2000,"inj_trans_road_4wheel22"
6.483817,"Motor vehicle road injuries","Fracture of face bone","male",2000,"inj_trans_road_4wheel23"
342.8357,"Motor vehicle road injuries","Open wound","male",2000,"inj_trans_road_4wheel24"
43.20372,"Motor vehicle road injuries","Complications of medical treatment","male",2000,"inj_trans_road_4wheel25"
20.77402,"Motor vehicle road injuries","Severe chest Injury","male",2000,"inj_trans_road_4wheel26"
6.141532,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)","male",2000,"inj_trans_road_4wheel27"
314.6122,"Motor vehicle road injuries","Fracture of femur, other than femoral neck","male",2000,"inj_trans_road_4wheel28"
1773.496,"Motor vehicle road injuries","Multiple significant injuries","male",2000,"inj_trans_road_4wheel29"
1.094025,"Motor vehicle road injuries","Dislocation of knee","male",2000,"inj_trans_road_4wheel30"
6.987059,"Motor vehicle road injuries","Burns with <20% total burned surface area","male",2000,"inj_trans_road_4wheel31"
32.27003,"Motor vehicle road injuries","Other injuries of muscle & tendon and other dislocations","male",2000,"inj_trans_road_4wheel32"
22.8969,"Motor vehicle road injuries","Injured nerves","male",2000,"inj_trans_road_4wheel33"
22.38053,"Motor vehicle road injuries","Fracture of foot bone","male",2000,"inj_trans_road_4wheel34"
9.726999,"Motor vehicle road injuries","Poisoning","male",2000,"inj_trans_road_4wheel35"
5.034048,"Motorcyclist road injuries","Severe chest Injury","male",2000,"inj_trans_road_2wheel1"
2.16772,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",2000,"inj_trans_road_2wheel2"
39.4217,"Motorcyclist road injuries","Minor traumatic brain injury","male",2000,"inj_trans_road_2wheel3"
14.87197,"Motorcyclist road injuries","Fracture of clavicle, scapula, or humerus","male",2000,"inj_trans_road_2wheel4"
86.9243,"Motorcyclist road injuries","Spinal cord lesion at neck level","male",2000,"inj_trans_road_2wheel5"
241.0208,"Motorcyclist road injuries","Fracture of femur, other than femoral neck","male",2000,"inj_trans_road_2wheel6"
2.579681,"Motorcyclist road injuries","Dislocation of knee","male",2000,"inj_trans_road_2wheel7"
319.4901,"Motorcyclist road injuries","Fracture of neck of femur","male",2000,"inj_trans_road_2wheel8"
15.78343,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2000,"inj_trans_road_2wheel9"
3.93488,"Motorcyclist road injuries","Fracture of sternum or rib(s)","male",2000,"inj_trans_road_2wheel10"
75.28001,"Motorcyclist road injuries","Complications of medical treatment","male",2000,"inj_trans_road_2wheel11"
.1425679,"Motorcyclist road injuries","Amputation of finger (excluding thumb)","male",2000,"inj_trans_road_2wheel12"
.0242101,"Motorcyclist road injuries","Non-fatal submersion","male",2000,"inj_trans_road_2wheel13"
11.2614,"Motorcyclist road injuries","Crush injury","male",2000,"inj_trans_road_2wheel14"
871.9253,"Motorcyclist road injuries","Multiple significant injuries","male",2000,"inj_trans_road_2wheel15"
808.4156,"Motorcyclist road injuries","Fracture of patella, tibia, fibula, or ankle","male",2000,"inj_trans_road_2wheel16"
114.3261,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis","male",2000,"inj_trans_road_2wheel17"
60.0587,"Motorcyclist road injuries","Spinal cord lesion below neck level","male",2000,"inj_trans_road_2wheel18"
11.95829,"Motorcyclist road injuries","Dislocation of hip","male",2000,"inj_trans_road_2wheel19"
30.54827,"Motorcyclist road injuries","Fracture of radius or ulna","male",2000,"inj_trans_road_2wheel20"
71.75809,"Motorcyclist road injuries","Dislocation of shoulder","male",2000,"inj_trans_road_2wheel21"
7.88554,"Motorcyclist road injuries","Fracture of face bone","male",2000,"inj_trans_road_2wheel22"
65.35408,"Motorcyclist road injuries","Fracture of foot bone","male",2000,"inj_trans_road_2wheel23"
72.051,"Motorcyclist road injuries","Fracture of pelvis","male",2000,"inj_trans_road_2wheel24"
19.44886,"Motorcyclist road injuries","Injured nerves","male",2000,"inj_trans_road_2wheel25"
92.77809,"Motorcyclist road injuries","Fracture of skull","male",2000,"inj_trans_road_2wheel26"
237.8755,"Motorcyclist road injuries","Moderate to severe traumatic brain injury","male",2000,"inj_trans_road_2wheel27"
3.166774,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)","male",2000,"inj_trans_road_2wheel28"
2.873629,"Motorcyclist road injuries","Poisoning","male",2000,"inj_trans_road_2wheel29"
9.49382,"Motorcyclist road injuries","Burns with <20% total burned surface area","male",2000,"inj_trans_road_2wheel30"
199.7587,"Motorcyclist road injuries","Open wound","male",2000,"inj_trans_road_2wheel31"
79.13641,"Motorcyclist road injuries","Fracture of vertebral column","male",2000,"inj_trans_road_2wheel32"
38.02597,"Motorcyclist road injuries","Contusion","male",2000,"inj_trans_road_2wheel33"
45.20704,"Motorcyclist road injuries","Other injuries of muscle & tendon and other dislocations","male",2000,"inj_trans_road_2wheel34"
50.27218,"Motorcyclist road injuries","Fracture of hand bone","male",2000,"inj_trans_road_2wheel35"
29.06886,"Non-venomous animal contact","Injury to eyes (including foreign body eye)","male",2000,"inj_animal_nonven1"
.9626367,"Non-venomous animal contact","Burns with <20% total burned surface area","male",2000,"inj_animal_nonven2"
11.63066,"Non-venomous animal contact","Injured nerves","male",2000,"inj_animal_nonven3"
2.372361,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2000,"inj_animal_nonven4"
85.58633,"Non-venomous animal contact","Poisoning","male",2000,"inj_animal_nonven5"
31.93613,"Non-venomous animal contact","Dislocation of shoulder","male",2000,"inj_animal_nonven6"
14.94453,"Non-venomous animal contact","Other injuries of muscle & tendon and other dislocations","male",2000,"inj_animal_nonven7"
2.579937,"Non-venomous animal contact","Fracture of face bone","male",2000,"inj_animal_nonven8"
49.90493,"Non-venomous animal contact","Moderate to severe traumatic brain injury","male",2000,"inj_animal_nonven9"
22.18385,"Non-venomous animal contact","Complications of medical treatment","male",2000,"inj_animal_nonven10"
54.06464,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis","male",2000,"inj_animal_nonven11"
97.2059,"Non-venomous animal contact","Fracture of patella, tibia, fibula, or ankle","male",2000,"inj_animal_nonven12"
13.54029,"Non-venomous animal contact","Spinal cord lesion at neck level","male",2000,"inj_animal_nonven13"
12.99234,"Non-venomous animal contact","Fracture of vertebral column","male",2000,"inj_animal_nonven14"
3.793123,"Non-venomous animal contact","Fracture of radius or ulna","male",2000,"inj_animal_nonven15"
3.157052,"Non-venomous animal contact","Dislocation of knee","male",2000,"inj_animal_nonven16"
2782.631,"Non-venomous animal contact","Open wound","male",2000,"inj_animal_nonven17"
3.001469,"Non-venomous animal contact","Crush injury","male",2000,"inj_animal_nonven18"
1.406114,"Non-venomous animal contact","Fracture of sternum or rib(s)","male",2000,"inj_animal_nonven19"
7.324625,"Non-venomous animal contact","Fracture of foot bone","male",2000,"inj_animal_nonven20"
1.270219,"Non-venomous animal contact","Dislocation of hip","male",2000,"inj_animal_nonven21"
17.45909,"Non-venomous animal contact","Fracture of neck of femur","male",2000,"inj_animal_nonven22"
16.73961,"Non-venomous animal contact","Fracture of hand bone","male",2000,"inj_animal_nonven23"
1.741988,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)","male",2000,"inj_animal_nonven24"
1.582314,"Non-venomous animal contact","Severe chest Injury","male",2000,"inj_animal_nonven25"
1.535453,"Non-venomous animal contact","Fracture of clavicle, scapula, or humerus","male",2000,"inj_animal_nonven26"
6.930745,"Non-venomous animal contact","Fracture of pelvis","male",2000,"inj_animal_nonven27"
.4645041,"Non-venomous animal contact","Amputation of finger (excluding thumb)","male",2000,"inj_animal_nonven28"
35.64972,"Non-venomous animal contact","Contusion","male",2000,"inj_animal_nonven29"
8.343588,"Non-venomous animal contact","Fracture of skull","male",2000,"inj_animal_nonven30"
102.1953,"Non-venomous animal contact","Multiple significant injuries","male",2000,"inj_animal_nonven31"
29.12912,"Non-venomous animal contact","Fracture of femur, other than femoral neck","male",2000,"inj_animal_nonven32"
.2081965,"Non-venomous animal contact","Non-fatal submersion","male",2000,"inj_animal_nonven33"
7.733834,"Non-venomous animal contact","Minor traumatic brain injury","male",2000,"inj_animal_nonven34"
1.990901,"Non-venomous animal contact","Spinal cord lesion below neck level","male",2000,"inj_animal_nonven35"
158.9824,"Other exposure to mechanical forces","Fracture of skull","male",2000,"inj_mech_other1"
222.9905,"Other exposure to mechanical forces","Fracture of femur, other than femoral neck","male",2000,"inj_mech_other2"
1158.999,"Other exposure to mechanical forces","Contusion","male",2000,"inj_mech_other3"
10.5911,"Other exposure to mechanical forces","Fracture of face bone","male",2000,"inj_mech_other4"
3.087063,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)","male",2000,"inj_mech_other5"
4879.228,"Other exposure to mechanical forces","Open wound","male",2000,"inj_mech_other6"
23.97859,"Other exposure to mechanical forces","Spinal cord lesion below neck level","male",2000,"inj_mech_other7"
87.53806,"Other exposure to mechanical forces","Fracture of radius or ulna","male",2000,"inj_mech_other8"
3.076594,"Other exposure to mechanical forces","Dislocation of knee","male",2000,"inj_mech_other9"
168.1966,"Other exposure to mechanical forces","Complications of medical treatment","male",2000,"inj_mech_other10"
1318.24,"Other exposure to mechanical forces","Fracture of patella, tibia, fibula, or ankle","male",2000,"inj_mech_other11"
72.28732,"Other exposure to mechanical forces","Spinal cord lesion at neck level","male",2000,"inj_mech_other12"
87.59849,"Other exposure to mechanical forces","Dislocation of shoulder","male",2000,"inj_mech_other13"
293.9755,"Other exposure to mechanical forces","Multiple significant injuries","male",2000,"inj_mech_other14"
549.7017,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis","male",2000,"inj_mech_other15"
13.55396,"Other exposure to mechanical forces","Severe chest Injury","male",2000,"inj_mech_other16"
32.74668,"Other exposure to mechanical forces","Poisoning","male",2000,"inj_mech_other17"
112.1921,"Other exposure to mechanical forces","Injured nerves","male",2000,"inj_mech_other18"
114.85,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)","male",2000,"inj_mech_other19"
2256.972,"Other exposure to mechanical forces","Fracture of hand bone","male",2000,"inj_mech_other20"
47.29162,"Other exposure to mechanical forces","Crush injury","male",2000,"inj_mech_other21"
82.7651,"Other exposure to mechanical forces","Minor traumatic brain injury","male",2000,"inj_mech_other22"
124.8748,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)","male",2000,"inj_mech_other23"
119.1193,"Other exposure to mechanical forces","Other injuries of muscle & tendon and other dislocations","male",2000,"inj_mech_other24"
270.404,"Other exposure to mechanical forces","Fracture of neck of femur","male",2000,"inj_mech_other25"
.0548005,"Other exposure to mechanical forces","Non-fatal submersion","male",2000,"inj_mech_other26"
94.18219,"Other exposure to mechanical forces","Fracture of foot bone","male",2000,"inj_mech_other27"
30.90655,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2000,"inj_mech_other28"
493.5035,"Other exposure to mechanical forces","Fracture of vertebral column","male",2000,"inj_mech_other29"
194.7497,"Other exposure to mechanical forces","Fracture of pelvis","male",2000,"inj_mech_other30"
11.00008,"Other exposure to mechanical forces","Fracture of sternum or rib(s)","male",2000,"inj_mech_other31"
9.209498,"Other exposure to mechanical forces","Fracture of clavicle, scapula, or humerus","male",2000,"inj_mech_other32"
41.44394,"Other exposure to mechanical forces","Burns with <20% total burned surface area","male",2000,"inj_mech_other33"
114.4772,"Other exposure to mechanical forces","Moderate to severe traumatic brain injury","male",2000,"inj_mech_other34"
8.241251,"Other exposure to mechanical forces","Dislocation of hip","male",2000,"inj_mech_other35"
.0491234,"Other road injuries","Dislocation of knee","male",2000,"inj_trans_road_other1"
41.55191,"Other road injuries","Fracture of neck of femur","male",2000,"inj_trans_road_other2"
.1278659,"Other road injuries","Burns with <20% total burned surface area","male",2000,"inj_trans_road_other3"
.5727754,"Other road injuries","Injured nerves","male",2000,"inj_trans_road_other4"
.0043297,"Other road injuries","Non-fatal submersion","male",2000,"inj_trans_road_other5"
.0373167,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",2000,"inj_trans_road_other6"
2.755387,"Other road injuries","Complications of medical treatment","male",2000,"inj_trans_road_other7"
15.74043,"Other road injuries","Moderate to severe traumatic brain injury","male",2000,"inj_trans_road_other8"
1.851619,"Other road injuries","Minor traumatic brain injury","male",2000,"inj_trans_road_other9"
.4512176,"Other road injuries","Fracture of sternum or rib(s)","male",2000,"inj_trans_road_other10"
2.728259,"Other road injuries","Contusion","male",2000,"inj_trans_road_other11"
3.02883,"Other road injuries","Fracture of skull","male",2000,"inj_trans_road_other12"
8.683372,"Other road injuries","Fracture of radius or ulna","male",2000,"inj_trans_road_other13"
1.607777,"Other road injuries","Fracture of foot bone","male",2000,"inj_trans_road_other14"
6.956591,"Other road injuries","Dislocation of shoulder","male",2000,"inj_trans_road_other15"
.2094389,"Other road injuries","Injury to eyes (including foreign body eye)","male",2000,"inj_trans_road_other16"
.4890966,"Other road injuries","Dislocation of hip","male",2000,"inj_trans_road_other17"
.1996821,"Other road injuries","Fracture of face bone","male",2000,"inj_trans_road_other18"
.1947422,"Other road injuries","Poisoning","male",2000,"inj_trans_road_other19"
4.391497,"Other road injuries","Spinal cord lesion below neck level","male",2000,"inj_trans_road_other20"
1.905017,"Other road injuries","Other injuries of muscle & tendon and other dislocations","male",2000,"inj_trans_road_other21"
50.61491,"Other road injuries","Fracture of patella, tibia, fibula, or ankle","male",2000,"inj_trans_road_other22"
2.499174,"Other road injuries","Internal hemorrhage in abdomen or pelvis","male",2000,"inj_trans_road_other23"
8.943746,"Other road injuries","Fracture of femur, other than femoral neck","male",2000,"inj_trans_road_other24"
.0002372,"Other road injuries","Amputation of finger (excluding thumb)","male",2000,"inj_trans_road_other25"
4.957019,"Other road injuries","Fracture of pelvis","male",2000,"inj_trans_road_other26"
1.863918,"Other road injuries","Fracture of clavicle, scapula, or humerus","male",2000,"inj_trans_road_other27"
.3675282,"Other road injuries","Severe chest Injury","male",2000,"inj_trans_road_other28"
5.522986,"Other road injuries","Spinal cord lesion at neck level","male",2000,"inj_trans_road_other29"
.2838105,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2000,"inj_trans_road_other30"
4.006513,"Other road injuries","Fracture of vertebral column","male",2000,"inj_trans_road_other31"
6.229828,"Other road injuries","Open wound","male",2000,"inj_trans_road_other32"
32.07681,"Other road injuries","Multiple significant injuries","male",2000,"inj_trans_road_other33"
.1845026,"Other road injuries","Crush injury","male",2000,"inj_trans_road_other34"
2.098214,"Other road injuries","Fracture of hand bone","male",2000,"inj_trans_road_other35"
149.0155,"Other transport injuries","Fracture of hand bone","male",2000,"inj_trans_other1"
83.27416,"Other transport injuries","Spinal cord lesion below neck level","male",2000,"inj_trans_other2"
.9193597,"Other transport injuries","Injury to eyes (including foreign body eye)","male",2000,"inj_trans_other3"
71.71153,"Other transport injuries","Fracture of radius or ulna","male",2000,"inj_trans_other4"
252.5154,"Other transport injuries","Fracture of vertebral column","male",2000,"inj_trans_other5"
12.71626,"Other transport injuries","Injured nerves","male",2000,"inj_trans_other6"
144.6295,"Other transport injuries","Complications of medical treatment","male",2000,"inj_trans_other7"
8.146153,"Other transport injuries","Fracture of face bone","male",2000,"inj_trans_other8"
201.1432,"Other transport injuries","Fracture of sternum or rib(s)","male",2000,"inj_trans_other9"
37.40269,"Other transport injuries","Minor traumatic brain injury","male",2000,"inj_trans_other10"
30.21027,"Other transport injuries","Fracture of foot bone","male",2000,"inj_trans_other11"
3.356057,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",2000,"inj_trans_other12"
22.27823,"Other transport injuries","Spinal cord lesion at neck level","male",2000,"inj_trans_other13"
213.3752,"Other transport injuries","Fracture of neck of femur","male",2000,"inj_trans_other14"
11.64101,"Other transport injuries","Dislocation of knee","male",2000,"inj_trans_other15"
80.23923,"Other transport injuries","Poisoning","male",2000,"inj_trans_other16"
38.68348,"Other transport injuries","Dislocation of shoulder","male",2000,"inj_trans_other17"
94.48871,"Other transport injuries","Internal hemorrhage in abdomen or pelvis","male",2000,"inj_trans_other18"
5.397441,"Other transport injuries","Fracture of clavicle, scapula, or humerus","male",2000,"inj_trans_other19"
93.54453,"Other transport injuries","Fracture of femur, other than femoral neck","male",2000,"inj_trans_other20"
27.18286,"Other transport injuries","Burns with <20% total burned surface area","male",2000,"inj_trans_other21"
4.847996,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2000,"inj_trans_other22"
899.6583,"Other transport injuries","Fracture of patella, tibia, fibula, or ankle","male",2000,"inj_trans_other23"
115.9408,"Other transport injuries","Fracture of skull","male",2000,"inj_trans_other24"
89.64135,"Other transport injuries","Open wound","male",2000,"inj_trans_other25"
35.89091,"Other transport injuries","Crush injury","male",2000,"inj_trans_other26"
115.8042,"Other transport injuries","Moderate to severe traumatic brain injury","male",2000,"inj_trans_other27"
173.7991,"Other transport injuries","Fracture of pelvis","male",2000,"inj_trans_other28"
66.22849,"Other transport injuries","Contusion","male",2000,"inj_trans_other29"
16.16024,"Other transport injuries","Other injuries of muscle & tendon and other dislocations","male",2000,"inj_trans_other30"
9.73051,"Other transport injuries","Severe chest Injury","male",2000,"inj_trans_other31"
.9125301,"Other transport injuries","Non-fatal submersion","male",2000,"inj_trans_other32"
13.133,"Other transport injuries","Dislocation of hip","male",2000,"inj_trans_other33"
327.3344,"Other transport injuries","Multiple significant injuries","male",2000,"inj_trans_other34"
3.884679,"Other transport injuries","Amputation of finger (excluding thumb)","male",2000,"inj_trans_other35"
57.5813,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2000,"inj_othunintent1"
87.03364,"Other unintentional injuries","Multiple significant injuries","male",2000,"inj_othunintent2"
66.84132,"Other unintentional injuries","Moderate to severe traumatic brain injury","male",2000,"inj_othunintent3"
70.2271,"Other unintentional injuries","Fracture of femur, other than femoral neck","male",2000,"inj_othunintent4"
27.00196,"Other unintentional injuries","Other injuries of muscle & tendon and other dislocations","male",2000,"inj_othunintent5"
9.624285,"Other unintentional injuries","Fracture of sternum or rib(s)","male",2000,"inj_othunintent6"
43.69919,"Other unintentional injuries","Fracture of skull","male",2000,"inj_othunintent7"
27.37138,"Other unintentional injuries","Minor traumatic brain injury","male",2000,"inj_othunintent8"
17.03303,"Other unintentional injuries","Injured nerves","male",2000,"inj_othunintent9"
71.1188,"Other unintentional injuries","Burns with <20% total burned surface area","male",2000,"inj_othunintent10"
338.1485,"Other unintentional injuries","Fracture of neck of femur","male",2000,"inj_othunintent11"
2.736079,"Other unintentional injuries","Fracture of face bone","male",2000,"inj_othunintent12"
27.16188,"Other unintentional injuries","Fracture of foot bone","male",2000,"inj_othunintent13"
9.487177,"Other unintentional injuries","Injury to eyes (including foreign body eye)","male",2000,"inj_othunintent14"
11.3698,"Other unintentional injuries","Crush injury","male",2000,"inj_othunintent15"
48.32784,"Other unintentional injuries","Fracture of radius or ulna","male",2000,"inj_othunintent16"
460.169,"Other unintentional injuries","Open wound","male",2000,"inj_othunintent17"
15.0878,"Other unintentional injuries","Severe chest Injury","male",2000,"inj_othunintent18"
12.85442,"Other unintentional injuries","Amputation of finger (excluding thumb)","male",2000,"inj_othunintent19"
716.6165,"Other unintentional injuries","Poisoning","male",2000,"inj_othunintent20"
28.45368,"Other unintentional injuries","Dislocation of hip","male",2000,"inj_othunintent21"
18.50912,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",2000,"inj_othunintent22"
29.4713,"Other unintentional injuries","Dislocation of shoulder","male",2000,"inj_othunintent23"
860.5256,"Other unintentional injuries","Fracture of patella, tibia, fibula, or ankle","male",2000,"inj_othunintent24"
216.3494,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis","male",2000,"inj_othunintent25"
.4191326,"Other unintentional injuries","Non-fatal submersion","male",2000,"inj_othunintent26"
170.2663,"Other unintentional injuries","Contusion","male",2000,"inj_othunintent27"
75.63419,"Other unintentional injuries","Complications of medical treatment","male",2000,"inj_othunintent28"
285.1788,"Other unintentional injuries","Fracture of hand bone","male",2000,"inj_othunintent29"
24.26485,"Other unintentional injuries","Spinal cord lesion below neck level","male",2000,"inj_othunintent30"
3.15414,"Other unintentional injuries","Fracture of clavicle, scapula, or humerus","male",2000,"inj_othunintent31"
126.6503,"Other unintentional injuries","Fracture of pelvis","male",2000,"inj_othunintent32"
879.6806,"Other unintentional injuries","Fracture of vertebral column","male",2000,"inj_othunintent33"
40.87397,"Other unintentional injuries","Spinal cord lesion at neck level","male",2000,"inj_othunintent34"
4.805741,"Other unintentional injuries","Dislocation of knee","male",2000,"inj_othunintent35"
19.96649,"Pedestrian road injuries by road vehicle","Fracture of radius or ulna","male",2000,"inj_trans_road_pedest1"
108.2813,"Pedestrian road injuries by road vehicle","Fracture of skull","male",2000,"inj_trans_road_pedest2"
89.63827,"Pedestrian road injuries by road vehicle","Fracture of pelvis","male",2000,"inj_trans_road_pedest3"
50.70525,"Pedestrian road injuries by road vehicle","Contusion","male",2000,"inj_trans_road_pedest4"
28.60853,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level","male",2000,"inj_trans_road_pedest5"
5.000779,"Pedestrian road injuries by road vehicle","Fracture of face bone","male",2000,"inj_trans_road_pedest6"
142.5574,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis","male",2000,"inj_trans_road_pedest7"
192.8401,"Pedestrian road injuries by road vehicle","Open wound","male",2000,"inj_trans_road_pedest8"
12.16741,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2000,"inj_trans_road_pedest9"
33.62178,"Pedestrian road injuries by road vehicle","Other injuries of muscle & tendon and other dislocations","male",2000,"inj_trans_road_pedest10"
29.00443,"Pedestrian road injuries by road vehicle","Dislocation of shoulder","male",2000,"inj_trans_road_pedest11"
24.98727,"Pedestrian road injuries by road vehicle","Fracture of hand bone","male",2000,"inj_trans_road_pedest12"
8.195852,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area","male",2000,"inj_trans_road_pedest13"
390.7807,"Pedestrian road injuries by road vehicle","Fracture of neck of femur","male",2000,"inj_trans_road_pedest14"
60.12004,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level","male",2000,"inj_trans_road_pedest15"
34.54693,"Pedestrian road injuries by road vehicle","Fracture of foot bone","male",2000,"inj_trans_road_pedest16"
11.83509,"Pedestrian road injuries by road vehicle","Fracture of clavicle, scapula, or humerus","male",2000,"inj_trans_road_pedest17"
248.1986,"Pedestrian road injuries by road vehicle","Fracture of femur, other than femoral neck","male",2000,"inj_trans_road_pedest18"
9.256052,"Pedestrian road injuries by road vehicle","Dislocation of hip","male",2000,"inj_trans_road_pedest19"
735.7145,"Pedestrian road injuries by road vehicle","Fracture of patella, tibia, fibula, or ankle","male",2000,"inj_trans_road_pedest20"
.2441872,"Pedestrian road injuries by road vehicle","Non-fatal submersion","male",2000,"inj_trans_road_pedest21"
5.051501,"Pedestrian road injuries by road vehicle","Severe chest Injury","male",2000,"inj_trans_road_pedest22"
5.064025,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)","male",2000,"inj_trans_road_pedest23"
4.320757,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)","male",2000,"inj_trans_road_pedest24"
1.663395,"Pedestrian road injuries by road vehicle","Fracture of sternum or rib(s)","male",2000,"inj_trans_road_pedest25"
170.3911,"Pedestrian road injuries by road vehicle","Fracture of vertebral column","male",2000,"inj_trans_road_pedest26"
17.6667,"Pedestrian road injuries by road vehicle","Injured nerves","male",2000,"inj_trans_road_pedest27"
193.5298,"Pedestrian road injuries by road vehicle","Complications of medical treatment","male",2000,"inj_trans_road_pedest28"
1461.758,"Pedestrian road injuries by road vehicle","Multiple significant injuries","male",2000,"inj_trans_road_pedest29"
9.751338,"Pedestrian road injuries by road vehicle","Poisoning","male",2000,"inj_trans_road_pedest30"
.1321308,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)","male",2000,"inj_trans_road_pedest31"
2.331802,"Pedestrian road injuries by road vehicle","Dislocation of knee","male",2000,"inj_trans_road_pedest32"
281.8463,"Pedestrian road injuries by road vehicle","Moderate to severe traumatic brain injury","male",2000,"inj_trans_road_pedest33"
10.23409,"Pedestrian road injuries by road vehicle","Crush injury","male",2000,"inj_trans_road_pedest34"
42.25806,"Pedestrian road injuries by road vehicle","Minor traumatic brain injury","male",2000,"inj_trans_road_pedest35"
1.616425,"Poisonings","Moderate to severe traumatic brain injury","male",2000,"inj_poisoning1"
.2356752,"Poisonings","Fracture of hand bone","male",2000,"inj_poisoning2"
3.060366,"Poisonings","Internal hemorrhage in abdomen or pelvis","male",2000,"inj_poisoning3"
.9887844,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)","male",2000,"inj_poisoning4"
.0591433,"Poisonings","Dislocation of knee","male",2000,"inj_poisoning5"
3.92352,"Poisonings","Burns with <20% total burned surface area","male",2000,"inj_poisoning6"
3.661248,"Poisonings","Dislocation of shoulder","male",2000,"inj_poisoning7"
.0374497,"Poisonings","Dislocation of hip","male",2000,"inj_poisoning8"
.0605091,"Poisonings","Fracture of face bone","male",2000,"inj_poisoning9"
.4403953,"Poisonings","Fracture of pelvis","male",2000,"inj_poisoning10"
.7185908,"Poisonings","Fracture of femur, other than femoral neck","male",2000,"inj_poisoning11"
3.9995,"Poisonings","Fracture of patella, tibia, fibula, or ankle","male",2000,"inj_poisoning12"
.1617148,"Poisonings","Injured nerves","male",2000,"inj_poisoning13"
.2021846,"Poisonings","Fracture of skull","male",2000,"inj_poisoning14"
.0227459,"Poisonings","Crush injury","male",2000,"inj_poisoning15"
