value,source,target,sex,year,id
.0260587,"Assault by sharp object","Fracture of sternum or rib(s)","female",2005,"inj_homicide_knife27"
.7300689,"Assault by sharp object","Fracture of pelvis","female",2005,"inj_homicide_knife28"
1.660577,"Assault by sharp object","Fracture of vertebral column","female",2005,"inj_homicide_knife29"
.4669205,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2005,"inj_homicide_knife30"
.0647322,"Assault by sharp object","Dislocation of knee","female",2005,"inj_homicide_knife31"
.708093,"Assault by sharp object","Burns with <20% total burned surface area","female",2005,"inj_homicide_knife32"
55.48737,"Assault by sharp object","Open wound","female",2005,"inj_homicide_knife33"
12.47789,"Assault by sharp object","Complications of medical treatment","female",2005,"inj_homicide_knife34"
3.090694,"Assault by sharp object","Poisoning","female",2005,"inj_homicide_knife35"
3.218449,"Assault by sharp object","Moderate to severe traumatic brain injury","female",2010,"inj_homicide_knife1"
.4635935,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2010,"inj_homicide_knife2"
1.175062,"Assault by sharp object","Minor traumatic brain injury","female",2010,"inj_homicide_knife3"
.7308241,"Assault by sharp object","Fracture of pelvis","female",2010,"inj_homicide_knife4"
3.502814,"Assault by sharp object","Injured nerves","female",2010,"inj_homicide_knife5"
3.374336,"Assault by sharp object","Other injuries of muscle & tendon and other dislocations","female",2010,"inj_homicide_knife6"
3.840354,"Assault by sharp object","Fracture of patella, tibia, fibula, or ankle","female",2010,"inj_homicide_knife7"
3.283078,"Assault by sharp object","Spinal cord lesion at neck level","female",2010,"inj_homicide_knife8"
.1708541,"Assault by sharp object","Dislocation of hip","female",2010,"inj_homicide_knife9"
.416692,"Assault by sharp object","Crush injury","female",2010,"inj_homicide_knife10"
4.491647,"Assault by sharp object","Fracture of neck of femur","female",2010,"inj_homicide_knife11"
.4311675,"Assault by sharp object","Fracture of radius or ulna","female",2010,"inj_homicide_knife12"
1.069004,"Assault by sharp object","Dislocation of shoulder","female",2010,"inj_homicide_knife13"
3.930274,"Assault by sharp object","Spinal cord lesion below neck level","female",2010,"inj_homicide_knife14"
1.706186,"Assault by sharp object","Fracture of vertebral column","female",2010,"inj_homicide_knife15"
.0456397,"Assault by sharp object","Non-fatal submersion","female",2010,"inj_homicide_knife16"
1.752425,"Assault by sharp object","Fracture of hand bone","female",2010,"inj_homicide_knife17"
1.136754,"Assault by sharp object","Severe chest Injury","female",2010,"inj_homicide_knife18"
52.264,"Assault by sharp object","Open wound","female",2010,"inj_homicide_knife19"
15.95153,"Assault by sharp object","Multiple significant injuries","female",2010,"inj_homicide_knife20"
.2381554,"Assault by sharp object","Fracture of clavicle, scapula, or humerus","female",2010,"inj_homicide_knife21"
.9186223,"Assault by sharp object","Fracture of foot bone","female",2010,"inj_homicide_knife22"
2.825072,"Assault by sharp object","Poisoning","female",2010,"inj_homicide_knife23"
.3372107,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)","female",2010,"inj_homicide_knife24"
.1723758,"Assault by sharp object","Amputation of finger (excluding thumb)","female",2010,"inj_homicide_knife25"
.6297547,"Assault by sharp object","Burns with <20% total burned surface area","female",2010,"inj_homicide_knife26"
.027526,"Assault by sharp object","Fracture of sternum or rib(s)","female",2010,"inj_homicide_knife27"
12.11899,"Assault by sharp object","Complications of medical treatment","female",2010,"inj_homicide_knife28"
.0652943,"Assault by sharp object","Dislocation of knee","female",2010,"inj_homicide_knife29"
1.822574,"Assault by sharp object","Fracture of femur, other than femoral neck","female",2010,"inj_homicide_knife30"
3.330445,"Assault by sharp object","Contusion","female",2010,"inj_homicide_knife31"
13.4323,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis","female",2010,"inj_homicide_knife32"
1.038749,"Assault by sharp object","Injury to eyes (including foreign body eye)","female",2010,"inj_homicide_knife33"
.0959845,"Assault by sharp object","Fracture of face bone","female",2010,"inj_homicide_knife34"
2.751642,"Assault by sharp object","Fracture of skull","female",2010,"inj_homicide_knife35"
.8294643,"Assault by sharp object","Fracture of pelvis","female",2013,"inj_homicide_knife1"
1.869923,"Assault by sharp object","Fracture of vertebral column","female",2013,"inj_homicide_knife2"
17.12241,"Assault by sharp object","Multiple significant injuries","female",2013,"inj_homicide_knife3"
2.03307,"Assault by sharp object","Fracture of hand bone","female",2013,"inj_homicide_knife4"
.0526006,"Assault by sharp object","Non-fatal submersion","female",2013,"inj_homicide_knife5"
3.725631,"Assault by sharp object","Contusion","female",2013,"inj_homicide_knife6"
4.315866,"Assault by sharp object","Fracture of patella, tibia, fibula, or ankle","female",2013,"inj_homicide_knife7"
1.16739,"Assault by sharp object","Injury to eyes (including foreign body eye)","female",2013,"inj_homicide_knife8"
3.899507,"Assault by sharp object","Other injuries of muscle & tendon and other dislocations","female",2013,"inj_homicide_knife9"
.4635282,"Assault by sharp object","Crush injury","female",2013,"inj_homicide_knife10"
4.426954,"Assault by sharp object","Spinal cord lesion below neck level","female",2013,"inj_homicide_knife11"
13.25731,"Assault by sharp object","Complications of medical treatment","female",2013,"inj_homicide_knife12"
.4677348,"Assault by sharp object","Fracture of radius or ulna","female",2013,"inj_homicide_knife13"
.1994573,"Assault by sharp object","Amputation of finger (excluding thumb)","female",2013,"inj_homicide_knife14"
3.885201,"Assault by sharp object","Injured nerves","female",2013,"inj_homicide_knife15"
1.233546,"Assault by sharp object","Severe chest Injury","female",2013,"inj_homicide_knife16"
3.163594,"Assault by sharp object","Poisoning","female",2013,"inj_homicide_knife17"
3.021432,"Assault by sharp object","Fracture of skull","female",2013,"inj_homicide_knife18"
.3862451,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)","female",2013,"inj_homicide_knife19"
3.583609,"Assault by sharp object","Spinal cord lesion at neck level","female",2013,"inj_homicide_knife20"
.0298744,"Assault by sharp object","Fracture of sternum or rib(s)","female",2013,"inj_homicide_knife21"
1.298799,"Assault by sharp object","Minor traumatic brain injury","female",2013,"inj_homicide_knife22"
1.9845,"Assault by sharp object","Fracture of femur, other than femoral neck","female",2013,"inj_homicide_knife23"
.4891041,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2013,"inj_homicide_knife24"
.1924215,"Assault by sharp object","Dislocation of hip","female",2013,"inj_homicide_knife25"
3.584441,"Assault by sharp object","Moderate to severe traumatic brain injury","female",2013,"inj_homicide_knife26"
.108552,"Assault by sharp object","Fracture of face bone","female",2013,"inj_homicide_knife27"
.6952658,"Assault by sharp object","Burns with <20% total burned surface area","female",2013,"inj_homicide_knife28"
4.821053,"Assault by sharp object","Fracture of neck of femur","female",2013,"inj_homicide_knife29"
.2743212,"Assault by sharp object","Fracture of clavicle, scapula, or humerus","female",2013,"inj_homicide_knife30"
14.6284,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis","female",2013,"inj_homicide_knife31"
58.42384,"Assault by sharp object","Open wound","female",2013,"inj_homicide_knife32"
1.047502,"Assault by sharp object","Fracture of foot bone","female",2013,"inj_homicide_knife33"
.0742292,"Assault by sharp object","Dislocation of knee","female",2013,"inj_homicide_knife34"
1.196989,"Assault by sharp object","Dislocation of shoulder","female",2013,"inj_homicide_knife35"
1.285667,"Assault by sharp object","Fracture of pelvis","male",1990,"inj_homicide_knife1"
.0590389,"Assault by sharp object","Dislocation of knee","male",1990,"inj_homicide_knife2"
.6931147,"Assault by sharp object","Burns with <20% total burned surface area","male",1990,"inj_homicide_knife3"
42.31726,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis","male",1990,"inj_homicide_knife4"
1.755601,"Assault by sharp object","Fracture of radius or ulna","male",1990,"inj_homicide_knife5"
6.16587,"Assault by sharp object","Contusion","male",1990,"inj_homicide_knife6"
.0302895,"Assault by sharp object","Non-fatal submersion","male",1990,"inj_homicide_knife7"
.383103,"Assault by sharp object","Fracture of clavicle, scapula, or humerus","male",1990,"inj_homicide_knife8"
1.542905,"Assault by sharp object","Dislocation of shoulder","male",1990,"inj_homicide_knife9"
4.952102,"Assault by sharp object","Other injuries of muscle & tendon and other dislocations","male",1990,"inj_homicide_knife10"
5.63305,"Assault by sharp object","Spinal cord lesion at neck level","male",1990,"inj_homicide_knife11"
.3769662,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",1990,"inj_homicide_knife12"
.1959241,"Assault by sharp object","Fracture of sternum or rib(s)","male",1990,"inj_homicide_knife13"
.4601637,"Assault by sharp object","Amputation of finger (excluding thumb)","male",1990,"inj_homicide_knife14"
.2636684,"Assault by sharp object","Fracture of face bone","male",1990,"inj_homicide_knife15"
5.46341,"Assault by sharp object","Fracture of neck of femur","male",1990,"inj_homicide_knife16"
4.056264,"Assault by sharp object","Fracture of femur, other than femoral neck","male",1990,"inj_homicide_knife17"
3.468599,"Assault by sharp object","Severe chest Injury","male",1990,"inj_homicide_knife18"
9.464186,"Assault by sharp object","Complications of medical treatment","male",1990,"inj_homicide_knife19"
1.509185,"Assault by sharp object","Fracture of foot bone","male",1990,"inj_homicide_knife20"
34.09665,"Assault by sharp object","Multiple significant injuries","male",1990,"inj_homicide_knife21"
.9032896,"Assault by sharp object","Crush injury","male",1990,"inj_homicide_knife22"
8.062074,"Assault by sharp object","Fracture of skull","male",1990,"inj_homicide_knife23"
.3314949,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)","male",1990,"inj_homicide_knife24"
.196165,"Assault by sharp object","Dislocation of hip","male",1990,"inj_homicide_knife25"
5.737669,"Assault by sharp object","Injured nerves","male",1990,"inj_homicide_knife26"
100.1575,"Assault by sharp object","Open wound","male",1990,"inj_homicide_knife27"
2.395968,"Assault by sharp object","Poisoning","male",1990,"inj_homicide_knife28"
15.12458,"Assault by sharp object","Spinal cord lesion below neck level","male",1990,"inj_homicide_knife29"
5.063424,"Assault by sharp object","Fracture of hand bone","male",1990,"inj_homicide_knife30"
6.549186,"Assault by sharp object","Moderate to severe traumatic brain injury","male",1990,"inj_homicide_knife31"
11.3209,"Assault by sharp object","Fracture of patella, tibia, fibula, or ankle","male",1990,"inj_homicide_knife32"
4.910073,"Assault by sharp object","Fracture of vertebral column","male",1990,"inj_homicide_knife33"
2.283451,"Assault by sharp object","Minor traumatic brain injury","male",1990,"inj_homicide_knife34"
1.868738,"Assault by sharp object","Injury to eyes (including foreign body eye)","male",1990,"inj_homicide_knife35"
11.26717,"Assault by sharp object","Complications of medical treatment","male",1995,"inj_homicide_knife1"
41.23452,"Assault by sharp object","Multiple significant injuries","male",1995,"inj_homicide_knife2"
4.842804,"Assault by sharp object","Fracture of femur, other than femoral neck","male",1995,"inj_homicide_knife3"
5.897067,"Assault by sharp object","Fracture of vertebral column","male",1995,"inj_homicide_knife4"
.3887246,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)","male",1995,"inj_homicide_knife5"
8.133984,"Assault by sharp object","Moderate to severe traumatic brain injury","male",1995,"inj_homicide_knife6"
6.498885,"Assault by sharp object","Fracture of neck of femur","male",1995,"inj_homicide_knife7"
.7784573,"Assault by sharp object","Burns with <20% total burned surface area","male",1995,"inj_homicide_knife8"
.5463392,"Assault by sharp object","Amputation of finger (excluding thumb)","male",1995,"inj_homicide_knife9"
1.812375,"Assault by sharp object","Fracture of foot bone","male",1995,"inj_homicide_knife10"
5.820157,"Assault by sharp object","Other injuries of muscle & tendon and other dislocations","male",1995,"inj_homicide_knife11"
.0683727,"Assault by sharp object","Dislocation of knee","male",1995,"inj_homicide_knife12"
2.621478,"Assault by sharp object","Poisoning","male",1995,"inj_homicide_knife13"
6.684796,"Assault by sharp object","Spinal cord lesion at neck level","male",1995,"inj_homicide_knife14"
7.652572,"Assault by sharp object","Contusion","male",1995,"inj_homicide_knife15"
1.829221,"Assault by sharp object","Dislocation of shoulder","male",1995,"inj_homicide_knife16"
.0369336,"Assault by sharp object","Non-fatal submersion","male",1995,"inj_homicide_knife17"
2.072163,"Assault by sharp object","Injury to eyes (including foreign body eye)","male",1995,"inj_homicide_knife18"
.2478468,"Assault by sharp object","Fracture of sternum or rib(s)","male",1995,"inj_homicide_knife19"
18.46273,"Assault by sharp object","Spinal cord lesion below neck level","male",1995,"inj_homicide_knife20"
9.592081,"Assault by sharp object","Fracture of skull","male",1995,"inj_homicide_knife21"
.4439287,"Assault by sharp object","Fracture of clavicle, scapula, or humerus","male",1995,"inj_homicide_knife22"
.4583235,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",1995,"inj_homicide_knife23"
6.823454,"Assault by sharp object","Injured nerves","male",1995,"inj_homicide_knife24"
1.080254,"Assault by sharp object","Crush injury","male",1995,"inj_homicide_knife25"
4.129125,"Assault by sharp object","Severe chest Injury","male",1995,"inj_homicide_knife26"
50.2801,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis","male",1995,"inj_homicide_knife27"
13.28248,"Assault by sharp object","Fracture of patella, tibia, fibula, or ankle","male",1995,"inj_homicide_knife28"
2.762703,"Assault by sharp object","Minor traumatic brain injury","male",1995,"inj_homicide_knife29"
115.1368,"Assault by sharp object","Open wound","male",1995,"inj_homicide_knife30"
1.552667,"Assault by sharp object","Fracture of pelvis","male",1995,"inj_homicide_knife31"
5.972538,"Assault by sharp object","Fracture of hand bone","male",1995,"inj_homicide_knife32"
.318812,"Assault by sharp object","Fracture of face bone","male",1995,"inj_homicide_knife33"
2.185049,"Assault by sharp object","Fracture of radius or ulna","male",1995,"inj_homicide_knife34"
.2386855,"Assault by sharp object","Dislocation of hip","male",1995,"inj_homicide_knife35"
7.450345,"Assault by sharp object","Spinal cord lesion at neck level","male",2000,"inj_homicide_knife1"
2.94696,"Assault by sharp object","Poisoning","male",2000,"inj_homicide_knife2"
.5295809,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2000,"inj_homicide_knife3"
1.688448,"Assault by sharp object","Fracture of pelvis","male",2000,"inj_homicide_knife4"
6.979656,"Assault by sharp object","Fracture of neck of femur","male",2000,"inj_homicide_knife5"
44.82251,"Assault by sharp object","Multiple significant injuries","male",2000,"inj_homicide_knife6"
.4804646,"Assault by sharp object","Fracture of clavicle, scapula, or humerus","male",2000,"inj_homicide_knife7"
.2668809,"Assault by sharp object","Dislocation of hip","male",2000,"inj_homicide_knife8"
2.134917,"Assault by sharp object","Fracture of radius or ulna","male",2000,"inj_homicide_knife9"
.8313002,"Assault by sharp object","Burns with <20% total burned surface area","male",2000,"inj_homicide_knife10"
8.22167,"Assault by sharp object","Contusion","male",2000,"inj_homicide_knife11"
.5983463,"Assault by sharp object","Amputation of finger (excluding thumb)","male",2000,"inj_homicide_knife12"
6.390799,"Assault by sharp object","Other injuries of muscle & tendon and other dislocations","male",2000,"inj_homicide_knife13"
8.957217,"Assault by sharp object","Moderate to severe traumatic brain injury","male",2000,"inj_homicide_knife14"
.3657551,"Assault by sharp object","Fracture of face bone","male",2000,"inj_homicide_knife15"
6.600862,"Assault by sharp object","Fracture of vertebral column","male",2000,"inj_homicide_knife16"
2.012728,"Assault by sharp object","Fracture of foot bone","male",2000,"inj_homicide_knife17"
.0765595,"Assault by sharp object","Dislocation of knee","male",2000,"inj_homicide_knife18"
55.61295,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis","male",2000,"inj_homicide_knife19"
6.486037,"Assault by sharp object","Fracture of hand bone","male",2000,"inj_homicide_knife20"
5.275946,"Assault by sharp object","Fracture of femur, other than femoral neck","male",2000,"inj_homicide_knife21"
7.512056,"Assault by sharp object","Injured nerves","male",2000,"inj_homicide_knife22"
14.2052,"Assault by sharp object","Fracture of patella, tibia, fibula, or ankle","male",2000,"inj_homicide_knife23"
.2798485,"Assault by sharp object","Fracture of sternum or rib(s)","male",2000,"inj_homicide_knife24"
12.03177,"Assault by sharp object","Complications of medical treatment","male",2000,"inj_homicide_knife25"
10.28688,"Assault by sharp object","Fracture of skull","male",2000,"inj_homicide_knife26"
3.097215,"Assault by sharp object","Minor traumatic brain injury","male",2000,"inj_homicide_knife27"
1.208272,"Assault by sharp object","Crush injury","male",2000,"inj_homicide_knife28"
4.308543,"Assault by sharp object","Severe chest Injury","male",2000,"inj_homicide_knife29"
2.239145,"Assault by sharp object","Injury to eyes (including foreign body eye)","male",2000,"inj_homicide_knife30"
122.3592,"Assault by sharp object","Open wound","male",2000,"inj_homicide_knife31"
2.097024,"Assault by sharp object","Dislocation of shoulder","male",2000,"inj_homicide_knife32"
.4272709,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)","male",2000,"inj_homicide_knife33"
.0420405,"Assault by sharp object","Non-fatal submersion","male",2000,"inj_homicide_knife34"
20.1926,"Assault by sharp object","Spinal cord lesion below neck level","male",2000,"inj_homicide_knife35"
4.82935,"Assault by sharp object","Severe chest Injury","male",2005,"inj_homicide_knife1"
2.654062,"Assault by sharp object","Fracture of radius or ulna","male",2005,"inj_homicide_knife2"
2.265344,"Assault by sharp object","Fracture of foot bone","male",2005,"inj_homicide_knife3"
16.05086,"Assault by sharp object","Fracture of patella, tibia, fibula, or ankle","male",2005,"inj_homicide_knife4"
7.184568,"Assault by sharp object","Fracture of hand bone","male",2005,"inj_homicide_knife5"
.415949,"Assault by sharp object","Fracture of face bone","male",2005,"inj_homicide_knife6"
13.40824,"Assault by sharp object","Complications of medical treatment","male",2005,"inj_homicide_knife7"
.3127163,"Assault by sharp object","Fracture of sternum or rib(s)","male",2005,"inj_homicide_knife8"
135.1696,"Assault by sharp object","Open wound","male",2005,"inj_homicide_knife9"
6.958723,"Assault by sharp object","Other injuries of muscle & tendon and other dislocations","male",2005,"inj_homicide_knife10"
.0460488,"Assault by sharp object","Non-fatal submersion","male",2005,"inj_homicide_knife11"
.5238973,"Assault by sharp object","Fracture of clavicle, scapula, or humerus","male",2005,"inj_homicide_knife12"
7.511042,"Assault by sharp object","Fracture of neck of femur","male",2005,"inj_homicide_knife13"
.9046119,"Assault by sharp object","Burns with <20% total burned surface area","male",2005,"inj_homicide_knife14"
1.918121,"Assault by sharp object","Fracture of pelvis","male",2005,"inj_homicide_knife15"
59.75624,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis","male",2005,"inj_homicide_knife16"
.2910826,"Assault by sharp object","Dislocation of hip","male",2005,"inj_homicide_knife17"
21.03468,"Assault by sharp object","Spinal cord lesion below neck level","male",2005,"inj_homicide_knife18"
8.136598,"Assault by sharp object","Spinal cord lesion at neck level","male",2005,"inj_homicide_knife19"
1.297054,"Assault by sharp object","Crush injury","male",2005,"inj_homicide_knife20"
3.399075,"Assault by sharp object","Minor traumatic brain injury","male",2005,"inj_homicide_knife21"
.5992132,"Assault by sharp object","Amputation of finger (excluding thumb)","male",2005,"inj_homicide_knife22"
9.494662,"Assault by sharp object","Contusion","male",2005,"inj_homicide_knife23"
8.109524,"Assault by sharp object","Injured nerves","male",2005,"inj_homicide_knife24"
10.18843,"Assault by sharp object","Moderate to severe traumatic brain injury","male",2005,"inj_homicide_knife25"
.0840965,"Assault by sharp object","Dislocation of knee","male",2005,"inj_homicide_knife26"
7.489635,"Assault by sharp object","Fracture of vertebral column","male",2005,"inj_homicide_knife27"
.575934,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2005,"inj_homicide_knife28"
2.277894,"Assault by sharp object","Dislocation of shoulder","male",2005,"inj_homicide_knife29"
5.897505,"Assault by sharp object","Fracture of femur, other than femoral neck","male",2005,"inj_homicide_knife30"
3.318608,"Assault by sharp object","Poisoning","male",2005,"inj_homicide_knife31"
.4847223,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)","male",2005,"inj_homicide_knife32"
2.411304,"Assault by sharp object","Injury to eyes (including foreign body eye)","male",2005,"inj_homicide_knife33"
47.15528,"Assault by sharp object","Multiple significant injuries","male",2005,"inj_homicide_knife34"
11.38687,"Assault by sharp object","Fracture of skull","male",2005,"inj_homicide_knife35"
17.65566,"Assault by sharp object","Fracture of patella, tibia, fibula, or ankle","male",2010,"inj_homicide_knife1"
2.70926,"Assault by sharp object","Fracture of radius or ulna","male",2010,"inj_homicide_knife2"
20.36201,"Assault by sharp object","Spinal cord lesion below neck level","male",2010,"inj_homicide_knife3"
12.52942,"Assault by sharp object","Fracture of skull","male",2010,"inj_homicide_knife4"
10.8769,"Assault by sharp object","Moderate to severe traumatic brain injury","male",2010,"inj_homicide_knife5"
2.536254,"Assault by sharp object","Dislocation of shoulder","male",2010,"inj_homicide_knife6"
2.126172,"Assault by sharp object","Fracture of pelvis","male",2010,"inj_homicide_knife7"
2.472476,"Assault by sharp object","Fracture of foot bone","male",2010,"inj_homicide_knife8"
.5303012,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)","male",2010,"inj_homicide_knife9"
.9428379,"Assault by sharp object","Burns with <20% total burned surface area","male",2010,"inj_homicide_knife10"
6.447859,"Assault by sharp object","Fracture of femur, other than femoral neck","male",2010,"inj_homicide_knife11"
.5406311,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2010,"inj_homicide_knife12"
147.4513,"Assault by sharp object","Open wound","male",2010,"inj_homicide_knife13"
5.199257,"Assault by sharp object","Severe chest Injury","male",2010,"inj_homicide_knife14"
3.745845,"Assault by sharp object","Minor traumatic brain injury","male",2010,"inj_homicide_knife15"
8.135196,"Assault by sharp object","Fracture of vertebral column","male",2010,"inj_homicide_knife16"
1.445481,"Assault by sharp object","Crush injury","male",2010,"inj_homicide_knife17"
7.598504,"Assault by sharp object","Other injuries of muscle & tendon and other dislocations","male",2010,"inj_homicide_knife18"
.3183649,"Assault by sharp object","Dislocation of hip","male",2010,"inj_homicide_knife19"
7.671983,"Assault by sharp object","Fracture of hand bone","male",2010,"inj_homicide_knife20"
7.030501,"Assault by sharp object","Fracture of neck of femur","male",2010,"inj_homicide_knife21"
.0525421,"Assault by sharp object","Non-fatal submersion","male",2010,"inj_homicide_knife22"
8.932158,"Assault by sharp object","Injured nerves","male",2010,"inj_homicide_knife23"
.3274985,"Assault by sharp object","Fracture of sternum or rib(s)","male",2010,"inj_homicide_knife24"
2.43431,"Assault by sharp object","Injury to eyes (including foreign body eye)","male",2010,"inj_homicide_knife25"
14.19299,"Assault by sharp object","Complications of medical treatment","male",2010,"inj_homicide_knife26"
45.98821,"Assault by sharp object","Multiple significant injuries","male",2010,"inj_homicide_knife27"
10.49009,"Assault by sharp object","Contusion","male",2010,"inj_homicide_knife28"
.6323898,"Assault by sharp object","Amputation of finger (excluding thumb)","male",2010,"inj_homicide_knife29"
3.46696,"Assault by sharp object","Poisoning","male",2010,"inj_homicide_knife30"
.5765896,"Assault by sharp object","Fracture of clavicle, scapula, or humerus","male",2010,"inj_homicide_knife31"
.4592326,"Assault by sharp object","Fracture of face bone","male",2010,"inj_homicide_knife32"
8.598555,"Assault by sharp object","Spinal cord lesion at neck level","male",2010,"inj_homicide_knife33"
65.88355,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis","male",2010,"inj_homicide_knife34"
.0923387,"Assault by sharp object","Dislocation of knee","male",2010,"inj_homicide_knife35"
.3017151,"Assault by sharp object","Dislocation of hip","male",2013,"inj_homicide_knife1"
7.121728,"Assault by sharp object","Fracture of hand bone","male",2013,"inj_homicide_knife2"
8.863275,"Assault by sharp object","Injured nerves","male",2013,"inj_homicide_knife3"
19.09709,"Assault by sharp object","Spinal cord lesion below neck level","male",2013,"inj_homicide_knife4"
.4100709,"Assault by sharp object","Fracture of face bone","male",2013,"inj_homicide_knife5"
8.002085,"Assault by sharp object","Spinal cord lesion at neck level","male",2013,"inj_homicide_knife6"
10.1081,"Assault by sharp object","Moderate to severe traumatic brain injury","male",2013,"inj_homicide_knife7"
2.751749,"Assault by sharp object","Fracture of radius or ulna","male",2013,"inj_homicide_knife8"
13.29281,"Assault by sharp object","Complications of medical treatment","male",2013,"inj_homicide_knife9"
.8811187,"Assault by sharp object","Burns with <20% total burned surface area","male",2013,"inj_homicide_knife10"
134.858,"Assault by sharp object","Open wound","male",2013,"inj_homicide_knife11"
5.36808,"Assault by sharp object","Severe chest Injury","male",2013,"inj_homicide_knife12"
5.936725,"Assault by sharp object","Fracture of neck of femur","male",2013,"inj_homicide_knife13"
6.340687,"Assault by sharp object","Fracture of femur, other than femoral neck","male",2013,"inj_homicide_knife14"
2.277011,"Assault by sharp object","Injury to eyes (including foreign body eye)","male",2013,"inj_homicide_knife15"
1.418414,"Assault by sharp object","Crush injury","male",2013,"inj_homicide_knife16"
2.361329,"Assault by sharp object","Fracture of foot bone","male",2013,"inj_homicide_knife17"
3.144507,"Assault by sharp object","Poisoning","male",2013,"inj_homicide_knife18"
16.64293,"Assault by sharp object","Fracture of patella, tibia, fibula, or ankle","male",2013,"inj_homicide_knife19"
11.75482,"Assault by sharp object","Fracture of skull","male",2013,"inj_homicide_knife20"
.3021561,"Assault by sharp object","Fracture of sternum or rib(s)","male",2013,"inj_homicide_knife21"
1.998253,"Assault by sharp object","Fracture of pelvis","male",2013,"inj_homicide_knife22"
2.306165,"Assault by sharp object","Dislocation of shoulder","male",2013,"inj_homicide_knife23"
7.341208,"Assault by sharp object","Other injuries of muscle & tendon and other dislocations","male",2013,"inj_homicide_knife24"
3.474205,"Assault by sharp object","Minor traumatic brain injury","male",2013,"inj_homicide_knife25"
.4973452,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)","male",2013,"inj_homicide_knife26"
.5573663,"Assault by sharp object","Fracture of clavicle, scapula, or humerus","male",2013,"inj_homicide_knife27"
.4524557,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2013,"inj_homicide_knife28"
7.714389,"Assault by sharp object","Fracture of vertebral column","male",2013,"inj_homicide_knife29"
38.37622,"Assault by sharp object","Multiple significant injuries","male",2013,"inj_homicide_knife30"
9.645713,"Assault by sharp object","Contusion","male",2013,"inj_homicide_knife31"
.0897338,"Assault by sharp object","Dislocation of knee","male",2013,"inj_homicide_knife32"
.0483137,"Assault by sharp object","Non-fatal submersion","male",2013,"inj_homicide_knife33"
64.87247,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis","male",2013,"inj_homicide_knife34"
.627223,"Assault by sharp object","Amputation of finger (excluding thumb)","male",2013,"inj_homicide_knife35"
.1204235,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)","female",1990,"inj_trans_road_pedal1"
.6452911,"Cyclist road injuries","Severe chest Injury","female",1990,"inj_trans_road_pedal2"
15.56564,"Cyclist road injuries","Fracture of pelvis","female",1990,"inj_trans_road_pedal3"
1.129875,"Cyclist road injuries","Fracture of sternum or rib(s)","female",1990,"inj_trans_road_pedal4"
89.16521,"Cyclist road injuries","Multiple significant injuries","female",1990,"inj_trans_road_pedal5"
5.042105,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",1990,"inj_trans_road_pedal6"
5.38997,"Cyclist road injuries","Dislocation of shoulder","female",1990,"inj_trans_road_pedal7"
14.99249,"Cyclist road injuries","Minor traumatic brain injury","female",1990,"inj_trans_road_pedal8"
.6789465,"Cyclist road injuries","Injury to eyes (including foreign body eye)","female",1990,"inj_trans_road_pedal9"
8.14018,"Cyclist road injuries","Fracture of skull","female",1990,"inj_trans_road_pedal10"
.9532846,"Cyclist road injuries","Fracture of face bone","female",1990,"inj_trans_road_pedal11"
3.545567,"Cyclist road injuries","Fracture of foot bone","female",1990,"inj_trans_road_pedal12"
13.98965,"Cyclist road injuries","Fracture of hand bone","female",1990,"inj_trans_road_pedal13"
.2174878,"Cyclist road injuries","Dislocation of knee","female",1990,"inj_trans_road_pedal14"
5.738996,"Cyclist road injuries","Spinal cord lesion below neck level","female",1990,"inj_trans_road_pedal15"
152.8534,"Cyclist road injuries","Open wound","female",1990,"inj_trans_road_pedal16"
