value,source,target,sex,year,id
105.2923,"Motor vehicle road injuries","Spinal cord lesion below neck level","male",1990,"inj_trans_road_4wheel4"
16.75529,"Motor vehicle road injuries","Severe chest Injury","male",1990,"inj_trans_road_4wheel5"
31.22158,"Motor vehicle road injuries","Dislocation of shoulder","male",1990,"inj_trans_road_4wheel6"
5.87131,"Motor vehicle road injuries","Crush injury","male",1990,"inj_trans_road_4wheel7"
163.7464,"Motor vehicle road injuries","Spinal cord lesion at neck level","male",1990,"inj_trans_road_4wheel8"
448.2126,"Motor vehicle road injuries","Fracture of neck of femur","male",1990,"inj_trans_road_4wheel9"
7.393384,"Motor vehicle road injuries","Poisoning","male",1990,"inj_trans_road_4wheel10"
5.138568,"Motor vehicle road injuries","Burns with <20% total burned surface area","male",1990,"inj_trans_road_4wheel11"
.5943887,"Motor vehicle road injuries","Amputation of finger (excluding thumb)","male",1990,"inj_trans_road_4wheel12"
13.27079,"Motor vehicle road injuries","Fracture of sternum or rib(s)","male",1990,"inj_trans_road_4wheel13"
4.529839,"Motor vehicle road injuries","Fracture of face bone","male",1990,"inj_trans_road_4wheel14"
8.811999,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",1990,"inj_trans_road_4wheel15"
17.04663,"Motor vehicle road injuries","Injured nerves","male",1990,"inj_trans_road_4wheel16"
224.6517,"Motor vehicle road injuries","Fracture of femur, other than femoral neck","male",1990,"inj_trans_road_4wheel17"
16.82258,"Motor vehicle road injuries","Fracture of foot bone","male",1990,"inj_trans_road_4wheel18"
22.98475,"Motor vehicle road injuries","Other injuries of muscle & tendon and other dislocations","male",1990,"inj_trans_road_4wheel19"
88.96594,"Motor vehicle road injuries","Fracture of skull","male",1990,"inj_trans_road_4wheel20"
29.03761,"Motor vehicle road injuries","Complications of medical treatment","male",1990,"inj_trans_road_4wheel21"
2.503058,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",1990,"inj_trans_road_4wheel22"
9.952566,"Motor vehicle road injuries","Fracture of clavicle, scapula, or humerus","male",1990,"inj_trans_road_4wheel23"
1317.824,"Motor vehicle road injuries","Multiple significant injuries","male",1990,"inj_trans_road_4wheel24"
42.82207,"Motor vehicle road injuries","Fracture of hand bone","male",1990,"inj_trans_road_4wheel25"
269.3196,"Motor vehicle road injuries","Open wound","male",1990,"inj_trans_road_4wheel26"
165.1519,"Motor vehicle road injuries","Fracture of pelvis","male",1990,"inj_trans_road_4wheel27"
.0863778,"Motor vehicle road injuries","Non-fatal submersion","male",1990,"inj_trans_road_4wheel28"
171.1683,"Motor vehicle road injuries","Fracture of vertebral column","male",1990,"inj_trans_road_4wheel29"
35.85508,"Motor vehicle road injuries","Fracture of radius or ulna","male",1990,"inj_trans_road_4wheel30"
24.41242,"Motor vehicle road injuries","Dislocation of hip","male",1990,"inj_trans_road_4wheel31"
138.39,"Motor vehicle road injuries","Contusion","male",1990,"inj_trans_road_4wheel32"
.8739233,"Motor vehicle road injuries","Dislocation of knee","male",1990,"inj_trans_road_4wheel33"
102.8079,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis","male",1990,"inj_trans_road_4wheel34"
259.4032,"Motor vehicle road injuries","Moderate to severe traumatic brain injury","male",1990,"inj_trans_road_4wheel35"
2.773226,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)","male",1990,"inj_trans_road_2wheel1"
75.55471,"Motorcyclist road injuries","Fracture of skull","male",1990,"inj_trans_road_2wheel2"
31.59328,"Motorcyclist road injuries","Minor traumatic brain injury","male",1990,"inj_trans_road_2wheel3"
192.2082,"Motorcyclist road injuries","Fracture of femur, other than femoral neck","male",1990,"inj_trans_road_2wheel4"
12.38993,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",1990,"inj_trans_road_2wheel5"
49.15096,"Motorcyclist road injuries","Fracture of foot bone","male",1990,"inj_trans_road_2wheel6"
11.84661,"Motorcyclist road injuries","Fracture of clavicle, scapula, or humerus","male",1990,"inj_trans_road_2wheel7"
34.78413,"Motorcyclist road injuries","Other injuries of muscle & tendon and other dislocations","male",1990,"inj_trans_road_2wheel8"
56.16183,"Motorcyclist road injuries","Complications of medical treatment","male",1990,"inj_trans_road_2wheel9"
91.16173,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis","male",1990,"inj_trans_road_2wheel10"
2.564073,"Motorcyclist road injuries","Poisoning","male",1990,"inj_trans_road_2wheel11"
8.935938,"Motorcyclist road injuries","Crush injury","male",1990,"inj_trans_road_2wheel12"
61.65171,"Motorcyclist road injuries","Fracture of vertebral column","male",1990,"inj_trans_road_2wheel13"
3.939799,"Motorcyclist road injuries","Severe chest Injury","male",1990,"inj_trans_road_2wheel14"
6.342141,"Motorcyclist road injuries","Fracture of face bone","male",1990,"inj_trans_road_2wheel15"
9.737621,"Motorcyclist road injuries","Dislocation of hip","male",1990,"inj_trans_road_2wheel16"
3.025078,"Motorcyclist road injuries","Fracture of sternum or rib(s)","male",1990,"inj_trans_road_2wheel17"
7.637896,"Motorcyclist road injuries","Burns with <20% total burned surface area","male",1990,"inj_trans_road_2wheel18"
23.07314,"Motorcyclist road injuries","Fracture of radius or ulna","male",1990,"inj_trans_road_2wheel19"
.0245095,"Motorcyclist road injuries","Non-fatal submersion","male",1990,"inj_trans_road_2wheel20"
167.3861,"Motorcyclist road injuries","Open wound","male",1990,"inj_trans_road_2wheel21"
1.964557,"Motorcyclist road injuries","Dislocation of knee","male",1990,"inj_trans_road_2wheel22"
769.6608,"Motorcyclist road injuries","Multiple significant injuries","male",1990,"inj_trans_road_2wheel23"
73.96272,"Motorcyclist road injuries","Spinal cord lesion at neck level","male",1990,"inj_trans_road_2wheel24"
262.4668,"Motorcyclist road injuries","Fracture of neck of femur","male",1990,"inj_trans_road_2wheel25"
57.67349,"Motorcyclist road injuries","Fracture of pelvis","male",1990,"inj_trans_road_2wheel26"
15.20408,"Motorcyclist road injuries","Injured nerves","male",1990,"inj_trans_road_2wheel27"
637.0981,"Motorcyclist road injuries","Fracture of patella, tibia, fibula, or ankle","male",1990,"inj_trans_road_2wheel28"
42.89772,"Motorcyclist road injuries","Fracture of hand bone","male",1990,"inj_trans_road_2wheel29"
52.35796,"Motorcyclist road injuries","Spinal cord lesion below neck level","male",1990,"inj_trans_road_2wheel30"
56.83486,"Motorcyclist road injuries","Dislocation of shoulder","male",1990,"inj_trans_road_2wheel31"
196.9611,"Motorcyclist road injuries","Moderate to severe traumatic brain injury","male",1990,"inj_trans_road_2wheel32"
.1294026,"Motorcyclist road injuries","Amputation of finger (excluding thumb)","male",1990,"inj_trans_road_2wheel33"
30.65474,"Motorcyclist road injuries","Contusion","male",1990,"inj_trans_road_2wheel34"
1.783477,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",1990,"inj_trans_road_2wheel35"
3.199473,"Non-venomous animal contact","Dislocation of knee","male",1990,"inj_animal_nonven1"
55.71229,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis","male",1990,"inj_animal_nonven2"
30.29522,"Non-venomous animal contact","Fracture of femur, other than femoral neck","male",1990,"inj_animal_nonven3"
13.00701,"Non-venomous animal contact","Fracture of vertebral column","male",1990,"inj_animal_nonven4"
8.436299,"Non-venomous animal contact","Fracture of skull","male",1990,"inj_animal_nonven5"
1.29836,"Non-venomous animal contact","Dislocation of hip","male",1990,"inj_animal_nonven6"
6.966251,"Non-venomous animal contact","Fracture of pelvis","male",1990,"inj_animal_nonven7"
1.013115,"Non-venomous animal contact","Burns with <20% total burned surface area","male",1990,"inj_animal_nonven8"
3.017701,"Non-venomous animal contact","Crush injury","male",1990,"inj_animal_nonven9"
1.310452,"Non-venomous animal contact","Fracture of sternum or rib(s)","male",1990,"inj_animal_nonven10"
8.021401,"Non-venomous animal contact","Minor traumatic brain injury","male",1990,"inj_animal_nonven11"
.4856261,"Non-venomous animal contact","Amputation of finger (excluding thumb)","male",1990,"inj_animal_nonven12"
24.10602,"Non-venomous animal contact","Complications of medical treatment","male",1990,"inj_animal_nonven13"
17.35021,"Non-venomous animal contact","Fracture of neck of femur","male",1990,"inj_animal_nonven14"
2.480805,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",1990,"inj_animal_nonven15"
95.11291,"Non-venomous animal contact","Fracture of patella, tibia, fibula, or ankle","male",1990,"inj_animal_nonven16"
3.671554,"Non-venomous animal contact","Fracture of radius or ulna","male",1990,"inj_animal_nonven17"
30.43577,"Non-venomous animal contact","Injury to eyes (including foreign body eye)","male",1990,"inj_animal_nonven18"
1.567289,"Non-venomous animal contact","Fracture of clavicle, scapula, or humerus","male",1990,"inj_animal_nonven19"
51.45152,"Non-venomous animal contact","Moderate to severe traumatic brain injury","male",1990,"inj_animal_nonven20"
15.01833,"Non-venomous animal contact","Other injuries of muscle & tendon and other dislocations","male",1990,"inj_animal_nonven21"
7.32522,"Non-venomous animal contact","Fracture of foot bone","male",1990,"inj_animal_nonven22"
1.540008,"Non-venomous animal contact","Severe chest Injury","male",1990,"inj_animal_nonven23"
1.813631,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)","male",1990,"inj_animal_nonven24"
34.92598,"Non-venomous animal contact","Contusion","male",1990,"inj_animal_nonven25"
2.559644,"Non-venomous animal contact","Fracture of face bone","male",1990,"inj_animal_nonven26"
16.27381,"Non-venomous animal contact","Fracture of hand bone","male",1990,"inj_animal_nonven27"
111.245,"Non-venomous animal contact","Multiple significant injuries","male",1990,"inj_animal_nonven28"
11.49098,"Non-venomous animal contact","Injured nerves","male",1990,"inj_animal_nonven29"
33.26476,"Non-venomous animal contact","Dislocation of shoulder","male",1990,"inj_animal_nonven30"
.2203982,"Non-venomous animal contact","Non-fatal submersion","male",1990,"inj_animal_nonven31"
93.93016,"Non-venomous animal contact","Poisoning","male",1990,"inj_animal_nonven32"
2.026227,"Non-venomous animal contact","Spinal cord lesion below neck level","male",1990,"inj_animal_nonven33"
2911.044,"Non-venomous animal contact","Open wound","male",1990,"inj_animal_nonven34"
14.33623,"Non-venomous animal contact","Spinal cord lesion at neck level","male",1990,"inj_animal_nonven35"
8.775187,"Other exposure to mechanical forces","Fracture of sternum or rib(s)","male",1990,"inj_mech_other1"
70.17084,"Other exposure to mechanical forces","Fracture of radius or ulna","male",1990,"inj_mech_other2"
379.4547,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis","male",1990,"inj_mech_other3"
79.75214,"Other exposure to mechanical forces","Moderate to severe traumatic brain injury","male",1990,"inj_mech_other4"
.0405244,"Other exposure to mechanical forces","Non-fatal submersion","male",1990,"inj_mech_other5"
2.954316,"Other exposure to mechanical forces","Dislocation of knee","male",1990,"inj_mech_other6"
62.75657,"Other exposure to mechanical forces","Dislocation of shoulder","male",1990,"inj_mech_other7"
341.4115,"Other exposure to mechanical forces","Fracture of vertebral column","male",1990,"inj_mech_other8"
10.99435,"Other exposure to mechanical forces","Severe chest Injury","male",1990,"inj_mech_other9"
65.99326,"Other exposure to mechanical forces","Spinal cord lesion at neck level","male",1990,"inj_mech_other10"
6.328642,"Other exposure to mechanical forces","Fracture of clavicle, scapula, or humerus","male",1990,"inj_mech_other11"
155.248,"Other exposure to mechanical forces","Fracture of femur, other than femoral neck","male",1990,"inj_mech_other12"
22.17751,"Other exposure to mechanical forces","Spinal cord lesion below neck level","male",1990,"inj_mech_other13"
7.310381,"Other exposure to mechanical forces","Fracture of face bone","male",1990,"inj_mech_other14"
114.1316,"Other exposure to mechanical forces","Fracture of skull","male",1990,"inj_mech_other15"
23.25625,"Other exposure to mechanical forces","Poisoning","male",1990,"inj_mech_other16"
1020.42,"Other exposure to mechanical forces","Fracture of patella, tibia, fibula, or ankle","male",1990,"inj_mech_other17"
69.3457,"Other exposure to mechanical forces","Fracture of foot bone","male",1990,"inj_mech_other18"
224.3578,"Other exposure to mechanical forces","Fracture of neck of femur","male",1990,"inj_mech_other19"
1720.668,"Other exposure to mechanical forces","Fracture of hand bone","male",1990,"inj_mech_other20"
91.56351,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)","male",1990,"inj_mech_other21"
75.97641,"Other exposure to mechanical forces","Minor traumatic brain injury","male",1990,"inj_mech_other22"
212.9515,"Other exposure to mechanical forces","Multiple significant injuries","male",1990,"inj_mech_other23"
854.8629,"Other exposure to mechanical forces","Contusion","male",1990,"inj_mech_other24"
124.1965,"Other exposure to mechanical forces","Complications of medical treatment","male",1990,"inj_mech_other25"
92.12119,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)","male",1990,"inj_mech_other26"
3686.3,"Other exposure to mechanical forces","Open wound","male",1990,"inj_mech_other27"
83.96043,"Other exposure to mechanical forces","Injured nerves","male",1990,"inj_mech_other28"
21.98852,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",1990,"inj_mech_other29"
137.3218,"Other exposure to mechanical forces","Fracture of pelvis","male",1990,"inj_mech_other30"
79.73872,"Other exposure to mechanical forces","Other injuries of muscle & tendon and other dislocations","male",1990,"inj_mech_other31"
36.90779,"Other exposure to mechanical forces","Crush injury","male",1990,"inj_mech_other32"
2.234701,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)","male",1990,"inj_mech_other33"
5.863945,"Other exposure to mechanical forces","Dislocation of hip","male",1990,"inj_mech_other34"
29.87849,"Other exposure to mechanical forces","Burns with <20% total burned surface area","male",1990,"inj_mech_other35"
.409993,"Other road injuries","Fracture of sternum or rib(s)","male",1990,"inj_trans_road_other1"
.2542295,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",1990,"inj_trans_road_other2"
1.727666,"Other road injuries","Other injuries of muscle & tendon and other dislocations","male",1990,"inj_trans_road_other3"
.5320576,"Other road injuries","Injured nerves","male",1990,"inj_trans_road_other4"
.1751266,"Other road injuries","Poisoning","male",1990,"inj_trans_road_other5"
6.276621,"Other road injuries","Dislocation of shoulder","male",1990,"inj_trans_road_other6"
.1103485,"Other road injuries","Burns with <20% total burned surface area","male",1990,"inj_trans_road_other7"
4.163649,"Other road injuries","Spinal cord lesion below neck level","male",1990,"inj_trans_road_other8"
4.658466,"Other road injuries","Fracture of pelvis","male",1990,"inj_trans_road_other9"
5.162848,"Other road injuries","Spinal cord lesion at neck level","male",1990,"inj_trans_road_other10"
.3308285,"Other road injuries","Severe chest Injury","male",1990,"inj_trans_road_other11"
1.894748,"Other road injuries","Fracture of hand bone","male",1990,"inj_trans_road_other12"
.1707439,"Other road injuries","Crush injury","male",1990,"inj_trans_road_other13"
5.332537,"Other road injuries","Open wound","male",1990,"inj_trans_road_other14"
2.801826,"Other road injuries","Fracture of skull","male",1990,"inj_trans_road_other15"
29.69131,"Other road injuries","Multiple significant injuries","male",1990,"inj_trans_road_other16"
8.130446,"Other road injuries","Fracture of femur, other than femoral neck","male",1990,"inj_trans_road_other17"
.0320405,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",1990,"inj_trans_road_other18"
2.239388,"Other road injuries","Internal hemorrhage in abdomen or pelvis","male",1990,"inj_trans_road_other19"
.0041233,"Other road injuries","Non-fatal submersion","male",1990,"inj_trans_road_other20"
7.36994,"Other road injuries","Fracture of radius or ulna","male",1990,"inj_trans_road_other21"
1.730616,"Other road injuries","Minor traumatic brain injury","male",1990,"inj_trans_road_other22"
.0449063,"Other road injuries","Dislocation of knee","male",1990,"inj_trans_road_other23"
46.7468,"Other road injuries","Fracture of patella, tibia, fibula, or ankle","male",1990,"inj_trans_road_other24"
3.81503,"Other road injuries","Fracture of vertebral column","male",1990,"inj_trans_road_other25"
2.36844,"Other road injuries","Complications of medical treatment","male",1990,"inj_trans_road_other26"
14.13116,"Other road injuries","Moderate to severe traumatic brain injury","male",1990,"inj_trans_road_other27"
2.574178,"Other road injuries","Contusion","male",1990,"inj_trans_road_other28"
.0001954,"Other road injuries","Amputation of finger (excluding thumb)","male",1990,"inj_trans_road_other29"
1.640232,"Other road injuries","Fracture of clavicle, scapula, or humerus","male",1990,"inj_trans_road_other30"
.4427262,"Other road injuries","Dislocation of hip","male",1990,"inj_trans_road_other31"
.1748523,"Other road injuries","Injury to eyes (including foreign body eye)","male",1990,"inj_trans_road_other32"
38.9005,"Other road injuries","Fracture of neck of femur","male",1990,"inj_trans_road_other33"
1.461583,"Other road injuries","Fracture of foot bone","male",1990,"inj_trans_road_other34"
.1828245,"Other road injuries","Fracture of face bone","male",1990,"inj_trans_road_other35"
74.98071,"Other transport injuries","Spinal cord lesion below neck level","male",1990,"inj_trans_other1"
4.60299,"Other transport injuries","Fracture of clavicle, scapula, or humerus","male",1990,"inj_trans_other2"
19.20391,"Other transport injuries","Spinal cord lesion at neck level","male",1990,"inj_trans_other3"
31.1261,"Other transport injuries","Minor traumatic brain injury","male",1990,"inj_trans_other4"
.8029247,"Other transport injuries","Non-fatal submersion","male",1990,"inj_trans_other5"
29.59797,"Other transport injuries","Crush injury","male",1990,"inj_trans_other6"
273.3021,"Other transport injuries","Multiple significant injuries","male",1990,"inj_trans_other7"
78.37502,"Other transport injuries","Fracture of femur, other than femoral neck","male",1990,"inj_trans_other8"
94.01488,"Other transport injuries","Fracture of skull","male",1990,"inj_trans_other9"
2.75301,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",1990,"inj_trans_other10"
4.167204,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",1990,"inj_trans_other11"
10.52377,"Other transport injuries","Injured nerves","male",1990,"inj_trans_other12"
95.99412,"Other transport injuries","Moderate to severe traumatic brain injury","male",1990,"inj_trans_other13"
68.24603,"Other transport injuries","Poisoning","male",1990,"inj_trans_other14"
8.017373,"Other transport injuries","Severe chest Injury","male",1990,"inj_trans_other15"
12.93006,"Other transport injuries","Other injuries of muscle & tendon and other dislocations","male",1990,"inj_trans_other16"
145.2599,"Other transport injuries","Fracture of pelvis","male",1990,"inj_trans_other17"
119.1671,"Other transport injuries","Fracture of hand bone","male",1990,"inj_trans_other18"
708.9955,"Other transport injuries","Fracture of patella, tibia, fibula, or ankle","male",1990,"inj_trans_other19"
119.301,"Other transport injuries","Complications of medical treatment","male",1990,"inj_trans_other20"
.8175367,"Other transport injuries","Injury to eyes (including foreign body eye)","male",1990,"inj_trans_other21"
10.65457,"Other transport injuries","Dislocation of hip","male",1990,"inj_trans_other22"
22.74741,"Other transport injuries","Burns with <20% total burned surface area","male",1990,"inj_trans_other23"
3.351835,"Other transport injuries","Amputation of finger (excluding thumb)","male",1990,"inj_trans_other24"
204.4747,"Other transport injuries","Fracture of vertebral column","male",1990,"inj_trans_other25"
9.804399,"Other transport injuries","Dislocation of knee","male",1990,"inj_trans_other26"
78.72763,"Other transport injuries","Open wound","male",1990,"inj_trans_other27"
177.907,"Other transport injuries","Fracture of neck of femur","male",1990,"inj_trans_other28"
53.95958,"Other transport injuries","Contusion","male",1990,"inj_trans_other29"
60.14981,"Other transport injuries","Fracture of radius or ulna","male",1990,"inj_trans_other30"
31.66016,"Other transport injuries","Dislocation of shoulder","male",1990,"inj_trans_other31"
6.628718,"Other transport injuries","Fracture of face bone","male",1990,"inj_trans_other32"
77.45432,"Other transport injuries","Internal hemorrhage in abdomen or pelvis","male",1990,"inj_trans_other33"
24.74998,"Other transport injuries","Fracture of foot bone","male",1990,"inj_trans_other34"
161.0032,"Other transport injuries","Fracture of sternum or rib(s)","male",1990,"inj_trans_other35"
48.86916,"Other unintentional injuries","Moderate to severe traumatic brain injury","male",1990,"inj_othunintent1"
94.11549,"Other unintentional injuries","Fracture of pelvis","male",1990,"inj_othunintent2"
651.1747,"Other unintentional injuries","Fracture of vertebral column","male",1990,"inj_othunintent3"
21.57266,"Other unintentional injuries","Dislocation of hip","male",1990,"inj_othunintent4"
13.61029,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",1990,"inj_othunintent5"
617.0027,"Other unintentional injuries","Fracture of patella, tibia, fibula, or ankle","male",1990,"inj_othunintent6"
7.06382,"Other unintentional injuries","Fracture of sternum or rib(s)","male",1990,"inj_othunintent7"
534.9003,"Other unintentional injuries","Poisoning","male",1990,"inj_othunintent8"
42.23753,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",1990,"inj_othunintent9"
53.70272,"Other unintentional injuries","Burns with <20% total burned surface area","male",1990,"inj_othunintent10"
8.543058,"Other unintentional injuries","Crush injury","male",1990,"inj_othunintent11"
18.91453,"Other unintentional injuries","Fracture of foot bone","male",1990,"inj_othunintent12"
56.39628,"Other unintentional injuries","Complications of medical treatment","male",1990,"inj_othunintent13"
3.737809,"Other unintentional injuries","Dislocation of knee","male",1990,"inj_othunintent14"
28.97519,"Other unintentional injuries","Spinal cord lesion at neck level","male",1990,"inj_othunintent15"
7.431574,"Other unintentional injuries","Injury to eyes (including foreign body eye)","male",1990,"inj_othunintent16"
381.7455,"Other unintentional injuries","Open wound","male",1990,"inj_othunintent17"
20.61092,"Other unintentional injuries","Dislocation of shoulder","male",1990,"inj_othunintent18"
32.34137,"Other unintentional injuries","Fracture of skull","male",1990,"inj_othunintent19"
19.82197,"Other unintentional injuries","Minor traumatic brain injury","male",1990,"inj_othunintent20"
65.26335,"Other unintentional injuries","Multiple significant injuries","male",1990,"inj_othunintent21"
17.75938,"Other unintentional injuries","Spinal cord lesion below neck level","male",1990,"inj_othunintent22"
52.13983,"Other unintentional injuries","Fracture of femur, other than femoral neck","male",1990,"inj_othunintent23"
2.281099,"Other unintentional injuries","Fracture of clavicle, scapula, or humerus","male",1990,"inj_othunintent24"
12.06416,"Other unintentional injuries","Injured nerves","male",1990,"inj_othunintent25"
124.2945,"Other unintentional injuries","Contusion","male",1990,"inj_othunintent26"
1.935392,"Other unintentional injuries","Fracture of face bone","male",1990,"inj_othunintent27"
252.8676,"Other unintentional injuries","Fracture of neck of femur","male",1990,"inj_othunintent28"
.3203957,"Other unintentional injuries","Non-fatal submersion","male",1990,"inj_othunintent29"
9.957569,"Other unintentional injuries","Amputation of finger (excluding thumb)","male",1990,"inj_othunintent30"
210.4862,"Other unintentional injuries","Fracture of hand bone","male",1990,"inj_othunintent31"
10.52533,"Other unintentional injuries","Severe chest Injury","male",1990,"inj_othunintent32"
155.0735,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis","male",1990,"inj_othunintent33"
19.56279,"Other unintentional injuries","Other injuries of muscle & tendon and other dislocations","male",1990,"inj_othunintent34"
34.10168,"Other unintentional injuries","Fracture of radius or ulna","male",1990,"inj_othunintent35"
25.75108,"Pedestrian road injuries by road vehicle","Other injuries of muscle & tendon and other dislocations","male",1990,"inj_trans_road_pedest1"
317.3553,"Pedestrian road injuries by road vehicle","Fracture of neck of femur","male",1990,"inj_trans_road_pedest2"
7.395655,"Pedestrian road injuries by road vehicle","Dislocation of hip","male",1990,"inj_trans_road_pedest3"
3.278784,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)","male",1990,"inj_trans_road_pedest4"
48.88174,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level","male",1990,"inj_trans_road_pedest5"
14.81967,"Pedestrian road injuries by road vehicle","Fracture of radius or ulna","male",1990,"inj_trans_road_pedest6"
223.1503,"Pedestrian road injuries by road vehicle","Moderate to severe traumatic brain injury","male",1990,"inj_trans_road_pedest7"
34.8653,"Pedestrian road injuries by road vehicle","Minor traumatic brain injury","male",1990,"inj_trans_road_pedest8"
1219.099,"Pedestrian road injuries by road vehicle","Multiple significant injuries","male",1990,"inj_trans_road_pedest9"
41.19562,"Pedestrian road injuries by road vehicle","Contusion","male",1990,"inj_trans_road_pedest10"
73.4997,"Pedestrian road injuries by road vehicle","Fracture of pelvis","male",1990,"inj_trans_road_pedest11"
196.2083,"Pedestrian road injuries by road vehicle","Fracture of femur, other than femoral neck","male",1990,"inj_trans_road_pedest12"
14.01328,"Pedestrian road injuries by road vehicle","Injured nerves","male",1990,"inj_trans_road_pedest13"
1.313949,"Pedestrian road injuries by road vehicle","Fracture of sternum or rib(s)","male",1990,"inj_trans_road_pedest14"
3.855444,"Pedestrian road injuries by road vehicle","Fracture of face bone","male",1990,"inj_trans_road_pedest15"
21.75123,"Pedestrian road injuries by road vehicle","Dislocation of shoulder","male",1990,"inj_trans_road_pedest16"
86.28036,"Pedestrian road injuries by road vehicle","Fracture of skull","male",1990,"inj_trans_road_pedest17"
8.337479,"Pedestrian road injuries by road vehicle","Crush injury","male",1990,"inj_trans_road_pedest18"
9.077531,"Pedestrian road injuries by road vehicle","Fracture of clavicle, scapula, or humerus","male",1990,"inj_trans_road_pedest19"
573.2565,"Pedestrian road injuries by road vehicle","Fracture of patella, tibia, fibula, or ankle","male",1990,"inj_trans_road_pedest20"
.110755,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)","male",1990,"inj_trans_road_pedest21"
3.887148,"Pedestrian road injuries by road vehicle","Severe chest Injury","male",1990,"inj_trans_road_pedest22"
8.010845,"Pedestrian road injuries by road vehicle","Poisoning","male",1990,"inj_trans_road_pedest23"
4.148051,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)","male",1990,"inj_trans_road_pedest24"
6.48361,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area","male",1990,"inj_trans_road_pedest25"
24.43075,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level","male",1990,"inj_trans_road_pedest26"
109.983,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis","male",1990,"inj_trans_road_pedest27"
151.8126,"Pedestrian road injuries by road vehicle","Open wound","male",1990,"inj_trans_road_pedest28"
144.5132,"Pedestrian road injuries by road vehicle","Complications of medical treatment","male",1990,"inj_trans_road_pedest29"
9.43131,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",1990,"inj_trans_road_pedest30"
26.00157,"Pedestrian road injuries by road vehicle","Fracture of foot bone","male",1990,"inj_trans_road_pedest31"
132.0182,"Pedestrian road injuries by road vehicle","Fracture of vertebral column","male",1990,"inj_trans_road_pedest32"
19.58119,"Pedestrian road injuries by road vehicle","Fracture of hand bone","male",1990,"inj_trans_road_pedest33"
1.79995,"Pedestrian road injuries by road vehicle","Dislocation of knee","male",1990,"inj_trans_road_pedest34"
.2099213,"Pedestrian road injuries by road vehicle","Non-fatal submersion","male",1990,"inj_trans_road_pedest35"
.0749787,"Poisonings","Fracture of clavicle, scapula, or humerus","male",1990,"inj_poisoning1"
.028344,"Poisonings","Dislocation of hip","male",1990,"inj_poisoning2"
3.064437,"Poisonings","Fracture of patella, tibia, fibula, or ankle","male",1990,"inj_poisoning3"
.0483819,"Poisonings","Fracture of face bone","male",1990,"inj_poisoning4"
.2497772,"Poisonings","Contusion","male",1990,"inj_poisoning5"
520.6908,"Poisonings","Poisoning","male",1990,"inj_poisoning6"
1.816083,"Poisonings","Multiple significant injuries","male",1990,"inj_poisoning7"
.1460549,"Poisonings","Injured nerves","male",1990,"inj_poisoning8"
.8396913,"Poisonings","Open wound","male",1990,"inj_poisoning9"
.3224292,"Poisonings","Spinal cord lesion below neck level","male",1990,"inj_poisoning10"
.2658209,"Poisonings","Fracture of foot bone","male",1990,"inj_poisoning11"
1.226941,"Poisonings","Moderate to severe traumatic brain injury","male",1990,"inj_poisoning12"
2.720267,"Poisonings","Internal hemorrhage in abdomen or pelvis","male",1990,"inj_poisoning13"
5.640903,"Poisonings","Complications of medical treatment","male",1990,"inj_poisoning14"
3.170225,"Poisonings","Burns with <20% total burned surface area","male",1990,"inj_poisoning15"
.5684953,"Poisonings","Spinal cord lesion at neck level","male",1990,"inj_poisoning16"
