value,source,target,sex,year,id
3.247841,"Motor vehicle road injuries","Fracture of face bone","female",2000,"inj_trans_road_4wheel4"
170.6105,"Motor vehicle road injuries","Fracture of femur, other than femoral neck","female",2000,"inj_trans_road_4wheel5"
69.68612,"Motor vehicle road injuries","Spinal cord lesion below neck level","female",2000,"inj_trans_road_4wheel6"
3.249296,"Motor vehicle road injuries","Poisoning","female",2000,"inj_trans_road_4wheel7"
2.500807,"Motor vehicle road injuries","Burns with <20% total burned surface area","female",2000,"inj_trans_road_4wheel8"
18.18756,"Motor vehicle road injuries","Fracture of foot bone","female",2000,"inj_trans_road_4wheel9"
144.2752,"Motor vehicle road injuries","Fracture of vertebral column","female",2000,"inj_trans_road_4wheel10"
100.516,"Motor vehicle road injuries","Spinal cord lesion at neck level","female",2000,"inj_trans_road_4wheel11"
13.87009,"Motor vehicle road injuries","Dislocation of shoulder","female",2000,"inj_trans_road_4wheel12"
18.86898,"Motor vehicle road injuries","Complications of medical treatment","female",2000,"inj_trans_road_4wheel13"
32.83902,"Motor vehicle road injuries","Fracture of skull","female",2000,"inj_trans_road_4wheel14"
378.006,"Motor vehicle road injuries","Fracture of neck of femur","female",2000,"inj_trans_road_4wheel15"
.0714554,"Motor vehicle road injuries","Non-fatal submersion","female",2000,"inj_trans_road_4wheel16"
49.86031,"Motor vehicle road injuries","Minor traumatic brain injury","female",2000,"inj_trans_road_4wheel17"
4.001656,"Motor vehicle road injuries","Crush injury","female",2000,"inj_trans_road_4wheel18"
24.53115,"Motor vehicle road injuries","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_trans_road_4wheel19"
9.01528,"Motor vehicle road injuries","Fracture of sternum or rib(s)","female",2000,"inj_trans_road_4wheel20"
33.6671,"Motor vehicle road injuries","Fracture of radius or ulna","female",2000,"inj_trans_road_4wheel21"
2.950182,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_trans_road_4wheel22"
172.6971,"Motor vehicle road injuries","Moderate to severe traumatic brain injury","female",2000,"inj_trans_road_4wheel23"
96.64756,"Motor vehicle road injuries","Contusion","female",2000,"inj_trans_road_4wheel24"
.6397349,"Motor vehicle road injuries","Dislocation of knee","female",2000,"inj_trans_road_4wheel25"
.253404,"Motor vehicle road injuries","Amputation of finger (excluding thumb)","female",2000,"inj_trans_road_4wheel26"
10.80472,"Motor vehicle road injuries","Injured nerves","female",2000,"inj_trans_road_4wheel27"
565.951,"Motor vehicle road injuries","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_trans_road_4wheel28"
170.1691,"Motor vehicle road injuries","Open wound","female",2000,"inj_trans_road_4wheel29"
934.9402,"Motor vehicle road injuries","Multiple significant injuries","female",2000,"inj_trans_road_4wheel30"
14.13028,"Motor vehicle road injuries","Dislocation of hip","female",2000,"inj_trans_road_4wheel31"
10.165,"Motor vehicle road injuries","Severe chest Injury","female",2000,"inj_trans_road_4wheel32"
2.99101,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)","female",2000,"inj_trans_road_4wheel33"
129.4062,"Motor vehicle road injuries","Fracture of pelvis","female",2000,"inj_trans_road_4wheel34"
1.453347,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_trans_road_4wheel35"
13.3388,"Motorcyclist road injuries","Dislocation of shoulder","female",2000,"inj_trans_road_2wheel1"
4.770675,"Motorcyclist road injuries","Injured nerves","female",2000,"inj_trans_road_2wheel2"
15.96875,"Motorcyclist road injuries","Fracture of radius or ulna","female",2000,"inj_trans_road_2wheel3"
14.38841,"Motorcyclist road injuries","Spinal cord lesion below neck level","female",2000,"inj_trans_road_2wheel4"
2.358993,"Motorcyclist road injuries","Crush injury","female",2000,"inj_trans_road_2wheel5"
81.37943,"Motorcyclist road injuries","Fracture of neck of femur","female",2000,"inj_trans_road_2wheel6"
4.780443,"Motorcyclist road injuries","Burns with <20% total burned surface area","female",2000,"inj_trans_road_2wheel7"
.9379688,"Motorcyclist road injuries","Severe chest Injury","female",2000,"inj_trans_road_2wheel8"
.849824,"Motorcyclist road injuries","Dislocation of knee","female",2000,"inj_trans_road_2wheel9"
4.728983,"Motorcyclist road injuries","Fracture of clavicle, scapula, or humerus","female",2000,"inj_trans_road_2wheel10"
15.05334,"Motorcyclist road injuries","Fracture of skull","female",2000,"inj_trans_road_2wheel11"
.6633928,"Motorcyclist road injuries","Fracture of sternum or rib(s)","female",2000,"inj_trans_road_2wheel12"
386.5837,"Motorcyclist road injuries","Multiple significant injuries","female",2000,"inj_trans_road_2wheel13"
13.43676,"Motorcyclist road injuries","Fracture of hand bone","female",2000,"inj_trans_road_2wheel14"
1.133949,"Motorcyclist road injuries","Poisoning","female",2000,"inj_trans_road_2wheel15"
18.22865,"Motorcyclist road injuries","Fracture of foot bone","female",2000,"inj_trans_road_2wheel16"
13.4113,"Motorcyclist road injuries","Contusion","female",2000,"inj_trans_road_2wheel17"
25.10402,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis","female",2000,"inj_trans_road_2wheel18"
3.871226,"Motorcyclist road injuries","Dislocation of hip","female",2000,"inj_trans_road_2wheel19"
12.45979,"Motorcyclist road injuries","Minor traumatic brain injury","female",2000,"inj_trans_road_2wheel20"
15.48038,"Motorcyclist road injuries","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_trans_road_2wheel21"
.0172686,"Motorcyclist road injuries","Amputation of finger (excluding thumb)","female",2000,"inj_trans_road_2wheel22"
15.14528,"Motorcyclist road injuries","Spinal cord lesion at neck level","female",2000,"inj_trans_road_2wheel23"
1.98128,"Motorcyclist road injuries","Fracture of face bone","female",2000,"inj_trans_road_2wheel24"
76.46421,"Motorcyclist road injuries","Moderate to severe traumatic brain injury","female",2000,"inj_trans_road_2wheel25"
69.30315,"Motorcyclist road injuries","Open wound","female",2000,"inj_trans_road_2wheel26"
.6888972,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_trans_road_2wheel27"
.8149143,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)","female",2000,"inj_trans_road_2wheel28"
245.8217,"Motorcyclist road injuries","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_trans_road_2wheel29"
7.421719,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_trans_road_2wheel30"
31.40885,"Motorcyclist road injuries","Fracture of pelvis","female",2000,"inj_trans_road_2wheel31"
22.54371,"Motorcyclist road injuries","Complications of medical treatment","female",2000,"inj_trans_road_2wheel32"
.0172319,"Motorcyclist road injuries","Non-fatal submersion","female",2000,"inj_trans_road_2wheel33"
25.47057,"Motorcyclist road injuries","Fracture of vertebral column","female",2000,"inj_trans_road_2wheel34"
76.01614,"Motorcyclist road injuries","Fracture of femur, other than femoral neck","female",2000,"inj_trans_road_2wheel35"
6.841172,"Non-venomous animal contact","Dislocation of shoulder","female",2000,"inj_animal_nonven1"
13.02335,"Non-venomous animal contact","Complications of medical treatment","female",2000,"inj_animal_nonven2"
7.865911,"Non-venomous animal contact","Fracture of neck of femur","female",2000,"inj_animal_nonven3"
13.41603,"Non-venomous animal contact","Injury to eyes (including foreign body eye)","female",2000,"inj_animal_nonven4"
.7270606,"Non-venomous animal contact","Burns with <20% total burned surface area","female",2000,"inj_animal_nonven5"
4.425467,"Non-venomous animal contact","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_animal_nonven6"
9.343873,"Non-venomous animal contact","Fracture of hand bone","female",2000,"inj_animal_nonven7"
.0541974,"Non-venomous animal contact","Non-fatal submersion","female",2000,"inj_animal_nonven8"
.6293534,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_animal_nonven9"
2.019327,"Non-venomous animal contact","Fracture of pelvis","female",2000,"inj_animal_nonven10"
4.743593,"Non-venomous animal contact","Minor traumatic brain injury","female",2000,"inj_animal_nonven11"
37.47735,"Non-venomous animal contact","Poisoning","female",2000,"inj_animal_nonven12"
.0915904,"Non-venomous animal contact","Amputation of finger (excluding thumb)","female",2000,"inj_animal_nonven13"
.7302836,"Non-venomous animal contact","Fracture of face bone","female",2000,"inj_animal_nonven14"
2.975671,"Non-venomous animal contact","Fracture of skull","female",2000,"inj_animal_nonven15"
1.622544,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_animal_nonven16"
23.93925,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis","female",2000,"inj_animal_nonven17"
10.33504,"Non-venomous animal contact","Fracture of femur, other than femoral neck","female",2000,"inj_animal_nonven18"
4.692596,"Non-venomous animal contact","Injured nerves","female",2000,"inj_animal_nonven19"
.8567507,"Non-venomous animal contact","Fracture of clavicle, scapula, or humerus","female",2000,"inj_animal_nonven20"
12.58104,"Non-venomous animal contact","Moderate to severe traumatic brain injury","female",2000,"inj_animal_nonven21"
3.825622,"Non-venomous animal contact","Fracture of foot bone","female",2000,"inj_animal_nonven22"
.9441426,"Non-venomous animal contact","Spinal cord lesion at neck level","female",2000,"inj_animal_nonven23"
.6215036,"Non-venomous animal contact","Severe chest Injury","female",2000,"inj_animal_nonven24"
23.11921,"Non-venomous animal contact","Multiple significant injuries","female",2000,"inj_animal_nonven25"
.236221,"Non-venomous animal contact","Fracture of sternum or rib(s)","female",2000,"inj_animal_nonven26"
1.281189,"Non-venomous animal contact","Dislocation of hip","female",2000,"inj_animal_nonven27"
2.251474,"Non-venomous animal contact","Fracture of radius or ulna","female",2000,"inj_animal_nonven28"
1.822036,"Non-venomous animal contact","Dislocation of knee","female",2000,"inj_animal_nonven29"
5.982372,"Non-venomous animal contact","Fracture of vertebral column","female",2000,"inj_animal_nonven30"
.1777886,"Non-venomous animal contact","Spinal cord lesion below neck level","female",2000,"inj_animal_nonven31"
1.679869,"Non-venomous animal contact","Crush injury","female",2000,"inj_animal_nonven32"
16.00487,"Non-venomous animal contact","Contusion","female",2000,"inj_animal_nonven33"
1481.981,"Non-venomous animal contact","Open wound","female",2000,"inj_animal_nonven34"
43.30316,"Non-venomous animal contact","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_animal_nonven35"
2.097868,"Other exposure to mechanical forces","Dislocation of knee","female",2000,"inj_mech_other1"
135.3497,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis","female",2000,"inj_mech_other2"
12.44759,"Other exposure to mechanical forces","Burns with <20% total burned surface area","female",2000,"inj_mech_other3"
345.7626,"Other exposure to mechanical forces","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_mech_other4"
1.23948,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_mech_other5"
22.85918,"Other exposure to mechanical forces","Dislocation of shoulder","female",2000,"inj_mech_other6"
18.10977,"Other exposure to mechanical forces","Poisoning","female",2000,"inj_mech_other7"
43.52349,"Other exposure to mechanical forces","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_mech_other8"
173.5014,"Other exposure to mechanical forces","Fracture of vertebral column","female",2000,"inj_mech_other9"
91.58653,"Other exposure to mechanical forces","Multiple significant injuries","female",2000,"inj_mech_other10"
4.360133,"Other exposure to mechanical forces","Fracture of clavicle, scapula, or humerus","female",2000,"inj_mech_other11"
35.8065,"Other exposure to mechanical forces","Injured nerves","female",2000,"inj_mech_other12"
109.3417,"Other exposure to mechanical forces","Complications of medical treatment","female",2000,"inj_mech_other13"
3.202289,"Other exposure to mechanical forces","Dislocation of hip","female",2000,"inj_mech_other14"
39.49378,"Other exposure to mechanical forces","Minor traumatic brain injury","female",2000,"inj_mech_other15"
51.71816,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)","female",2000,"inj_mech_other16"
39.61563,"Other exposure to mechanical forces","Fracture of pelvis","female",2000,"inj_mech_other17"
11.9625,"Other exposure to mechanical forces","Spinal cord lesion at neck level","female",2000,"inj_mech_other18"
3.207193,"Other exposure to mechanical forces","Fracture of face bone","female",2000,"inj_mech_other19"
4.411412,"Other exposure to mechanical forces","Spinal cord lesion below neck level","female",2000,"inj_mech_other20"
23.41566,"Other exposure to mechanical forces","Fracture of skull","female",2000,"inj_mech_other21"
45.16292,"Other exposure to mechanical forces","Moderate to severe traumatic brain injury","female",2000,"inj_mech_other22"
2.096097,"Other exposure to mechanical forces","Fracture of sternum or rib(s)","female",2000,"inj_mech_other23"
182.9907,"Other exposure to mechanical forces","Fracture of neck of femur","female",2000,"inj_mech_other24"
33.8143,"Other exposure to mechanical forces","Fracture of radius or ulna","female",2000,"inj_mech_other25"
.015672,"Other exposure to mechanical forces","Non-fatal submersion","female",2000,"inj_mech_other26"
629.3936,"Other exposure to mechanical forces","Fracture of hand bone","female",2000,"inj_mech_other27"
14.36247,"Other exposure to mechanical forces","Crush injury","female",2000,"inj_mech_other28"
461.4333,"Other exposure to mechanical forces","Contusion","female",2000,"inj_mech_other29"
27.01726,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)","female",2000,"inj_mech_other30"
1942.461,"Other exposure to mechanical forces","Open wound","female",2000,"inj_mech_other31"
3.378345,"Other exposure to mechanical forces","Severe chest Injury","female",2000,"inj_mech_other32"
15.52296,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_mech_other33"
34.40672,"Other exposure to mechanical forces","Fracture of foot bone","female",2000,"inj_mech_other34"
73.15497,"Other exposure to mechanical forces","Fracture of femur, other than femoral neck","female",2000,"inj_mech_other35"
.0971067,"Other road injuries","Crush injury","female",2000,"inj_trans_road_other1"
1.462198,"Other road injuries","Open wound","female",2000,"inj_trans_road_other2"
3.289803,"Other road injuries","Spinal cord lesion at neck level","female",2000,"inj_trans_road_other3"
.7715802,"Other road injuries","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_trans_road_other4"
.6000435,"Other road injuries","Fracture of foot bone","female",2000,"inj_trans_road_other5"
3.051478,"Other road injuries","Fracture of vertebral column","female",2000,"inj_trans_road_other6"
1.411658,"Other road injuries","Minor traumatic brain injury","female",2000,"inj_trans_road_other7"
2.816706,"Other road injuries","Complications of medical treatment","female",2000,"inj_trans_road_other8"
1.588461,"Other road injuries","Spinal cord lesion below neck level","female",2000,"inj_trans_road_other9"
28.50986,"Other road injuries","Fracture of neck of femur","female",2000,"inj_trans_road_other10"
.0456295,"Other road injuries","Burns with <20% total burned surface area","female",2000,"inj_trans_road_other11"
.015035,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_trans_road_other12"
.095189,"Other road injuries","Poisoning","female",2000,"inj_trans_road_other13"
.0780819,"Other road injuries","Fracture of face bone","female",2000,"inj_trans_road_other14"
1.073812,"Other road injuries","Dislocation of shoulder","female",2000,"inj_trans_road_other15"
1.096666,"Other road injuries","Fracture of clavicle, scapula, or humerus","female",2000,"inj_trans_road_other16"
.060738,"Other road injuries","Injury to eyes (including foreign body eye)","female",2000,"inj_trans_road_other17"
2.590829,"Other road injuries","Fracture of femur, other than femoral neck","female",2000,"inj_trans_road_other18"
.1245652,"Other road injuries","Injured nerves","female",2000,"inj_trans_road_other19"
2.301554,"Other road injuries","Fracture of pelvis","female",2000,"inj_trans_road_other20"
16.09999,"Other road injuries","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_trans_road_other21"
.1522316,"Other road injuries","Dislocation of hip","female",2000,"inj_trans_road_other22"
.1416089,"Other road injuries","Severe chest Injury","female",2000,"inj_trans_road_other23"
.1401959,"Other road injuries","Fracture of sternum or rib(s)","female",2000,"inj_trans_road_other24"
.0132888,"Other road injuries","Non-fatal submersion","female",2000,"inj_trans_road_other25"
.7934945,"Other road injuries","Fracture of hand bone","female",2000,"inj_trans_road_other26"
9.593927,"Other road injuries","Multiple significant injuries","female",2000,"inj_trans_road_other27"
2.538135,"Other road injuries","Fracture of radius or ulna","female",2000,"inj_trans_road_other28"
.3847107,"Other road injuries","Fracture of skull","female",2000,"inj_trans_road_other29"
.2180726,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_trans_road_other30"
1.089968,"Other road injuries","Contusion","female",2000,"inj_trans_road_other31"
1.116601,"Other road injuries","Internal hemorrhage in abdomen or pelvis","female",2000,"inj_trans_road_other32"
7.172409,"Other road injuries","Moderate to severe traumatic brain injury","female",2000,"inj_trans_road_other33"
.0284405,"Other road injuries","Dislocation of knee","female",2000,"inj_trans_road_other34"
23.00454,"Other transport injuries","Minor traumatic brain injury","female",2000,"inj_trans_other1"
33.48456,"Other transport injuries","Internal hemorrhage in abdomen or pelvis","female",2000,"inj_trans_other2"
64.18779,"Other transport injuries","Fracture of femur, other than femoral neck","female",2000,"inj_trans_other3"
7.034679,"Other transport injuries","Dislocation of knee","female",2000,"inj_trans_other4"
56.76891,"Other transport injuries","Fracture of sternum or rib(s)","female",2000,"inj_trans_other5"
143.5832,"Other transport injuries","Multiple significant injuries","female",2000,"inj_trans_other6"
625.9496,"Other transport injuries","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_trans_other7"
3.836393,"Other transport injuries","Fracture of face bone","female",2000,"inj_trans_other8"
19.35447,"Other transport injuries","Dislocation of shoulder","female",2000,"inj_trans_other9"
1.092688,"Other transport injuries","Amputation of finger (excluding thumb)","female",2000,"inj_trans_other10"
.6461456,"Other transport injuries","Non-fatal submersion","female",2000,"inj_trans_other11"
15.36811,"Other transport injuries","Fracture of foot bone","female",2000,"inj_trans_other12"
9.741126,"Other transport injuries","Crush injury","female",2000,"inj_trans_other13"
59.50655,"Other transport injuries","Contusion","female",2000,"inj_trans_other14"
45.20773,"Other transport injuries","Fracture of skull","female",2000,"inj_trans_other15"
7.318853,"Other transport injuries","Spinal cord lesion at neck level","female",2000,"inj_trans_other16"
76.27106,"Other transport injuries","Open wound","female",2000,"inj_trans_other17"
5.787266,"Other transport injuries","Injured nerves","female",2000,"inj_trans_other18"
57.37852,"Other transport injuries","Fracture of radius or ulna","female",2000,"inj_trans_other19"
73.02814,"Other transport injuries","Fracture of hand bone","female",2000,"inj_trans_other20"
2.84187,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_trans_other21"
.8091625,"Other transport injuries","Injury to eyes (including foreign body eye)","female",2000,"inj_trans_other22"
5.39847,"Other transport injuries","Fracture of clavicle, scapula, or humerus","female",2000,"inj_trans_other23"
13.2412,"Other transport injuries","Burns with <20% total burned surface area","female",2000,"inj_trans_other24"
63.58772,"Other transport injuries","Poisoning","female",2000,"inj_trans_other25"
149.3699,"Other transport injuries","Complications of medical treatment","female",2000,"inj_trans_other26"
11.46977,"Other transport injuries","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_trans_other27"
156.2652,"Other transport injuries","Fracture of neck of femur","female",2000,"inj_trans_other28"
1.469745,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_trans_other29"
59.44147,"Other transport injuries","Moderate to severe traumatic brain injury","female",2000,"inj_trans_other30"
5.734029,"Other transport injuries","Dislocation of hip","female",2000,"inj_trans_other31"
50.43084,"Other transport injuries","Spinal cord lesion below neck level","female",2000,"inj_trans_other32"
3.297361,"Other transport injuries","Severe chest Injury","female",2000,"inj_trans_other33"
128.6183,"Other transport injuries","Fracture of pelvis","female",2000,"inj_trans_other34"
137.8582,"Other transport injuries","Fracture of vertebral column","female",2000,"inj_trans_other35"
18.59968,"Other unintentional injuries","Dislocation of hip","female",2000,"inj_othunintent1"
.218526,"Other unintentional injuries","Non-fatal submersion","female",2000,"inj_othunintent2"
471.4648,"Other unintentional injuries","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_othunintent3"
11.39954,"Other unintentional injuries","Minor traumatic brain injury","female",2000,"inj_othunintent4"
33.1452,"Other unintentional injuries","Fracture of femur, other than femoral neck","female",2000,"inj_othunintent5"
2.49708,"Other unintentional injuries","Crush injury","female",2000,"inj_othunintent6"
211.8452,"Other unintentional injuries","Fracture of neck of femur","female",2000,"inj_othunintent7"
83.56447,"Other unintentional injuries","Fracture of hand bone","female",2000,"inj_othunintent8"
7.41989,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_othunintent9"
9.758467,"Other unintentional injuries","Severe chest Injury","female",2000,"inj_othunintent10"
2.555555,"Other unintentional injuries","Injury to eyes (including foreign body eye)","female",2000,"inj_othunintent11"
34.36252,"Other unintentional injuries","Fracture of radius or ulna","female",2000,"inj_othunintent12"
50.76691,"Other unintentional injuries","Fracture of pelvis","female",2000,"inj_othunintent13"
21.13437,"Other unintentional injuries","Moderate to severe traumatic brain injury","female",2000,"inj_othunintent14"
32.60256,"Other unintentional injuries","Multiple significant injuries","female",2000,"inj_othunintent15"
9.785398,"Other unintentional injuries","Injured nerves","female",2000,"inj_othunintent16"
282.504,"Other unintentional injuries","Poisoning","female",2000,"inj_othunintent17"
69.25777,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis","female",2000,"inj_othunintent18"
12.92159,"Other unintentional injuries","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_othunintent19"
1.66233,"Other unintentional injuries","Amputation of finger (excluding thumb)","female",2000,"inj_othunintent20"
1.609302,"Other unintentional injuries","Fracture of clavicle, scapula, or humerus","female",2000,"inj_othunintent21"
166.1911,"Other unintentional injuries","Open wound","female",2000,"inj_othunintent22"
.772866,"Other unintentional injuries","Fracture of face bone","female",2000,"inj_othunintent23"
11.32226,"Other unintentional injuries","Dislocation of shoulder","female",2000,"inj_othunintent24"
21.29006,"Other unintentional injuries","Fracture of foot bone","female",2000,"inj_othunintent25"
3.022608,"Other unintentional injuries","Dislocation of knee","female",2000,"inj_othunintent26"
9.090666,"Other unintentional injuries","Fracture of skull","female",2000,"inj_othunintent27"
11.85808,"Other unintentional injuries","Spinal cord lesion at neck level","female",2000,"inj_othunintent28"
16.10849,"Other unintentional injuries","Burns with <20% total burned surface area","female",2000,"inj_othunintent29"
11.29664,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_othunintent30"
70.54486,"Other unintentional injuries","Contusion","female",2000,"inj_othunintent31"
578.9188,"Other unintentional injuries","Fracture of vertebral column","female",2000,"inj_othunintent32"
55.15319,"Other unintentional injuries","Complications of medical treatment","female",2000,"inj_othunintent33"
5.032373,"Other unintentional injuries","Fracture of sternum or rib(s)","female",2000,"inj_othunintent34"
7.57148,"Other unintentional injuries","Spinal cord lesion below neck level","female",2000,"inj_othunintent35"
2.442566,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_trans_road_pedest1"
28.80364,"Pedestrian road injuries by road vehicle","Minor traumatic brain injury","female",2000,"inj_trans_road_pedest2"
18.01438,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level","female",2000,"inj_trans_road_pedest3"
.028956,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)","female",2000,"inj_trans_road_pedest4"
2.709429,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)","female",2000,"inj_trans_road_pedest5"
49.49068,"Pedestrian road injuries by road vehicle","Fracture of skull","female",2000,"inj_trans_road_pedest6"
135.7166,"Pedestrian road injuries by road vehicle","Moderate to severe traumatic brain injury","female",2000,"inj_trans_road_pedest7"
31.08268,"Pedestrian road injuries by road vehicle","Contusion","female",2000,"inj_trans_road_pedest8"
137.4624,"Pedestrian road injuries by road vehicle","Fracture of femur, other than femoral neck","female",2000,"inj_trans_road_pedest9"
7.938452,"Pedestrian road injuries by road vehicle","Fracture of clavicle, scapula, or humerus","female",2000,"inj_trans_road_pedest10"
23.96614,"Pedestrian road injuries by road vehicle","Fracture of foot bone","female",2000,"inj_trans_road_pedest11"
368.0533,"Pedestrian road injuries by road vehicle","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_trans_road_pedest12"
206.1291,"Pedestrian road injuries by road vehicle","Fracture of neck of femur","female",2000,"inj_trans_road_pedest13"
790.2267,"Pedestrian road injuries by road vehicle","Multiple significant injuries","female",2000,"inj_trans_road_pedest14"
62.96392,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis","female",2000,"inj_trans_road_pedest15"
5.503177,"Pedestrian road injuries by road vehicle","Dislocation of hip","female",2000,"inj_trans_road_pedest16"
10.22114,"Pedestrian road injuries by road vehicle","Fracture of hand bone","female",2000,"inj_trans_road_pedest17"
2.278731,"Pedestrian road injuries by road vehicle","Fracture of face bone","female",2000,"inj_trans_road_pedest18"
6.658232,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_trans_road_pedest19"
.1626307,"Pedestrian road injuries by road vehicle","Non-fatal submersion","female",2000,"inj_trans_road_pedest20"
81.64362,"Pedestrian road injuries by road vehicle","Open wound","female",2000,"inj_trans_road_pedest21"
6.626083,"Pedestrian road injuries by road vehicle","Poisoning","female",2000,"inj_trans_road_pedest22"
104.6537,"Pedestrian road injuries by road vehicle","Fracture of pelvis","female",2000,"inj_trans_road_pedest23"
4.959869,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area","female",2000,"inj_trans_road_pedest24"
23.41135,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level","female",2000,"inj_trans_road_pedest25"
11.75798,"Pedestrian road injuries by road vehicle","Injured nerves","female",2000,"inj_trans_road_pedest26"
5.329412,"Pedestrian road injuries by road vehicle","Crush injury","female",2000,"inj_trans_road_pedest27"
124.1211,"Pedestrian road injuries by road vehicle","Fracture of vertebral column","female",2000,"inj_trans_road_pedest28"
2.610839,"Pedestrian road injuries by road vehicle","Severe chest Injury","female",2000,"inj_trans_road_pedest29"
10.70793,"Pedestrian road injuries by road vehicle","Dislocation of shoulder","female",2000,"inj_trans_road_pedest30"
113.1418,"Pedestrian road injuries by road vehicle","Complications of medical treatment","female",2000,"inj_trans_road_pedest31"
.8605238,"Pedestrian road injuries by road vehicle","Fracture of sternum or rib(s)","female",2000,"inj_trans_road_pedest32"
20.74733,"Pedestrian road injuries by road vehicle","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_trans_road_pedest33"
16.67716,"Pedestrian road injuries by road vehicle","Fracture of radius or ulna","female",2000,"inj_trans_road_pedest34"
1.097194,"Pedestrian road injuries by road vehicle","Dislocation of knee","female",2000,"inj_trans_road_pedest35"
.0212024,"Poisonings","Fracture of face bone","female",2000,"inj_poisoning1"
.0370368,"Poisonings","Injury to eyes (including foreign body eye)","female",2000,"inj_poisoning2"
.0969129,"Poisonings","Fracture of hand bone","female",2000,"inj_poisoning3"
.3011454,"Poisonings","Minor traumatic brain injury","female",2000,"inj_poisoning4"
.297019,"Poisonings","Spinal cord lesion below neck level","female",2000,"inj_poisoning5"
.148447,"Poisonings","Fracture of radius or ulna","female",2000,"inj_poisoning6"
.0924704,"Poisonings","Fracture of clavicle, scapula, or humerus","female",2000,"inj_poisoning7"
.3760386,"Poisonings","Spinal cord lesion at neck level","female",2000,"inj_poisoning8"
.3387882,"Poisonings","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_poisoning9"
3.738968,"Poisonings","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_poisoning10"
.4160861,"Poisonings","Fracture of vertebral column","female",2000,"inj_poisoning11"
2.944733,"Poisonings","Fracture of neck of femur","female",2000,"inj_poisoning12"
.2322922,"Poisonings","Fracture of foot bone","female",2000,"inj_poisoning13"
.0904869,"Poisonings","Injured nerves","female",2000,"inj_poisoning14"
2.615511,"Poisonings","Dislocation of shoulder","female",2000,"inj_poisoning15"
5.269133,"Poisonings","Complications of medical treatment","female",2000,"inj_poisoning16"
.0795043,"Poisonings","Fracture of skull","female",2000,"inj_poisoning17"
