value,source,target,sex,year,id
1670.207,"Motor vehicle road injuries","Multiple significant injuries","male",2005,"inj_trans_road_4wheel4"
14.50974,"Motor vehicle road injuries","Fracture of clavicle, scapula, or humerus","male",2005,"inj_trans_road_4wheel5"
3.672862,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",2005,"inj_trans_road_4wheel6"
34.22785,"Motor vehicle road injuries","Other injuries of muscle & tendon and other dislocations","male",2005,"inj_trans_road_4wheel7"
45.43629,"Motor vehicle road injuries","Dislocation of shoulder","male",2005,"inj_trans_road_4wheel8"
123.6495,"Motor vehicle road injuries","Fracture of skull","male",2005,"inj_trans_road_4wheel9"
7.341455,"Motor vehicle road injuries","Burns with <20% total burned surface area","male",2005,"inj_trans_road_4wheel10"
203.3306,"Motor vehicle road injuries","Spinal cord lesion at neck level","male",2005,"inj_trans_road_4wheel11"
137.3,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis","male",2005,"inj_trans_road_4wheel12"
20.04736,"Motor vehicle road injuries","Fracture of sternum or rib(s)","male",2005,"inj_trans_road_4wheel13"
223.67,"Motor vehicle road injuries","Fracture of pelvis","male",2005,"inj_trans_road_4wheel14"
54.13421,"Motor vehicle road injuries","Fracture of hand bone","male",2005,"inj_trans_road_4wheel15"
396.002,"Motor vehicle road injuries","Open wound","male",2005,"inj_trans_road_4wheel16"
191.6668,"Motor vehicle road injuries","Contusion","male",2005,"inj_trans_road_4wheel17"
.8521746,"Motor vehicle road injuries","Amputation of finger (excluding thumb)","male",2005,"inj_trans_road_4wheel18"
564.7644,"Motor vehicle road injuries","Fracture of neck of femur","male",2005,"inj_trans_road_4wheel19"
251.3943,"Motor vehicle road injuries","Fracture of vertebral column","male",2005,"inj_trans_road_4wheel20"
6.815513,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)","male",2005,"inj_trans_road_4wheel21"
1.13929,"Motor vehicle road injuries","Dislocation of knee","male",2005,"inj_trans_road_4wheel22"
83.90882,"Motor vehicle road injuries","Minor traumatic brain injury","male",2005,"inj_trans_road_4wheel23"
8.225181,"Motor vehicle road injuries","Crush injury","male",2005,"inj_trans_road_4wheel24"
12.24111,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2005,"inj_trans_road_4wheel25"
370.7585,"Motor vehicle road injuries","Moderate to severe traumatic brain injury","male",2005,"inj_trans_road_4wheel26"
.1090236,"Motor vehicle road injuries","Non-fatal submersion","male",2005,"inj_trans_road_4wheel27"
56.66566,"Motor vehicle road injuries","Fracture of radius or ulna","male",2005,"inj_trans_road_4wheel28"
114.552,"Motor vehicle road injuries","Spinal cord lesion below neck level","male",2005,"inj_trans_road_4wheel29"
23.91796,"Motor vehicle road injuries","Fracture of foot bone","male",2005,"inj_trans_road_4wheel30"
319.1124,"Motor vehicle road injuries","Fracture of femur, other than femoral neck","male",2005,"inj_trans_road_4wheel31"
23.85479,"Motor vehicle road injuries","Injured nerves","male",2005,"inj_trans_road_4wheel32"
6.823219,"Motor vehicle road injuries","Fracture of face bone","male",2005,"inj_trans_road_4wheel33"
34.81086,"Motor vehicle road injuries","Dislocation of hip","male",2005,"inj_trans_road_4wheel34"
22.32835,"Motor vehicle road injuries","Severe chest Injury","male",2005,"inj_trans_road_4wheel35"
34.03876,"Motorcyclist road injuries","Fracture of radius or ulna","male",2005,"inj_trans_road_2wheel1"
314.6304,"Motorcyclist road injuries","Fracture of neck of femur","male",2005,"inj_trans_road_2wheel2"
4.30729,"Motorcyclist road injuries","Fracture of sternum or rib(s)","male",2005,"inj_trans_road_2wheel3"
73.8079,"Motorcyclist road injuries","Fracture of pelvis","male",2005,"inj_trans_road_2wheel4"
47.88144,"Motorcyclist road injuries","Other injuries of muscle & tendon and other dislocations","male",2005,"inj_trans_road_2wheel5"
81.79404,"Motorcyclist road injuries","Complications of medical treatment","male",2005,"inj_trans_road_2wheel6"
2.84716,"Motorcyclist road injuries","Poisoning","male",2005,"inj_trans_road_2wheel7"
11.88159,"Motorcyclist road injuries","Crush injury","male",2005,"inj_trans_road_2wheel8"
.1538493,"Motorcyclist road injuries","Amputation of finger (excluding thumb)","male",2005,"inj_trans_road_2wheel9"
57.9408,"Motorcyclist road injuries","Spinal cord lesion below neck level","male",2005,"inj_trans_road_2wheel10"
15.741,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2005,"inj_trans_road_2wheel11"
9.960965,"Motorcyclist road injuries","Burns with <20% total burned surface area","male",2005,"inj_trans_road_2wheel12"
.0253738,"Motorcyclist road injuries","Non-fatal submersion","male",2005,"inj_trans_road_2wheel13"
2.361863,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",2005,"inj_trans_road_2wheel14"
41.46648,"Motorcyclist road injuries","Minor traumatic brain injury","male",2005,"inj_trans_road_2wheel15"
5.554884,"Motorcyclist road injuries","Severe chest Injury","male",2005,"inj_trans_road_2wheel16"
247.6074,"Motorcyclist road injuries","Moderate to severe traumatic brain injury","male",2005,"inj_trans_road_2wheel17"
53.45594,"Motorcyclist road injuries","Fracture of hand bone","male",2005,"inj_trans_road_2wheel18"
2.797422,"Motorcyclist road injuries","Dislocation of knee","male",2005,"inj_trans_road_2wheel19"
94.55917,"Motorcyclist road injuries","Fracture of skull","male",2005,"inj_trans_road_2wheel20"
84.42128,"Motorcyclist road injuries","Fracture of vertebral column","male",2005,"inj_trans_road_2wheel21"
122.0774,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis","male",2005,"inj_trans_road_2wheel22"
8.180825,"Motorcyclist road injuries","Fracture of face bone","male",2005,"inj_trans_road_2wheel23"
15.49303,"Motorcyclist road injuries","Fracture of clavicle, scapula, or humerus","male",2005,"inj_trans_road_2wheel24"
81.94666,"Motorcyclist road injuries","Dislocation of shoulder","male",2005,"inj_trans_road_2wheel25"
835.3914,"Motorcyclist road injuries","Multiple significant injuries","male",2005,"inj_trans_road_2wheel26"
201.4449,"Motorcyclist road injuries","Open wound","male",2005,"inj_trans_road_2wheel27"
40.10271,"Motorcyclist road injuries","Contusion","male",2005,"inj_trans_road_2wheel28"
3.381126,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)","male",2005,"inj_trans_road_2wheel29"
67.08654,"Motorcyclist road injuries","Fracture of foot bone","male",2005,"inj_trans_road_2wheel30"
20.01972,"Motorcyclist road injuries","Injured nerves","male",2005,"inj_trans_road_2wheel31"
89.0348,"Motorcyclist road injuries","Spinal cord lesion at neck level","male",2005,"inj_trans_road_2wheel32"
849.9138,"Motorcyclist road injuries","Fracture of patella, tibia, fibula, or ankle","male",2005,"inj_trans_road_2wheel33"
12.38876,"Motorcyclist road injuries","Dislocation of hip","male",2005,"inj_trans_road_2wheel34"
248.6875,"Motorcyclist road injuries","Fracture of femur, other than femoral neck","male",2005,"inj_trans_road_2wheel35"
32.88686,"Non-venomous animal contact","Contusion","male",2005,"inj_animal_nonven1"
.457309,"Non-venomous animal contact","Amputation of finger (excluding thumb)","male",2005,"inj_animal_nonven2"
90.54019,"Non-venomous animal contact","Multiple significant injuries","male",2005,"inj_animal_nonven3"
1.721786,"Non-venomous animal contact","Spinal cord lesion below neck level","male",2005,"inj_animal_nonven4"
.1815271,"Non-venomous animal contact","Non-fatal submersion","male",2005,"inj_animal_nonven5"
12.55253,"Non-venomous animal contact","Spinal cord lesion at neck level","male",2005,"inj_animal_nonven6"
13.13161,"Non-venomous animal contact","Other injuries of muscle & tendon and other dislocations","male",2005,"inj_animal_nonven7"
3.776434,"Non-venomous animal contact","Fracture of radius or ulna","male",2005,"inj_animal_nonven8"
27.34606,"Non-venomous animal contact","Injury to eyes (including foreign body eye)","male",2005,"inj_animal_nonven9"
1.387012,"Non-venomous animal contact","Fracture of clavicle, scapula, or humerus","male",2005,"inj_animal_nonven10"
19.97794,"Non-venomous animal contact","Complications of medical treatment","male",2005,"inj_animal_nonven11"
2.101133,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2005,"inj_animal_nonven12"
1.140434,"Non-venomous animal contact","Dislocation of hip","male",2005,"inj_animal_nonven13"
75.20604,"Non-venomous animal contact","Poisoning","male",2005,"inj_animal_nonven14"
26.32522,"Non-venomous animal contact","Fracture of femur, other than femoral neck","male",2005,"inj_animal_nonven15"
6.536215,"Non-venomous animal contact","Fracture of pelvis","male",2005,"inj_animal_nonven16"
2.660683,"Non-venomous animal contact","Crush injury","male",2005,"inj_animal_nonven17"
1.328536,"Non-venomous animal contact","Fracture of sternum or rib(s)","male",2005,"inj_animal_nonven18"
1.495053,"Non-venomous animal contact","Severe chest Injury","male",2005,"inj_animal_nonven19"
2.995541,"Non-venomous animal contact","Dislocation of knee","male",2005,"inj_animal_nonven20"
27.82804,"Non-venomous animal contact","Dislocation of shoulder","male",2005,"inj_animal_nonven21"
6.988046,"Non-venomous animal contact","Minor traumatic brain injury","male",2005,"inj_animal_nonven22"
.8806989,"Non-venomous animal contact","Burns with <20% total burned surface area","male",2005,"inj_animal_nonven23"
2525.275,"Non-venomous animal contact","Open wound","male",2005,"inj_animal_nonven24"
2.273968,"Non-venomous animal contact","Fracture of face bone","male",2005,"inj_animal_nonven25"
45.97656,"Non-venomous animal contact","Moderate to severe traumatic brain injury","male",2005,"inj_animal_nonven26"
11.97126,"Non-venomous animal contact","Fracture of vertebral column","male",2005,"inj_animal_nonven27"
87.69621,"Non-venomous animal contact","Fracture of patella, tibia, fibula, or ankle","male",2005,"inj_animal_nonven28"
10.43799,"Non-venomous animal contact","Injured nerves","male",2005,"inj_animal_nonven29"
14.98976,"Non-venomous animal contact","Fracture of neck of femur","male",2005,"inj_animal_nonven30"
15.81444,"Non-venomous animal contact","Fracture of hand bone","male",2005,"inj_animal_nonven31"
1.577929,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)","male",2005,"inj_animal_nonven32"
49.63292,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis","male",2005,"inj_animal_nonven33"
7.751352,"Non-venomous animal contact","Fracture of skull","male",2005,"inj_animal_nonven34"
6.394913,"Non-venomous animal contact","Fracture of foot bone","male",2005,"inj_animal_nonven35"
128.4817,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)","male",2005,"inj_mech_other1"
138.348,"Other exposure to mechanical forces","Other injuries of muscle & tendon and other dislocations","male",2005,"inj_mech_other2"
.0617444,"Other exposure to mechanical forces","Non-fatal submersion","male",2005,"inj_mech_other3"
94.19874,"Other exposure to mechanical forces","Dislocation of shoulder","male",2005,"inj_mech_other4"
124.0958,"Other exposure to mechanical forces","Injured nerves","male",2005,"inj_mech_other5"
91.36974,"Other exposure to mechanical forces","Minor traumatic brain injury","male",2005,"inj_mech_other6"
25.16243,"Other exposure to mechanical forces","Spinal cord lesion below neck level","male",2005,"inj_mech_other7"
9.580424,"Other exposure to mechanical forces","Dislocation of hip","male",2005,"inj_mech_other8"
313.4294,"Other exposure to mechanical forces","Multiple significant injuries","male",2005,"inj_mech_other9"
3.263927,"Other exposure to mechanical forces","Dislocation of knee","male",2005,"inj_mech_other10"
181.5778,"Other exposure to mechanical forces","Fracture of skull","male",2005,"inj_mech_other11"
52.64463,"Other exposure to mechanical forces","Crush injury","male",2005,"inj_mech_other12"
2417.616,"Other exposure to mechanical forces","Fracture of hand bone","male",2005,"inj_mech_other13"
564.4161,"Other exposure to mechanical forces","Fracture of vertebral column","male",2005,"inj_mech_other14"
631.0003,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis","male",2005,"inj_mech_other15"
224.038,"Other exposure to mechanical forces","Fracture of pelvis","male",2005,"inj_mech_other16"
3.541111,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)","male",2005,"inj_mech_other17"
98.15417,"Other exposure to mechanical forces","Fracture of radius or ulna","male",2005,"inj_mech_other18"
37.20297,"Other exposure to mechanical forces","Poisoning","male",2005,"inj_mech_other19"
5506.525,"Other exposure to mechanical forces","Open wound","male",2005,"inj_mech_other20"
108.0727,"Other exposure to mechanical forces","Fracture of foot bone","male",2005,"inj_mech_other21"
10.9369,"Other exposure to mechanical forces","Fracture of clavicle, scapula, or humerus","male",2005,"inj_mech_other22"
48.25541,"Other exposure to mechanical forces","Burns with <20% total burned surface area","male",2005,"inj_mech_other23"
125.292,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)","male",2005,"inj_mech_other24"
34.84378,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2005,"inj_mech_other25"
132.076,"Other exposure to mechanical forces","Moderate to severe traumatic brain injury","male",2005,"inj_mech_other26"
12.24141,"Other exposure to mechanical forces","Fracture of sternum or rib(s)","male",2005,"inj_mech_other27"
260.4512,"Other exposure to mechanical forces","Fracture of femur, other than femoral neck","male",2005,"inj_mech_other28"
15.18416,"Other exposure to mechanical forces","Severe chest Injury","male",2005,"inj_mech_other29"
1498.302,"Other exposure to mechanical forces","Fracture of patella, tibia, fibula, or ankle","male",2005,"inj_mech_other30"
183.2684,"Other exposure to mechanical forces","Complications of medical treatment","male",2005,"inj_mech_other31"
80.19465,"Other exposure to mechanical forces","Spinal cord lesion at neck level","male",2005,"inj_mech_other32"
12.1539,"Other exposure to mechanical forces","Fracture of face bone","male",2005,"inj_mech_other33"
1352.123,"Other exposure to mechanical forces","Contusion","male",2005,"inj_mech_other34"
280.7173,"Other exposure to mechanical forces","Fracture of neck of femur","male",2005,"inj_mech_other35"
.1949658,"Other road injuries","Poisoning","male",2005,"inj_trans_road_other1"
.3977345,"Other road injuries","Severe chest Injury","male",2005,"inj_trans_road_other2"
.1302923,"Other road injuries","Burns with <20% total burned surface area","male",2005,"inj_trans_road_other3"
1.904575,"Other road injuries","Fracture of clavicle, scapula, or humerus","male",2005,"inj_trans_road_other4"
.2314748,"Other road injuries","Injury to eyes (including foreign body eye)","male",2005,"inj_trans_road_other5"
2.598156,"Other road injuries","Internal hemorrhage in abdomen or pelvis","male",2005,"inj_trans_road_other6"
7.666628,"Other road injuries","Dislocation of shoulder","male",2005,"inj_trans_road_other7"
1.693478,"Other road injuries","Fracture of foot bone","male",2005,"inj_trans_road_other8"
5.332006,"Other road injuries","Fracture of pelvis","male",2005,"inj_trans_road_other9"
52.31338,"Other road injuries","Fracture of patella, tibia, fibula, or ankle","male",2005,"inj_trans_road_other10"
39.50599,"Other road injuries","Fracture of neck of femur","male",2005,"inj_trans_road_other11"
.2846925,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2005,"inj_trans_road_other12"
1.94573,"Other road injuries","Minor traumatic brain injury","male",2005,"inj_trans_road_other13"
3.055157,"Other road injuries","Fracture of skull","male",2005,"inj_trans_road_other14"
7.046235,"Other road injuries","Open wound","male",2005,"inj_trans_road_other15"
.0516247,"Other road injuries","Dislocation of knee","male",2005,"inj_trans_road_other16"
.5914686,"Other road injuries","Injured nerves","male",2005,"inj_trans_road_other17"
9.09847,"Other road injuries","Fracture of femur, other than femoral neck","male",2005,"inj_trans_road_other18"
16.19294,"Other road injuries","Moderate to severe traumatic brain injury","male",2005,"inj_trans_road_other19"
4.263804,"Other road injuries","Spinal cord lesion below neck level","male",2005,"inj_trans_road_other20"
1.973,"Other road injuries","Other injuries of muscle & tendon and other dislocations","male",2005,"inj_trans_road_other21"
2.334426,"Other road injuries","Fracture of hand bone","male",2005,"inj_trans_road_other22"
.0044881,"Other road injuries","Non-fatal submersion","male",2005,"inj_trans_road_other23"
.511803,"Other road injuries","Dislocation of hip","male",2005,"inj_trans_road_other24"
2.832383,"Other road injuries","Contusion","male",2005,"inj_trans_road_other25"
.0002566,"Other road injuries","Amputation of finger (excluding thumb)","male",2005,"inj_trans_road_other26"
3.000421,"Other road injuries","Complications of medical treatment","male",2005,"inj_trans_road_other27"
.1920388,"Other road injuries","Crush injury","male",2005,"inj_trans_road_other28"
.0372382,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",2005,"inj_trans_road_other29"
29.78942,"Other road injuries","Multiple significant injuries","male",2005,"inj_trans_road_other30"
4.344026,"Other road injuries","Fracture of vertebral column","male",2005,"inj_trans_road_other31"
9.621618,"Other road injuries","Fracture of radius or ulna","male",2005,"inj_trans_road_other32"
.4778075,"Other road injuries","Fracture of sternum or rib(s)","male",2005,"inj_trans_road_other33"
5.792763,"Other road injuries","Spinal cord lesion at neck level","male",2005,"inj_trans_road_other34"
.2008844,"Other road injuries","Fracture of face bone","male",2005,"inj_trans_road_other35"
186.194,"Other transport injuries","Fracture of neck of femur","male",2005,"inj_trans_other1"
12.16418,"Other transport injuries","Dislocation of hip","male",2005,"inj_trans_other2"
104.995,"Other transport injuries","Moderate to severe traumatic brain injury","male",2005,"inj_trans_other3"
10.20261,"Other transport injuries","Dislocation of knee","male",2005,"inj_trans_other4"
70.26022,"Other transport injuries","Spinal cord lesion below neck level","male",2005,"inj_trans_other5"
86.82104,"Other transport injuries","Internal hemorrhage in abdomen or pelvis","male",2005,"inj_trans_other6"
21.15244,"Other transport injuries","Spinal cord lesion at neck level","male",2005,"inj_trans_other7"
81.77708,"Other transport injuries","Fracture of femur, other than femoral neck","male",2005,"inj_trans_other8"
276.9544,"Other transport injuries","Multiple significant injuries","male",2005,"inj_trans_other9"
33.09253,"Other transport injuries","Crush injury","male",2005,"inj_trans_other10"
4.834014,"Other transport injuries","Fracture of clavicle, scapula, or humerus","male",2005,"inj_trans_other11"
9.677118,"Other transport injuries","Severe chest Injury","male",2005,"inj_trans_other12"
3.992039,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2005,"inj_trans_other13"
.7665216,"Other transport injuries","Non-fatal submersion","male",2005,"inj_trans_other14"
131.8625,"Other transport injuries","Fracture of hand bone","male",2005,"inj_trans_other15"
28.71899,"Other transport injuries","Fracture of foot bone","male",2005,"inj_trans_other16"
230.7651,"Other transport injuries","Fracture of vertebral column","male",2005,"inj_trans_other17"
7.481026,"Other transport injuries","Fracture of face bone","male",2005,"inj_trans_other18"
12.31554,"Other transport injuries","Injured nerves","male",2005,"inj_trans_other19"
828.3622,"Other transport injuries","Fracture of patella, tibia, fibula, or ankle","male",2005,"inj_trans_other20"
77.36959,"Other transport injuries","Open wound","male",2005,"inj_trans_other21"
70.57512,"Other transport injuries","Poisoning","male",2005,"inj_trans_other22"
24.71806,"Other transport injuries","Burns with <20% total burned surface area","male",2005,"inj_trans_other23"
3.247112,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",2005,"inj_trans_other24"
.7828596,"Other transport injuries","Injury to eyes (including foreign body eye)","male",2005,"inj_trans_other25"
61.80422,"Other transport injuries","Contusion","male",2005,"inj_trans_other26"
35.15294,"Other transport injuries","Dislocation of shoulder","male",2005,"inj_trans_other27"
3.307955,"Other transport injuries","Amputation of finger (excluding thumb)","male",2005,"inj_trans_other28"
34.30718,"Other transport injuries","Minor traumatic brain injury","male",2005,"inj_trans_other29"
105.2255,"Other transport injuries","Fracture of skull","male",2005,"inj_trans_other30"
163.2103,"Other transport injuries","Fracture of pelvis","male",2005,"inj_trans_other31"
71.81152,"Other transport injuries","Fracture of radius or ulna","male",2005,"inj_trans_other32"
132.6782,"Other transport injuries","Complications of medical treatment","male",2005,"inj_trans_other33"
192.9816,"Other transport injuries","Fracture of sternum or rib(s)","male",2005,"inj_trans_other34"
15.14648,"Other transport injuries","Other injuries of muscle & tendon and other dislocations","male",2005,"inj_trans_other35"
19.70858,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",2005,"inj_othunintent1"
9.624941,"Other unintentional injuries","Injury to eyes (including foreign body eye)","male",2005,"inj_othunintent2"
44.10117,"Other unintentional injuries","Spinal cord lesion at neck level","male",2005,"inj_othunintent3"
335.4525,"Other unintentional injuries","Fracture of neck of femur","male",2005,"inj_othunintent4"
2.930851,"Other unintentional injuries","Fracture of face bone","male",2005,"inj_othunintent5"
29.91324,"Other unintentional injuries","Other injuries of muscle & tendon and other dislocations","male",2005,"inj_othunintent6"
12.71155,"Other unintentional injuries","Amputation of finger (excluding thumb)","male",2005,"inj_othunintent7"
930.9639,"Other unintentional injuries","Fracture of patella, tibia, fibula, or ankle","male",2005,"inj_othunintent8"
32.45745,"Other unintentional injuries","Dislocation of shoulder","male",2005,"inj_othunintent9"
.4240305,"Other unintentional injuries","Non-fatal submersion","male",2005,"inj_othunintent10"
761.4951,"Other unintentional injuries","Poisoning","male",2005,"inj_othunintent11"
29.51435,"Other unintentional injuries","Minor traumatic brain injury","male",2005,"inj_othunintent12"
5.198577,"Other unintentional injuries","Dislocation of knee","male",2005,"inj_othunintent13"
76.76198,"Other unintentional injuries","Burns with <20% total burned surface area","male",2005,"inj_othunintent14"
73.74484,"Other unintentional injuries","Fracture of femur, other than femoral neck","male",2005,"inj_othunintent15"
24.84258,"Other unintentional injuries","Spinal cord lesion below neck level","male",2005,"inj_othunintent16"
10.51756,"Other unintentional injuries","Fracture of sternum or rib(s)","male",2005,"inj_othunintent17"
234.1463,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis","male",2005,"inj_othunintent18"
472.845,"Other unintentional injuries","Open wound","male",2005,"inj_othunintent19"
46.57412,"Other unintentional injuries","Fracture of skull","male",2005,"inj_othunintent20"
29.85775,"Other unintentional injuries","Fracture of foot bone","male",2005,"inj_othunintent21"
970.5923,"Other unintentional injuries","Fracture of vertebral column","male",2005,"inj_othunintent22"
18.86706,"Other unintentional injuries","Injured nerves","male",2005,"inj_othunintent23"
308.5732,"Other unintentional injuries","Fracture of hand bone","male",2005,"inj_othunintent24"
12.11063,"Other unintentional injuries","Crush injury","male",2005,"inj_othunintent25"
16.91724,"Other unintentional injuries","Severe chest Injury","male",2005,"inj_othunintent26"
139.1954,"Other unintentional injuries","Fracture of pelvis","male",2005,"inj_othunintent27"
70.63023,"Other unintentional injuries","Moderate to severe traumatic brain injury","male",2005,"inj_othunintent28"
88.5198,"Other unintentional injuries","Multiple significant injuries","male",2005,"inj_othunintent29"
82.94168,"Other unintentional injuries","Complications of medical treatment","male",2005,"inj_othunintent30"
60.03613,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2005,"inj_othunintent31"
3.40271,"Other unintentional injuries","Fracture of clavicle, scapula, or humerus","male",2005,"inj_othunintent32"
51.96345,"Other unintentional injuries","Fracture of radius or ulna","male",2005,"inj_othunintent33"
30.86845,"Other unintentional injuries","Dislocation of hip","male",2005,"inj_othunintent34"
182.8577,"Other unintentional injuries","Contusion","male",2005,"inj_othunintent35"
.1557797,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)","male",2005,"inj_trans_road_pedest1"
35.94673,"Pedestrian road injuries by road vehicle","Fracture of foot bone","male",2005,"inj_trans_road_pedest2"
44.8126,"Pedestrian road injuries by road vehicle","Minor traumatic brain injury","male",2005,"inj_trans_road_pedest3"
.2334396,"Pedestrian road injuries by road vehicle","Non-fatal submersion","male",2005,"inj_trans_road_pedest4"
5.935259,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)","male",2005,"inj_trans_road_pedest5"
62.04972,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level","male",2005,"inj_trans_road_pedest6"
388.6119,"Pedestrian road injuries by road vehicle","Fracture of neck of femur","male",2005,"inj_trans_road_pedest7"
35.03317,"Pedestrian road injuries by road vehicle","Other injuries of muscle & tendon and other dislocations","male",2005,"inj_trans_road_pedest8"
251.3177,"Pedestrian road injuries by road vehicle","Fracture of femur, other than femoral neck","male",2005,"inj_trans_road_pedest9"
28.31614,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level","male",2005,"inj_trans_road_pedest10"
9.73789,"Pedestrian road injuries by road vehicle","Dislocation of hip","male",2005,"inj_trans_road_pedest11"
1.801333,"Pedestrian road injuries by road vehicle","Fracture of sternum or rib(s)","male",2005,"inj_trans_road_pedest12"
188.9532,"Pedestrian road injuries by road vehicle","Fracture of vertebral column","male",2005,"inj_trans_road_pedest13"
146.7011,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis","male",2005,"inj_trans_road_pedest14"
764.0582,"Pedestrian road injuries by road vehicle","Fracture of patella, tibia, fibula, or ankle","male",2005,"inj_trans_road_pedest15"
21.90365,"Pedestrian road injuries by road vehicle","Fracture of radius or ulna","male",2005,"inj_trans_road_pedest16"
1376.766,"Pedestrian road injuries by road vehicle","Multiple significant injuries","male",2005,"inj_trans_road_pedest17"
33.00768,"Pedestrian road injuries by road vehicle","Dislocation of shoulder","male",2005,"inj_trans_road_pedest18"
5.669643,"Pedestrian road injuries by road vehicle","Severe chest Injury","male",2005,"inj_trans_road_pedest19"
209.1587,"Pedestrian road injuries by road vehicle","Open wound","male",2005,"inj_trans_road_pedest20"
12.22016,"Pedestrian road injuries by road vehicle","Fracture of clavicle, scapula, or humerus","male",2005,"inj_trans_road_pedest21"
8.204337,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area","male",2005,"inj_trans_road_pedest22"
9.616688,"Pedestrian road injuries by road vehicle","Poisoning","male",2005,"inj_trans_road_pedest23"
52.95816,"Pedestrian road injuries by road vehicle","Contusion","male",2005,"inj_trans_road_pedest24"
113.4775,"Pedestrian road injuries by road vehicle","Fracture of skull","male",2005,"inj_trans_road_pedest25"
10.33804,"Pedestrian road injuries by road vehicle","Crush injury","male",2005,"inj_trans_road_pedest26"
18.86451,"Pedestrian road injuries by road vehicle","Injured nerves","male",2005,"inj_trans_road_pedest27"
11.57147,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2005,"inj_trans_road_pedest28"
92.77687,"Pedestrian road injuries by road vehicle","Fracture of pelvis","male",2005,"inj_trans_road_pedest29"
27.20446,"Pedestrian road injuries by road vehicle","Fracture of hand bone","male",2005,"inj_trans_road_pedest30"
5.070581,"Pedestrian road injuries by road vehicle","Fracture of face bone","male",2005,"inj_trans_road_pedest31"
283.9201,"Pedestrian road injuries by road vehicle","Moderate to severe traumatic brain injury","male",2005,"inj_trans_road_pedest32"
2.494575,"Pedestrian road injuries by road vehicle","Dislocation of knee","male",2005,"inj_trans_road_pedest33"
4.329026,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)","male",2005,"inj_trans_road_pedest34"
215.4812,"Pedestrian road injuries by road vehicle","Complications of medical treatment","male",2005,"inj_trans_road_pedest35"
2.479796,"Poisonings","Multiple significant injuries","male",2005,"inj_poisoning1"
.0640826,"Poisonings","Non-fatal submersion","male",2005,"inj_poisoning2"
1.122626,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2005,"inj_poisoning3"
1.098807,"Poisonings","Open wound","male",2005,"inj_poisoning4"
.0677026,"Poisonings","Dislocation of knee","male",2005,"inj_poisoning5"
.259561,"Poisonings","Fracture of hand bone","male",2005,"inj_poisoning6"
1.100884,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)","male",2005,"inj_poisoning7"
669.4492,"Poisonings","Poisoning","male",2005,"inj_poisoning8"
.0691876,"Poisonings","Fracture of face bone","male",2005,"inj_poisoning9"
8.119896,"Poisonings","Complications of medical treatment","male",2005,"inj_poisoning10"
4.501688,"Poisonings","Fracture of patella, tibia, fibula, or ankle","male",2005,"inj_poisoning11"
.0372096,"Poisonings","Fracture of sternum or rib(s)","male",2005,"inj_poisoning12"
.2564757,"Poisonings","Contusion","male",2005,"inj_poisoning13"
2.774049,"Poisonings","Fracture of neck of femur","male",2005,"inj_poisoning14"
4.289156,"Poisonings","Burns with <20% total burned surface area","male",2005,"inj_poisoning15"
.0736069,"Poisonings","Severe chest Injury","male",2005,"inj_poisoning16"
