value,source,target,sex,year,id
1.571597,"Motor vehicle road injuries","Burns with <20% total burned surface area","female",1990,"inj_trans_road_4wheel4"
2.606808,"Motor vehicle road injuries","Crush injury","female",1990,"inj_trans_road_4wheel5"
112.1572,"Motor vehicle road injuries","Fracture of femur, other than femoral neck","female",1990,"inj_trans_road_4wheel6"
9.877094,"Motor vehicle road injuries","Dislocation of shoulder","female",1990,"inj_trans_road_4wheel7"
7.855974,"Motor vehicle road injuries","Severe chest Injury","female",1990,"inj_trans_road_4wheel8"
14.8599,"Motor vehicle road injuries","Other injuries of muscle & tendon and other dislocations","female",1990,"inj_trans_road_4wheel9"
.0567478,"Motor vehicle road injuries","Non-fatal submersion","female",1990,"inj_trans_road_4wheel10"
.960614,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)","female",1990,"inj_trans_road_4wheel11"
363.7335,"Motor vehicle road injuries","Fracture of patella, tibia, fibula, or ankle","female",1990,"inj_trans_road_4wheel12"
90.18275,"Motor vehicle road injuries","Fracture of pelvis","female",1990,"inj_trans_road_4wheel13"
22.92412,"Motor vehicle road injuries","Fracture of skull","female",1990,"inj_trans_road_4wheel14"
20.84777,"Motor vehicle road injuries","Fracture of radius or ulna","female",1990,"inj_trans_road_4wheel15"
261.2015,"Motor vehicle road injuries","Fracture of neck of femur","female",1990,"inj_trans_road_4wheel16"
2.254181,"Motor vehicle road injuries","Poisoning","female",1990,"inj_trans_road_4wheel17"
2.283625,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)","female",1990,"inj_trans_road_4wheel18"
111.6467,"Motor vehicle road injuries","Moderate to severe traumatic brain injury","female",1990,"inj_trans_road_4wheel19"
121.6482,"Motor vehicle road injuries","Open wound","female",1990,"inj_trans_road_4wheel20"
638.4445,"Motor vehicle road injuries","Multiple significant injuries","female",1990,"inj_trans_road_4wheel21"
12.87485,"Motor vehicle road injuries","Complications of medical treatment","female",1990,"inj_trans_road_4wheel22"
17.63708,"Motor vehicle road injuries","Fracture of hand bone","female",1990,"inj_trans_road_4wheel23"
40.47879,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis","female",1990,"inj_trans_road_4wheel24"
73.00923,"Motor vehicle road injuries","Spinal cord lesion at neck level","female",1990,"inj_trans_road_4wheel25"
53.88042,"Motor vehicle road injuries","Spinal cord lesion below neck level","female",1990,"inj_trans_road_4wheel26"
5.548089,"Motor vehicle road injuries","Fracture of clavicle, scapula, or humerus","female",1990,"inj_trans_road_4wheel27"
95.75943,"Motor vehicle road injuries","Fracture of vertebral column","female",1990,"inj_trans_road_4wheel28"
67.24374,"Motor vehicle road injuries","Contusion","female",1990,"inj_trans_road_4wheel29"
12.19487,"Motor vehicle road injuries","Fracture of foot bone","female",1990,"inj_trans_road_4wheel30"
5.679672,"Motor vehicle road injuries","Fracture of sternum or rib(s)","female",1990,"inj_trans_road_4wheel31"
.0697882,"Motor vehicle road injuries","Amputation of finger (excluding thumb)","female",1990,"inj_trans_road_4wheel32"
1.672301,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",1990,"inj_trans_road_4wheel33"
8.851275,"Motor vehicle road injuries","Dislocation of hip","female",1990,"inj_trans_road_4wheel34"
1.891435,"Motor vehicle road injuries","Fracture of face bone","female",1990,"inj_trans_road_4wheel35"
13.55728,"Motorcyclist road injuries","Spinal cord lesion below neck level","female",1990,"inj_trans_road_2wheel1"
3.621529,"Motorcyclist road injuries","Dislocation of hip","female",1990,"inj_trans_road_2wheel2"
71.36353,"Motorcyclist road injuries","Open wound","female",1990,"inj_trans_road_2wheel3"
13.44247,"Motorcyclist road injuries","Other injuries of muscle & tendon and other dislocations","female",1990,"inj_trans_road_2wheel4"
6.121372,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",1990,"inj_trans_road_2wheel5"
20.77953,"Motorcyclist road injuries","Complications of medical treatment","female",1990,"inj_trans_road_2wheel6"
.949874,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)","female",1990,"inj_trans_road_2wheel7"
.5499541,"Motorcyclist road injuries","Fracture of sternum or rib(s)","female",1990,"inj_trans_road_2wheel8"
71.26361,"Motorcyclist road injuries","Moderate to severe traumatic brain injury","female",1990,"inj_trans_road_2wheel9"
13.50718,"Motorcyclist road injuries","Fracture of skull","female",1990,"inj_trans_road_2wheel10"
69.2191,"Motorcyclist road injuries","Fracture of femur, other than femoral neck","female",1990,"inj_trans_road_2wheel11"
1.285051,"Motorcyclist road injuries","Poisoning","female",1990,"inj_trans_road_2wheel12"
.6415971,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)","female",1990,"inj_trans_road_2wheel13"
12.45255,"Motorcyclist road injuries","Contusion","female",1990,"inj_trans_road_2wheel14"
12.00257,"Motorcyclist road injuries","Fracture of hand bone","female",1990,"inj_trans_road_2wheel15"
.0217403,"Motorcyclist road injuries","Non-fatal submersion","female",1990,"inj_trans_road_2wheel16"
71.89371,"Motorcyclist road injuries","Fracture of neck of femur","female",1990,"inj_trans_road_2wheel17"
2.108576,"Motorcyclist road injuries","Crush injury","female",1990,"inj_trans_road_2wheel18"
11.81559,"Motorcyclist road injuries","Dislocation of shoulder","female",1990,"inj_trans_road_2wheel19"
21.63611,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis","female",1990,"inj_trans_road_2wheel20"
21.29969,"Motorcyclist road injuries","Fracture of vertebral column","female",1990,"inj_trans_road_2wheel21"
.6638211,"Motorcyclist road injuries","Dislocation of knee","female",1990,"inj_trans_road_2wheel22"
14.13814,"Motorcyclist road injuries","Spinal cord lesion at neck level","female",1990,"inj_trans_road_2wheel23"
4.068682,"Motorcyclist road injuries","Burns with <20% total burned surface area","female",1990,"inj_trans_road_2wheel24"
29.01762,"Motorcyclist road injuries","Fracture of pelvis","female",1990,"inj_trans_road_2wheel25"
14.89682,"Motorcyclist road injuries","Fracture of foot bone","female",1990,"inj_trans_road_2wheel26"
1.698343,"Motorcyclist road injuries","Fracture of face bone","female",1990,"inj_trans_road_2wheel27"
4.266573,"Motorcyclist road injuries","Injured nerves","female",1990,"inj_trans_road_2wheel28"
.0071295,"Motorcyclist road injuries","Amputation of finger (excluding thumb)","female",1990,"inj_trans_road_2wheel29"
205.8295,"Motorcyclist road injuries","Fracture of patella, tibia, fibula, or ankle","female",1990,"inj_trans_road_2wheel30"
10.67208,"Motorcyclist road injuries","Minor traumatic brain injury","female",1990,"inj_trans_road_2wheel31"
.752009,"Motorcyclist road injuries","Severe chest Injury","female",1990,"inj_trans_road_2wheel32"
375.9559,"Motorcyclist road injuries","Multiple significant injuries","female",1990,"inj_trans_road_2wheel33"
4.237403,"Motorcyclist road injuries","Fracture of clavicle, scapula, or humerus","female",1990,"inj_trans_road_2wheel34"
11.38837,"Motorcyclist road injuries","Fracture of radius or ulna","female",1990,"inj_trans_road_2wheel35"
8.207209,"Non-venomous animal contact","Fracture of neck of femur","female",1990,"inj_animal_nonven1"
1.770881,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",1990,"inj_animal_nonven2"
25.73472,"Non-venomous animal contact","Multiple significant injuries","female",1990,"inj_animal_nonven3"
47.01999,"Non-venomous animal contact","Fracture of patella, tibia, fibula, or ankle","female",1990,"inj_animal_nonven4"
.8418988,"Non-venomous animal contact","Fracture of face bone","female",1990,"inj_animal_nonven5"
42.94656,"Non-venomous animal contact","Poisoning","female",1990,"inj_animal_nonven6"
1.451562,"Non-venomous animal contact","Dislocation of hip","female",1990,"inj_animal_nonven7"
.8056738,"Non-venomous animal contact","Burns with <20% total burned surface area","female",1990,"inj_animal_nonven8"
5.109237,"Non-venomous animal contact","Injured nerves","female",1990,"inj_animal_nonven9"
4.235375,"Non-venomous animal contact","Fracture of foot bone","female",1990,"inj_animal_nonven10"
1553.884,"Non-venomous animal contact","Open wound","female",1990,"inj_animal_nonven11"
.631265,"Non-venomous animal contact","Severe chest Injury","female",1990,"inj_animal_nonven12"
1.984017,"Non-venomous animal contact","Dislocation of knee","female",1990,"inj_animal_nonven13"
.9700354,"Non-venomous animal contact","Fracture of clavicle, scapula, or humerus","female",1990,"inj_animal_nonven14"
2.179788,"Non-venomous animal contact","Fracture of pelvis","female",1990,"inj_animal_nonven15"
1.908092,"Non-venomous animal contact","Crush injury","female",1990,"inj_animal_nonven16"
5.167326,"Non-venomous animal contact","Other injuries of muscle & tendon and other dislocations","female",1990,"inj_animal_nonven17"
.0442713,"Non-venomous animal contact","Amputation of finger (excluding thumb)","female",1990,"inj_animal_nonven18"
2.27378,"Non-venomous animal contact","Fracture of radius or ulna","female",1990,"inj_animal_nonven19"
13.30558,"Non-venomous animal contact","Injury to eyes (including foreign body eye)","female",1990,"inj_animal_nonven20"
14.56732,"Non-venomous animal contact","Complications of medical treatment","female",1990,"inj_animal_nonven21"
7.626252,"Non-venomous animal contact","Dislocation of shoulder","female",1990,"inj_animal_nonven22"
6.506888,"Non-venomous animal contact","Fracture of vertebral column","female",1990,"inj_animal_nonven23"
9.621346,"Non-venomous animal contact","Fracture of hand bone","female",1990,"inj_animal_nonven24"
.7148638,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)","female",1990,"inj_animal_nonven25"
.9963428,"Non-venomous animal contact","Spinal cord lesion at neck level","female",1990,"inj_animal_nonven26"
5.286719,"Non-venomous animal contact","Minor traumatic brain injury","female",1990,"inj_animal_nonven27"
17.44453,"Non-venomous animal contact","Contusion","female",1990,"inj_animal_nonven28"
3.216739,"Non-venomous animal contact","Fracture of skull","female",1990,"inj_animal_nonven29"
.2358171,"Non-venomous animal contact","Fracture of sternum or rib(s)","female",1990,"inj_animal_nonven30"
.0627894,"Non-venomous animal contact","Non-fatal submersion","female",1990,"inj_animal_nonven31"
26.89615,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis","female",1990,"inj_animal_nonven32"
.1870896,"Non-venomous animal contact","Spinal cord lesion below neck level","female",1990,"inj_animal_nonven33"
11.56246,"Non-venomous animal contact","Fracture of femur, other than femoral neck","female",1990,"inj_animal_nonven34"
13.42976,"Non-venomous animal contact","Moderate to severe traumatic brain injury","female",1990,"inj_animal_nonven35"
267.2671,"Other exposure to mechanical forces","Fracture of patella, tibia, fibula, or ankle","female",1990,"inj_mech_other1"
2.347533,"Other exposure to mechanical forces","Fracture of face bone","female",1990,"inj_mech_other2"
85.19367,"Other exposure to mechanical forces","Complications of medical treatment","female",1990,"inj_mech_other3"
52.50474,"Other exposure to mechanical forces","Fracture of femur, other than femoral neck","female",1990,"inj_mech_other4"
11.26605,"Other exposure to mechanical forces","Crush injury","female",1990,"inj_mech_other5"
30.99059,"Other exposure to mechanical forces","Other injuries of muscle & tendon and other dislocations","female",1990,"inj_mech_other6"
27.27073,"Other exposure to mechanical forces","Injured nerves","female",1990,"inj_mech_other7"
1478.881,"Other exposure to mechanical forces","Open wound","female",1990,"inj_mech_other8"
98.59098,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis","female",1990,"inj_mech_other9"
10.05075,"Other exposure to mechanical forces","Spinal cord lesion at neck level","female",1990,"inj_mech_other10"
17.84017,"Other exposure to mechanical forces","Fracture of skull","female",1990,"inj_mech_other11"
3.118077,"Other exposure to mechanical forces","Fracture of clavicle, scapula, or humerus","female",1990,"inj_mech_other12"
26.11097,"Other exposure to mechanical forces","Fracture of foot bone","female",1990,"inj_mech_other13"
17.59282,"Other exposure to mechanical forces","Dislocation of shoulder","female",1990,"inj_mech_other14"
483.1059,"Other exposure to mechanical forces","Fracture of hand bone","female",1990,"inj_mech_other15"
2.795365,"Other exposure to mechanical forces","Severe chest Injury","female",1990,"inj_mech_other16"
11.24127,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",1990,"inj_mech_other17"
.9164342,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)","female",1990,"inj_mech_other18"
.0120637,"Other exposure to mechanical forces","Non-fatal submersion","female",1990,"inj_mech_other19"
331.8686,"Other exposure to mechanical forces","Contusion","female",1990,"inj_mech_other20"
4.696273,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)","female",1990,"inj_mech_other21"
27.22049,"Other exposure to mechanical forces","Fracture of radius or ulna","female",1990,"inj_mech_other22"
29.32298,"Other exposure to mechanical forces","Fracture of pelvis","female",1990,"inj_mech_other23"
1.836531,"Other exposure to mechanical forces","Dislocation of knee","female",1990,"inj_mech_other24"
31.81078,"Other exposure to mechanical forces","Moderate to severe traumatic brain injury","female",1990,"inj_mech_other25"
3.946034,"Other exposure to mechanical forces","Spinal cord lesion below neck level","female",1990,"inj_mech_other26"
32.40374,"Other exposure to mechanical forces","Minor traumatic brain injury","female",1990,"inj_mech_other27"
1.628043,"Other exposure to mechanical forces","Fracture of sternum or rib(s)","female",1990,"inj_mech_other28"
2.401714,"Other exposure to mechanical forces","Dislocation of hip","female",1990,"inj_mech_other29"
13.43551,"Other exposure to mechanical forces","Poisoning","female",1990,"inj_mech_other30"
127.3197,"Other exposure to mechanical forces","Fracture of vertebral column","female",1990,"inj_mech_other31"
9.31424,"Other exposure to mechanical forces","Burns with <20% total burned surface area","female",1990,"inj_mech_other32"
36.51219,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)","female",1990,"inj_mech_other33"
151.5451,"Other exposure to mechanical forces","Fracture of neck of femur","female",1990,"inj_mech_other34"
67.75842,"Other exposure to mechanical forces","Multiple significant injuries","female",1990,"inj_mech_other35"
.6897491,"Other road injuries","Other injuries of muscle & tendon and other dislocations","female",1990,"inj_trans_road_other1"
2.430857,"Other road injuries","Fracture of femur, other than femoral neck","female",1990,"inj_trans_road_other2"
1.072911,"Other road injuries","Dislocation of shoulder","female",1990,"inj_trans_road_other3"
2.792221,"Other road injuries","Fracture of vertebral column","female",1990,"inj_trans_road_other4"
.176803,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",1990,"inj_trans_road_other5"
1.278208,"Other road injuries","Minor traumatic brain injury","female",1990,"inj_trans_road_other6"
.1326234,"Other road injuries","Fracture of sternum or rib(s)","female",1990,"inj_trans_road_other7"
.9134473,"Other road injuries","Fracture of clavicle, scapula, or humerus","female",1990,"inj_trans_road_other8"
.0869326,"Other road injuries","Crush injury","female",1990,"inj_trans_road_other9"
.727614,"Other road injuries","Fracture of hand bone","female",1990,"inj_trans_road_other10"
1.520462,"Other road injuries","Spinal cord lesion below neck level","female",1990,"inj_trans_road_other11"
.354715,"Other road injuries","Fracture of skull","female",1990,"inj_trans_road_other12"
9.302608,"Other road injuries","Multiple significant injuries","female",1990,"inj_trans_road_other13"
2.162076,"Other road injuries","Fracture of pelvis","female",1990,"inj_trans_road_other14"
2.998299,"Other road injuries","Spinal cord lesion at neck level","female",1990,"inj_trans_road_other15"
.135669,"Other road injuries","Dislocation of hip","female",1990,"inj_trans_road_other16"
.0253179,"Other road injuries","Dislocation of knee","female",1990,"inj_trans_road_other17"
1.016447,"Other road injuries","Contusion","female",1990,"inj_trans_road_other18"
.0927124,"Other road injuries","Poisoning","female",1990,"inj_trans_road_other19"
27.15554,"Other road injuries","Fracture of neck of femur","female",1990,"inj_trans_road_other20"
.0416577,"Other road injuries","Burns with <20% total burned surface area","female",1990,"inj_trans_road_other21"
1.022135,"Other road injuries","Internal hemorrhage in abdomen or pelvis","female",1990,"inj_trans_road_other22"
2.240534,"Other road injuries","Fracture of radius or ulna","female",1990,"inj_trans_road_other23"
.115188,"Other road injuries","Injured nerves","female",1990,"inj_trans_road_other24"
.0139787,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)","female",1990,"inj_trans_road_other25"
.5234362,"Other road injuries","Fracture of foot bone","female",1990,"inj_trans_road_other26"
.0697919,"Other road injuries","Fracture of face bone","female",1990,"inj_trans_road_other27"
2.923393,"Other road injuries","Complications of medical treatment","female",1990,"inj_trans_road_other28"
6.384131,"Other road injuries","Moderate to severe traumatic brain injury","female",1990,"inj_trans_road_other29"
14.55384,"Other road injuries","Fracture of patella, tibia, fibula, or ankle","female",1990,"inj_trans_road_other30"
.1357843,"Other road injuries","Severe chest Injury","female",1990,"inj_trans_road_other31"
.0121921,"Other road injuries","Non-fatal submersion","female",1990,"inj_trans_road_other32"
1.297546,"Other road injuries","Open wound","female",1990,"inj_trans_road_other33"
.0615215,"Other road injuries","Injury to eyes (including foreign body eye)","female",1990,"inj_trans_road_other34"
118.773,"Other transport injuries","Fracture of vertebral column","female",1990,"inj_trans_other1"
2.600006,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",1990,"inj_trans_other2"
51.94102,"Other transport injuries","Contusion","female",1990,"inj_trans_other3"
1.241466,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)","female",1990,"inj_trans_other4"
6.429482,"Other transport injuries","Dislocation of knee","female",1990,"inj_trans_other5"
112.229,"Other transport injuries","Fracture of pelvis","female",1990,"inj_trans_other6"
64.29116,"Other transport injuries","Fracture of hand bone","female",1990,"inj_trans_other7"
3.226558,"Other transport injuries","Fracture of face bone","female",1990,"inj_trans_other8"
45.75007,"Other transport injuries","Spinal cord lesion below neck level","female",1990,"inj_trans_other9"
16.73981,"Other transport injuries","Dislocation of shoulder","female",1990,"inj_trans_other10"
8.305743,"Other transport injuries","Crush injury","female",1990,"inj_trans_other11"
58.22256,"Other transport injuries","Poisoning","female",1990,"inj_trans_other12"
130.7477,"Other transport injuries","Fracture of neck of femur","female",1990,"inj_trans_other13"
129.7923,"Other transport injuries","Complications of medical treatment","female",1990,"inj_trans_other14"
.6220099,"Other transport injuries","Non-fatal submersion","female",1990,"inj_trans_other15"
6.410385,"Other transport injuries","Spinal cord lesion at neck level","female",1990,"inj_trans_other16"
120.5642,"Other transport injuries","Multiple significant injuries","female",1990,"inj_trans_other17"
46.21829,"Other transport injuries","Fracture of sternum or rib(s)","female",1990,"inj_trans_other18"
.7589949,"Other transport injuries","Injury to eyes (including foreign body eye)","female",1990,"inj_trans_other19"
9.744021,"Other transport injuries","Other injuries of muscle & tendon and other dislocations","female",1990,"inj_trans_other20"
5.119703,"Other transport injuries","Dislocation of hip","female",1990,"inj_trans_other21"
2.52281,"Other transport injuries","Severe chest Injury","female",1990,"inj_trans_other22"
29.23891,"Other transport injuries","Internal hemorrhage in abdomen or pelvis","female",1990,"inj_trans_other23"
39.31395,"Other transport injuries","Fracture of skull","female",1990,"inj_trans_other24"
4.898139,"Other transport injuries","Injured nerves","female",1990,"inj_trans_other25"
522.6036,"Other transport injuries","Fracture of patella, tibia, fibula, or ankle","female",1990,"inj_trans_other26"
51.8735,"Other transport injuries","Moderate to severe traumatic brain injury","female",1990,"inj_trans_other27"
13.04369,"Other transport injuries","Fracture of foot bone","female",1990,"inj_trans_other28"
5.112249,"Other transport injuries","Fracture of clavicle, scapula, or humerus","female",1990,"inj_trans_other29"
57.26809,"Other transport injuries","Fracture of femur, other than femoral neck","female",1990,"inj_trans_other30"
71.59943,"Other transport injuries","Open wound","female",1990,"inj_trans_other31"
.1525797,"Other transport injuries","Amputation of finger (excluding thumb)","female",1990,"inj_trans_other32"
20.2629,"Other transport injuries","Minor traumatic brain injury","female",1990,"inj_trans_other33"
46.18766,"Other transport injuries","Fracture of radius or ulna","female",1990,"inj_trans_other34"
11.73849,"Other transport injuries","Burns with <20% total burned surface area","female",1990,"inj_trans_other35"
371.0355,"Other unintentional injuries","Fracture of patella, tibia, fibula, or ankle","female",1990,"inj_othunintent1"
9.207397,"Other unintentional injuries","Minor traumatic brain injury","female",1990,"inj_othunintent2"
3.973353,"Other unintentional injuries","Fracture of sternum or rib(s)","female",1990,"inj_othunintent3"
457.8136,"Other unintentional injuries","Fracture of vertebral column","female",1990,"inj_othunintent4"
2.1755,"Other unintentional injuries","Injury to eyes (including foreign body eye)","female",1990,"inj_othunintent5"
15.84317,"Other unintentional injuries","Fracture of foot bone","female",1990,"inj_othunintent6"
2.062194,"Other unintentional injuries","Crush injury","female",1990,"inj_othunintent7"
41.60145,"Other unintentional injuries","Fracture of pelvis","female",1990,"inj_othunintent8"
.6473701,"Other unintentional injuries","Fracture of face bone","female",1990,"inj_othunintent9"
.3922947,"Other unintentional injuries","Amputation of finger (excluding thumb)","female",1990,"inj_othunintent10"
7.141849,"Other unintentional injuries","Severe chest Injury","female",1990,"inj_othunintent11"
6.182709,"Other unintentional injuries","Spinal cord lesion below neck level","female",1990,"inj_othunintent12"
10.1431,"Other unintentional injuries","Other injuries of muscle & tendon and other dislocations","female",1990,"inj_othunintent13"
25.2258,"Other unintentional injuries","Fracture of radius or ulna","female",1990,"inj_othunintent14"
26.67757,"Other unintentional injuries","Multiple significant injuries","female",1990,"inj_othunintent15"
17.72152,"Other unintentional injuries","Moderate to severe traumatic brain injury","female",1990,"inj_othunintent16"
2.427824,"Other unintentional injuries","Dislocation of knee","female",1990,"inj_othunintent17"
5.90138,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)","female",1990,"inj_othunintent18"
8.929469,"Other unintentional injuries","Dislocation of shoulder","female",1990,"inj_othunintent19"
54.61854,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis","female",1990,"inj_othunintent20"
26.88164,"Other unintentional injuries","Fracture of femur, other than femoral neck","female",1990,"inj_othunintent21"
1.298493,"Other unintentional injuries","Fracture of clavicle, scapula, or humerus","female",1990,"inj_othunintent22"
178.88,"Other unintentional injuries","Fracture of neck of femur","female",1990,"inj_othunintent23"
141.962,"Other unintentional injuries","Open wound","female",1990,"inj_othunintent24"
9.146397,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",1990,"inj_othunintent25"
9.710254,"Other unintentional injuries","Spinal cord lesion at neck level","female",1990,"inj_othunintent26"
7.381356,"Other unintentional injuries","Fracture of skull","female",1990,"inj_othunintent27"
71.6845,"Other unintentional injuries","Fracture of hand bone","female",1990,"inj_othunintent28"
7.443872,"Other unintentional injuries","Injured nerves","female",1990,"inj_othunintent29"
56.39519,"Other unintentional injuries","Contusion","female",1990,"inj_othunintent30"
13.14036,"Other unintentional injuries","Burns with <20% total burned surface area","female",1990,"inj_othunintent31"
43.6301,"Other unintentional injuries","Complications of medical treatment","female",1990,"inj_othunintent32"
240.2338,"Other unintentional injuries","Poisoning","female",1990,"inj_othunintent33"
.1778249,"Other unintentional injuries","Non-fatal submersion","female",1990,"inj_othunintent34"
14.9605,"Other unintentional injuries","Dislocation of hip","female",1990,"inj_othunintent35"
4.622723,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",1990,"inj_trans_road_pedest1"
20.84483,"Pedestrian road injuries by road vehicle","Contusion","female",1990,"inj_trans_road_pedest2"
72.68904,"Pedestrian road injuries by road vehicle","Fracture of pelvis","female",1990,"inj_trans_road_pedest3"
2.179502,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)","female",1990,"inj_trans_road_pedest4"
.5415854,"Pedestrian road injuries by road vehicle","Fracture of sternum or rib(s)","female",1990,"inj_trans_road_pedest5"
13.06581,"Pedestrian road injuries by road vehicle","Other injuries of muscle & tendon and other dislocations","female",1990,"inj_trans_road_pedest6"
.1311617,"Pedestrian road injuries by road vehicle","Non-fatal submersion","female",1990,"inj_trans_road_pedest7"
237.1948,"Pedestrian road injuries by road vehicle","Fracture of patella, tibia, fibula, or ankle","female",1990,"inj_trans_road_pedest8"
3.622681,"Pedestrian road injuries by road vehicle","Dislocation of hip","female",1990,"inj_trans_road_pedest9"
89.05534,"Pedestrian road injuries by road vehicle","Moderate to severe traumatic brain injury","female",1990,"inj_trans_road_pedest10"
6.639696,"Pedestrian road injuries by road vehicle","Fracture of hand bone","female",1990,"inj_trans_road_pedest11"
80.24275,"Pedestrian road injuries by road vehicle","Complications of medical treatment","female",1990,"inj_trans_road_pedest12"
.6498461,"Pedestrian road injuries by road vehicle","Dislocation of knee","female",1990,"inj_trans_road_pedest13"
7.053788,"Pedestrian road injuries by road vehicle","Dislocation of shoulder","female",1990,"inj_trans_road_pedest14"
1.613442,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)","female",1990,"inj_trans_road_pedest15"
14.69557,"Pedestrian road injuries by road vehicle","Fracture of foot bone","female",1990,"inj_trans_road_pedest16"
55.55908,"Pedestrian road injuries by road vehicle","Open wound","female",1990,"inj_trans_road_pedest17"
9.267844,"Pedestrian road injuries by road vehicle","Fracture of radius or ulna","female",1990,"inj_trans_road_pedest18"
5.076743,"Pedestrian road injuries by road vehicle","Poisoning","female",1990,"inj_trans_road_pedest19"
13.15154,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level","female",1990,"inj_trans_road_pedest20"
18.78881,"Pedestrian road injuries by road vehicle","Minor traumatic brain injury","female",1990,"inj_trans_road_pedest21"
1.391127,"Pedestrian road injuries by road vehicle","Fracture of face bone","female",1990,"inj_trans_road_pedest22"
15.92981,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level","female",1990,"inj_trans_road_pedest23"
3.567187,"Pedestrian road injuries by road vehicle","Crush injury","female",1990,"inj_trans_road_pedest24"
.0050931,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)","female",1990,"inj_trans_road_pedest25"
42.08176,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis","female",1990,"inj_trans_road_pedest26"
1.628959,"Pedestrian road injuries by road vehicle","Severe chest Injury","female",1990,"inj_trans_road_pedest27"
33.9973,"Pedestrian road injuries by road vehicle","Fracture of skull","female",1990,"inj_trans_road_pedest28"
3.317539,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area","female",1990,"inj_trans_road_pedest29"
5.07783,"Pedestrian road injuries by road vehicle","Fracture of clavicle, scapula, or humerus","female",1990,"inj_trans_road_pedest30"
568.0158,"Pedestrian road injuries by road vehicle","Multiple significant injuries","female",1990,"inj_trans_road_pedest31"
95.22314,"Pedestrian road injuries by road vehicle","Fracture of femur, other than femoral neck","female",1990,"inj_trans_road_pedest32"
138.8029,"Pedestrian road injuries by road vehicle","Fracture of neck of femur","female",1990,"inj_trans_road_pedest33"
78.19508,"Pedestrian road injuries by road vehicle","Fracture of vertebral column","female",1990,"inj_trans_road_pedest34"
7.498027,"Pedestrian road injuries by road vehicle","Injured nerves","female",1990,"inj_trans_road_pedest35"
1.548394,"Poisonings","Dislocation of shoulder","female",1990,"inj_poisoning1"
.3722739,"Poisonings","Moderate to severe traumatic brain injury","female",1990,"inj_poisoning2"
.1522254,"Poisonings","Fracture of foot bone","female",1990,"inj_poisoning3"
.0279555,"Poisonings","Injury to eyes (including foreign body eye)","female",1990,"inj_poisoning4"
2.278113,"Poisonings","Fracture of neck of femur","female",1990,"inj_poisoning5"
.2115016,"Poisonings","Other injuries of muscle & tendon and other dislocations","female",1990,"inj_poisoning6"
.2154768,"Poisonings","Spinal cord lesion below neck level","female",1990,"inj_poisoning7"
.0175,"Poisonings","Dislocation of hip","female",1990,"inj_poisoning8"
.0073543,"Poisonings","Fracture of sternum or rib(s)","female",1990,"inj_poisoning9"
.0557375,"Poisonings","Fracture of clavicle, scapula, or humerus","female",1990,"inj_poisoning10"
.0100588,"Poisonings","Non-fatal submersion","female",1990,"inj_poisoning11"
1.040562,"Poisonings","Multiple significant injuries","female",1990,"inj_poisoning12"
.0097079,"Poisonings","Crush injury","female",1990,"inj_poisoning13"
.060657,"Poisonings","Fracture of hand bone","female",1990,"inj_poisoning14"
.1901941,"Poisonings","Minor traumatic brain injury","female",1990,"inj_poisoning15"
.0381021,"Poisonings","Dislocation of knee","female",1990,"inj_poisoning16"
