value,source,target
3.084709,"Unintentional suffocation","Spinal cord lesion at neck level"
.0004303,"Unintentional suffocation","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.2451632,"Unintentional suffocation","Environmental factors (e.g. temperature, pressure, electricity)"
.0789913,"Unintentional suffocation","Burns with <20% total burned surface area"
.0612879,"Unintentional suffocation","Non-fatal submersion"
.0001538,"Unintentional suffocation","Dislocation of knee"
.8726138,"Unintentional suffocation","Fracture of skull"
.8806686,"Unintentional suffocation","Contusion"
.6638165,"Unintentional suffocation","Dislocation of shoulder"
.0614753,"Unintentional suffocation","Other injuries of muscle & tendon and other dislocations"
1.685363,"Unintentional suffocation","Complications of medical treatment"
.5006158,"Unintentional suffocation","Fracture of femur, other than femoral neck"
.5634288,"Unintentional suffocation","Internal hemorrhage in abdomen or pelvis"
1.406401,"Unintentional suffocation","Fracture of radius or ulna"
5988.711,"Adverse effects of medical treatment","Complications of medical treatment"
80.36227,"Other unintentional injuries","Fracture of hand bone"
31.05281,"Other unintentional injuries","Fracture of femur, other than femoral neck"
11.40804,"Other unintentional injuries","Spinal cord lesion at neck level"
276.1828,"Other unintentional injuries","Poisoning"
15.3251,"Other unintentional injuries","Burns with <20% total burned surface area"
2.772876,"Other unintentional injuries","Dislocation of knee"
10.57386,"Other unintentional injuries","Dislocation of shoulder"
157.9878,"Other unintentional injuries","Open wound"
.7536703,"Other unintentional injuries","Fracture of face bone"
2.440066,"Other unintentional injuries","Injury to eyes (including foreign body eye)"
433.5403,"Other unintentional injuries","Fracture of patella, tibia, fibula, or ankle"
.2058819,"Other unintentional injuries","Non-fatal submersion"
538.2451,"Other unintentional injuries","Fracture of vertebral column"
1.490036,"Other unintentional injuries","Fracture of clavicle, scapula, or humerus"
.4264649,"Other unintentional injuries","Amputation of finger (excluding thumb)"
17.2948,"Other unintentional injuries","Dislocation of hip"
4.67625,"Other unintentional injuries","Fracture of sternum or rib(s)"
48.54868,"Other unintentional injuries","Fracture of pelvis"
197.842,"Other unintentional injuries","Fracture of neck of femur"
7.327243,"Other unintentional injuries","Spinal cord lesion below neck level"
20.31872,"Other unintentional injuries","Moderate to severe traumatic brain injury"
10.70677,"Other unintentional injuries","Minor traumatic brain injury"
30.92803,"Other unintentional injuries","Multiple significant injuries"
30.9272,"Other unintentional injuries","Fracture of radius or ulna"
11.86247,"Other unintentional injuries","Other injuries of muscle & tendon and other dislocations"
2.385288,"Other unintentional injuries","Crush injury"
51.5793,"Other unintentional injuries","Complications of medical treatment"
8.964075,"Other unintentional injuries","Injured nerves"
64.45121,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis"
66.52369,"Other unintentional injuries","Contusion"
8.593662,"Other unintentional injuries","Fracture of skull"
6.822407,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)"
9.010293,"Other unintentional injuries","Severe chest Injury"
19.31314,"Other unintentional injuries","Fracture of foot bone"
10.68743,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.2016129,"Poisonings","Fracture of foot bone"
.2558367,"Poisonings","Minor traumatic brain injury"
.0784666,"Poisonings","Fracture of clavicle, scapula, or humerus"
.3543261,"Poisonings","Spinal cord lesion at neck level"
4.640627,"Poisonings","Complications of medical treatment"
.0348542,"Poisonings","Injury to eyes (including foreign body eye)"
.2868966,"Poisonings","Other injuries of muscle & tendon and other dislocations"
.0872308,"Poisonings","Injured nerves"
.3509246,"Poisonings","Fracture of pelvis"
.6774944,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)"
2.210092,"Poisonings","Dislocation of shoulder"
.0836143,"Poisonings","Fracture of hand bone"
456.8467,"Poisonings","Poisoning"
.4772563,"Poisonings","Moderate to severe traumatic brain injury"
.2113726,"Poisonings","Contusion"
2.128395,"Poisonings","Internal hemorrhage in abdomen or pelvis"
.1328799,"Poisonings","Fracture of radius or ulna"
.5109397,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.2794671,"Poisonings","Spinal cord lesion below neck level"
2.797779,"Poisonings","Fracture of neck of femur"
1.180558,"Poisonings","Burns with <20% total burned surface area"
3.256116,"Poisonings","Fracture of patella, tibia, fibula, or ankle"
.3721143,"Poisonings","Fracture of femur, other than femoral neck"
.0119301,"Poisonings","Crush injury"
.0238167,"Poisonings","Dislocation of hip"
.0192657,"Poisonings","Fracture of face bone"
.4157249,"Poisonings","Fracture of vertebral column"
1.44574,"Poisonings","Multiple significant injuries"
.0100041,"Poisonings","Fracture of sternum or rib(s)"
.0755853,"Poisonings","Fracture of skull"
.0467141,"Poisonings","Severe chest Injury"
.0517151,"Poisonings","Dislocation of knee"
.012966,"Poisonings","Non-fatal submersion"
.5366258,"Poisonings","Open wound"
175.63,"Self-harm","Poisoning"
10.5745,"Self-harm","Open wound"
.0253749,"Self-harm","Dislocation of knee"
.8198217,"Self-harm","Fracture of pelvis"
5.255466,"Self-harm","Fracture of patella, tibia, fibula, or ankle"
1.781768,"Self-harm","Spinal cord lesion at neck level"
.0079899,"Self-harm","Fracture of sternum or rib(s)"
.7660052,"Self-harm","Dislocation of shoulder"
3.650984,"Self-harm","Fracture of neck of femur"
4.480629,"Self-harm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1.924563,"Self-harm","Internal hemorrhage in abdomen or pelvis"
1.256926,"Self-harm","Environmental factors (e.g. temperature, pressure, electricity)"
.6545436,"Self-harm","Fracture of hand bone"
2.459915,"Self-harm","Spinal cord lesion below neck level"
1.552799,"Self-harm","Fracture of femur, other than femoral neck"
.132518,"Self-harm","Severe chest Injury"
.1074382,"Self-harm","Fracture of clavicle, scapula, or humerus"
1.848875,"Self-harm","Other injuries of muscle & tendon and other dislocations"
1.703589,"Self-harm","Injured nerves"
.0081422,"Self-harm","Amputation of finger (excluding thumb)"
.6759544,"Self-harm","Contusion"
.2452655,"Self-harm","Crush injury"
.0541989,"Self-harm","Fracture of face bone"
.4535635,"Self-harm","Minor traumatic brain injury"
.1523644,"Self-harm","Fracture of skull"
1.7357,"Self-harm","Burns with <20% total burned surface area"
1.597531,"Self-harm","Fracture of vertebral column"
.732033,"Self-harm","Fracture of foot bone"
9.094504,"Self-harm","Multiple significant injuries"
.0947152,"Self-harm","Dislocation of hip"
14.64618,"Self-harm","Complications of medical treatment"
.2014095,"Self-harm","Injury to eyes (including foreign body eye)"
.1100129,"Self-harm","Non-fatal submersion"
1.607296,"Self-harm","Moderate to severe traumatic brain injury"
.2341834,"Self-harm","Fracture of radius or ulna"
21.42027,"Other transport injuries","Minor traumatic brain injury"
41.05717,"Other transport injuries","Fracture of skull"
54.12545,"Other transport injuries","Contusion"
5.311321,"Other transport injuries","Fracture of clavicle, scapula, or humerus"
119.8766,"Other transport injuries","Fracture of pelvis"
5.350762,"Other transport injuries","Dislocation of hip"
10.22489,"Other transport injuries","Other injuries of muscle & tendon and other dislocations"
3.365156,"Other transport injuries","Fracture of face bone"
50.06872,"Other transport injuries","Spinal cord lesion below neck level"
5.242608,"Other transport injuries","Injured nerves"
61.71505,"Other transport injuries","Poisoning"
563.8898,"Other transport injuries","Fracture of patella, tibia, fibula, or ankle"
50.91883,"Other transport injuries","Fracture of sternum or rib(s)"
51.09418,"Other transport injuries","Fracture of radius or ulna"
6.939608,"Other transport injuries","Spinal cord lesion at neck level"
6.764293,"Other transport injuries","Dislocation of knee"
127.1689,"Other transport injuries","Fracture of vertebral column"
17.69902,"Other transport injuries","Dislocation of shoulder"
144.3999,"Other transport injuries","Fracture of neck of femur"
.159161,"Other transport injuries","Amputation of finger (excluding thumb)"
.6335958,"Other transport injuries","Non-fatal submersion"
30.99547,"Other transport injuries","Internal hemorrhage in abdomen or pelvis"
131.0686,"Other transport injuries","Multiple significant injuries"
60.67822,"Other transport injuries","Fracture of femur, other than femoral neck"
54.88968,"Other transport injuries","Moderate to severe traumatic brain injury"
68.32633,"Other transport injuries","Fracture of hand bone"
1.366583,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)"
2.732302,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
12.60888,"Other transport injuries","Burns with <20% total burned surface area"
14.03414,"Other transport injuries","Fracture of foot bone"
3.013218,"Other transport injuries","Severe chest Injury"
139.6128,"Other transport injuries","Complications of medical treatment"
8.840744,"Other transport injuries","Crush injury"
74.79346,"Other transport injuries","Open wound"
.8350359,"Other transport injuries","Injury to eyes (including foreign body eye)"
1.919897,"Motorcyclist road injuries","Fracture of face bone"
13.70135,"Motorcyclist road injuries","Fracture of radius or ulna"
14.99356,"Motorcyclist road injuries","Other injuries of muscle & tendon and other dislocations"
23.84951,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis"
14.46727,"Motorcyclist road injuries","Spinal cord lesion below neck level"
6.798254,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
13.4546,"Motorcyclist road injuries","Contusion"
4.706206,"Motorcyclist road injuries","Burns with <20% total burned surface area"
.9244744,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)"
3.86115,"Motorcyclist road injuries","Dislocation of hip"
13.00805,"Motorcyclist road injuries","Fracture of hand bone"
.0075574,"Motorcyclist road injuries","Amputation of finger (excluding thumb)"
4.593421,"Motorcyclist road injuries","Fracture of clavicle, scapula, or humerus"
.6281402,"Motorcyclist road injuries","Fracture of sternum or rib(s)"
74.39265,"Motorcyclist road injuries","Open wound"
16.93694,"Motorcyclist road injuries","Fracture of foot bone"
14.5102,"Motorcyclist road injuries","Fracture of skull"
22.63227,"Motorcyclist road injuries","Complications of medical treatment"
4.659185,"Motorcyclist road injuries","Injured nerves"
392.4604,"Motorcyclist road injuries","Multiple significant injuries"
12.73225,"Motorcyclist road injuries","Dislocation of shoulder"
.7678989,"Motorcyclist road injuries","Dislocation of knee"
.8490832,"Motorcyclist road injuries","Severe chest Injury"
23.70738,"Motorcyclist road injuries","Fracture of vertebral column"
1.258037,"Motorcyclist road injuries","Poisoning"
2.317621,"Motorcyclist road injuries","Crush injury"
229.5396,"Motorcyclist road injuries","Fracture of patella, tibia, fibula, or ankle"
11.71513,"Motorcyclist road injuries","Minor traumatic brain injury"
.6965629,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
76.15312,"Motorcyclist road injuries","Moderate to severe traumatic brain injury"
79.59534,"Motorcyclist road injuries","Fracture of neck of femur"
30.95219,"Motorcyclist road injuries","Fracture of pelvis"
75.35129,"Motorcyclist road injuries","Fracture of femur, other than femoral neck"
.0204668,"Motorcyclist road injuries","Non-fatal submersion"
15.1234,"Motorcyclist road injuries","Spinal cord lesion at neck level"
12.28049,"Motor vehicle road injuries","Dislocation of shoulder"
11.59016,"Motor vehicle road injuries","Dislocation of hip"
7.351772,"Motor vehicle road injuries","Fracture of clavicle, scapula, or humerus"
1.216207,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
2.110795,"Motor vehicle road injuries","Burns with <20% total burned surface area"
.5579336,"Motor vehicle road injuries","Dislocation of knee"
120.7733,"Motor vehicle road injuries","Fracture of vertebral column"
28.322,"Motor vehicle road injuries","Fracture of skull"
144.2158,"Motor vehicle road injuries","Moderate to severe traumatic brain injury"
16.24395,"Motor vehicle road injuries","Complications of medical treatment"
3.401263,"Motor vehicle road injuries","Crush injury"
44.371,"Motor vehicle road injuries","Minor traumatic brain injury"
2.370296,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
20.86543,"Motor vehicle road injuries","Fracture of hand bone"
9.202887,"Motor vehicle road injuries","Injured nerves"
112.0349,"Motor vehicle road injuries","Fracture of pelvis"
19.62786,"Motor vehicle road injuries","Other injuries of muscle & tendon and other dislocations"
140.5529,"Motor vehicle road injuries","Fracture of femur, other than femoral neck"
63.95543,"Motor vehicle road injuries","Spinal cord lesion below neck level"
2.82079,"Motor vehicle road injuries","Poisoning"
9.214417,"Motor vehicle road injuries","Severe chest Injury"
88.72906,"Motor vehicle road injuries","Spinal cord lesion at neck level"
2.556349,"Motor vehicle road injuries","Fracture of face bone"
7.432806,"Motor vehicle road injuries","Fracture of sternum or rib(s)"
48.66224,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis"
.0681828,"Motor vehicle road injuries","Non-fatal submersion"
27.82878,"Motor vehicle road injuries","Fracture of radius or ulna"
.0790512,"Motor vehicle road injuries","Amputation of finger (excluding thumb)"
2.661559,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)"
150.6402,"Motor vehicle road injuries","Open wound"
327.2121,"Motor vehicle road injuries","Fracture of neck of femur"
473.1911,"Motor vehicle road injuries","Fracture of patella, tibia, fibula, or ankle"
15.20667,"Motor vehicle road injuries","Fracture of foot bone"
83.3416,"Motor vehicle road injuries","Contusion"
824.2227,"Motor vehicle road injuries","Multiple significant injuries"
.0617064,"Other road injuries","Injury to eyes (including foreign body eye)"
.3782673,"Other road injuries","Fracture of skull"
.7263862,"Other road injuries","Other injuries of muscle & tendon and other dislocations"
.076166,"Other road injuries","Fracture of face bone"
.2041828,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.13526,"Other road injuries","Spinal cord lesion at neck level"
.0961971,"Other road injuries","Crush injury"
29.30471,"Other road injuries","Fracture of neck of femur"
1.114236,"Other road injuries","Dislocation of shoulder"
.139065,"Other road injuries","Fracture of sternum or rib(s)"
1.362861,"Other road injuries","Minor traumatic brain injury"
.012689,"Other road injuries","Non-fatal submersion"
2.418027,"Other road injuries","Fracture of radius or ulna"
.0952006,"Other road injuries","Poisoning"
.0432238,"Other road injuries","Burns with <20% total burned surface area"
.1483085,"Other road injuries","Dislocation of hip"
1.4058,"Other road injuries","Open wound"
2.209409,"Other road injuries","Fracture of pelvis"
.015309,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
2.635873,"Other road injuries","Fracture of femur, other than femoral neck"
.1377899,"Other road injuries","Severe chest Injury"
.1194274,"Other road injuries","Injured nerves"
15.42779,"Other road injuries","Fracture of patella, tibia, fibula, or ankle"
.562061,"Other road injuries","Fracture of foot bone"
1.558578,"Other road injuries","Spinal cord lesion below neck level"
9.574684,"Other road injuries","Multiple significant injuries"
6.997691,"Other road injuries","Moderate to severe traumatic brain injury"
1.092003,"Other road injuries","Contusion"
1.067264,"Other road injuries","Internal hemorrhage in abdomen or pelvis"
2.907382,"Other road injuries","Complications of medical treatment"
.0268744,"Other road injuries","Dislocation of knee"
.9811127,"Other road injuries","Fracture of clavicle, scapula, or humerus"
2.941744,"Other road injuries","Fracture of vertebral column"
.751242,"Other road injuries","Fracture of hand bone"
102.1965,"Cyclist road injuries","Multiple significant injuries"
17.43061,"Cyclist road injuries","Minor traumatic brain injury"
4.227811,"Cyclist road injuries","Fracture of foot bone"
10.01719,"Cyclist road injuries","Spinal cord lesion at neck level"
.5847235,"Cyclist road injuries","Poisoning"
.1364602,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.3370863,"Cyclist road injuries","Burns with <20% total burned surface area"
.0066409,"Cyclist road injuries","Amputation of finger (excluding thumb)"
.741109,"Cyclist road injuries","Severe chest Injury"
223.8377,"Cyclist road injuries","Fracture of patella, tibia, fibula, or ankle"
.7199719,"Cyclist road injuries","Injury to eyes (including foreign body eye)"
1.100737,"Cyclist road injuries","Dislocation of hip"
15.81748,"Cyclist road injuries","Fracture of hand bone"
5.777712,"Cyclist road injuries","Other injuries of muscle & tendon and other dislocations"
6.083859,"Cyclist road injuries","Fracture of clavicle, scapula, or humerus"
94.0781,"Cyclist road injuries","Fracture of neck of femur"
1.389262,"Cyclist road injuries","Fracture of sternum or rib(s)"
7.689223,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis"
1.169876,"Cyclist road injuries","Fracture of face bone"
21.19278,"Cyclist road injuries","Fracture of femur, other than femoral neck"
57.15661,"Cyclist road injuries","Fracture of vertebral column"
.2575603,"Cyclist road injuries","Dislocation of knee"
9.641763,"Cyclist road injuries","Fracture of skull"
1.798374,"Cyclist road injuries","Injured nerves"
1.635698,"Cyclist road injuries","Crush injury"
6.335413,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
6.688015,"Cyclist road injuries","Spinal cord lesion below neck level"
31.09507,"Cyclist road injuries","Fracture of radius or ulna"
6.486411,"Cyclist road injuries","Dislocation of shoulder"
8.315636,"Cyclist road injuries","Complications of medical treatment"
17.78162,"Cyclist road injuries","Contusion"
57.52843,"Cyclist road injuries","Moderate to severe traumatic brain injury"
165.3862,"Cyclist road injuries","Open wound"
.0426995,"Cyclist road injuries","Non-fatal submersion"
17.30372,"Cyclist road injuries","Fracture of pelvis"
92.59584,"Pedestrian road injuries by road vehicle","Fracture of pelvis"
736.9662,"Pedestrian road injuries by road vehicle","Multiple significant injuries"
.0055768,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)"
20.48463,"Pedestrian road injuries by road vehicle","Fracture of foot bone"
317.2552,"Pedestrian road injuries by road vehicle","Fracture of patella, tibia, fibula, or ankle"
8.585848,"Pedestrian road injuries by road vehicle","Fracture of hand bone"
6.246731,"Pedestrian road injuries by road vehicle","Poisoning"
13.07876,"Pedestrian road injuries by road vehicle","Fracture of radius or ulna"
24.64704,"Pedestrian road injuries by road vehicle","Minor traumatic brain injury"
43.37506,"Pedestrian road injuries by road vehicle","Fracture of skull"
.1667091,"Pedestrian road injuries by road vehicle","Non-fatal submersion"
2.60101,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)"
26.96723,"Pedestrian road injuries by road vehicle","Contusion"
1.916534,"Pedestrian road injuries by road vehicle","Fracture of face bone"
6.741847,"Pedestrian road injuries by road vehicle","Fracture of clavicle, scapula, or humerus"
5.983976,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
55.49068,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis"
17.69251,"Pedestrian road injuries by road vehicle","Other injuries of muscle & tendon and other dislocations"
73.73256,"Pedestrian road injuries by road vehicle","Open wound"
9.296912,"Pedestrian road injuries by road vehicle","Dislocation of shoulder"
4.574249,"Pedestrian road injuries by road vehicle","Crush injury"
2.126659,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)"
.8966725,"Pedestrian road injuries by road vehicle","Dislocation of knee"
.7328452,"Pedestrian road injuries by road vehicle","Fracture of sternum or rib(s)"
124.1955,"Pedestrian road injuries by road vehicle","Fracture of femur, other than femoral neck"
20.31578,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level"
10.02903,"Pedestrian road injuries by road vehicle","Injured nerves"
2.137507,"Pedestrian road injuries by road vehicle","Severe chest Injury"
182.9946,"Pedestrian road injuries by road vehicle","Fracture of neck of femur"
121.9699,"Pedestrian road injuries by road vehicle","Moderate to severe traumatic brain injury"
103.1165,"Pedestrian road injuries by road vehicle","Fracture of vertebral column"
100.7849,"Pedestrian road injuries by road vehicle","Complications of medical treatment"
16.38437,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level"
4.428348,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area"
4.725541,"Pedestrian road injuries by road vehicle","Dislocation of hip"
