value,source,target
.5645676,"Foreign body in eyes","Fracture of femur, other than femoral neck"
2.481181,"Self-harm","Fracture of femur, other than femoral neck"
1.029525,"Unintentional suffocation","Fracture of femur, other than femoral neck"
44.6959,"Interpersonal violence","Fracture of femur, other than femoral neck"
79.0668,"Other unintentional injuries","Fracture of femur, other than femoral neck"
235.4773,"Other exposure to mechanical forces","Fracture of femur, other than femoral neck"
47.83846,"Drowning","Fracture of femur, other than femoral neck"
90.24349,"Other transport injuries","Fracture of femur, other than femoral neck"
251.05,"Exposure to mechanical forces","Fracture of femur, other than femoral neck"
14.54309,"Unintentional firearm injuries","Fracture of femur, other than femoral neck"
395.4281,"Motor vehicle road injuries","Fracture of femur, other than femoral neck"
93.89015,"Motor vehicle road injuries","Minor traumatic brain injury"
1.232086,"Self-harm","Minor traumatic brain injury"
37.0382,"Cyclist road injuries","Minor traumatic brain injury"
235.8371,"Road injuries","Minor traumatic brain injury"
5.738303,"Drowning","Minor traumatic brain injury"
11.54034,"Fire, heat, and hot substances","Minor traumatic brain injury"
.2380119,"Unintentional suffocation","Minor traumatic brain injury"
7.804549,"Collective violence and legal intervention","Minor traumatic brain injury"
87.27113,"Other exposure to mechanical forces","Minor traumatic brain injury"
152.6673,"Falls","Minor traumatic brain injury"
.7474186,"Poisonings","Minor traumatic brain injury"
4.388436,"Assault by firearm","Minor traumatic brain injury"
1.791582,"Exposure to forces of nature","Minor traumatic brain injury"
2.304576,"Other road injuries","Minor traumatic brain injury"
2.59736,"Venomous animal contact","Minor traumatic brain injury"
53.31667,"Pedestrian road injuries by road vehicle","Minor traumatic brain injury"
47.29966,"Interpersonal violence","Minor traumatic brain injury"
.2723556,"Foreign body in eyes","Minor traumatic brain injury"
.7633516,"Foreign body in other body part","Minor traumatic brain injury"
49.28754,"Motorcyclist road injuries","Minor traumatic brain injury"
30.86378,"Other unintentional injuries","Minor traumatic brain injury"
3.453575,"Assault by sharp object","Minor traumatic brain injury"
7.065233,"Non-venomous animal contact","Minor traumatic brain injury"
.9223212,"Unintentional firearm injuries","Minor traumatic brain injury"
9.662593,"Animal contact","Minor traumatic brain injury"
.4833781,"Pulmonary aspiration and foreign body in airway","Minor traumatic brain injury"
39.45764,"Assault by other means","Minor traumatic brain injury"
36.11155,"Other transport injuries","Minor traumatic brain injury"
88.43146,"Exposure to mechanical forces","Minor traumatic brain injury"
7.29428,"Self-harm","Moderate to severe traumatic brain injury"
10.27625,"Assault by sharp object","Moderate to severe traumatic brain injury"
122.3643,"Cyclist road injuries","Moderate to severe traumatic brain injury"
88.78814,"Interpersonal violence","Moderate to severe traumatic brain injury"
40.75075,"Non-venomous animal contact","Moderate to severe traumatic brain injury"
114.4096,"Other transport injuries","Moderate to severe traumatic brain injury"
125.5479,"Other exposure to mechanical forces","Moderate to severe traumatic brain injury"
8.944471,"Exposure to forces of nature","Moderate to severe traumatic brain injury"
2.700289,"Foreign body in other body part","Moderate to severe traumatic brain injury"
133.8533,"Exposure to mechanical forces","Moderate to severe traumatic brain injury"
26.57851,"Drowning","Moderate to severe traumatic brain injury"
.9914614,"Pulmonary aspiration and foreign body in airway","Moderate to severe traumatic brain injury"
73.32769,"Assault by other means","Moderate to severe traumatic brain injury"
1.814553,"Poisonings","Moderate to severe traumatic brain injury"
332.3288,"Pedestrian road injuries by road vehicle","Moderate to severe traumatic brain injury"
5.184212,"Assault by firearm","Moderate to severe traumatic brain injury"
1572.941,"Falls","Moderate to severe traumatic brain injury"
6.32231,"Unintentional firearm injuries","Moderate to severe traumatic brain injury"
50.89737,"Animal contact","Moderate to severe traumatic brain injury"
10.14662,"Venomous animal contact","Moderate to severe traumatic brain injury"
74.16581,"Other unintentional injuries","Moderate to severe traumatic brain injury"
285.9568,"Motorcyclist road injuries","Moderate to severe traumatic brain injury"
25.59515,"Collective violence and legal intervention","Moderate to severe traumatic brain injury"
1.983077,"Unintentional suffocation","Moderate to severe traumatic brain injury"
19.44217,"Other road injuries","Moderate to severe traumatic brain injury"
.8014104,"Foreign body in eyes","Moderate to severe traumatic brain injury"
447.6843,"Motor vehicle road injuries","Moderate to severe traumatic brain injury"
1207.776,"Road injuries","Moderate to severe traumatic brain injury"
43.56779,"Fire, heat, and hot substances","Moderate to severe traumatic brain injury"
.1844229,"Other road injuries","Amputation of finger (excluding thumb)"
3.517359,"Non-venomous animal contact","Amputation of finger (excluding thumb)"
1.058352,"Collective violence and legal intervention","Amputation of finger (excluding thumb)"
.7226854,"Self-harm","Amputation of finger (excluding thumb)"
.1812443,"Unintentional firearm injuries","Amputation of finger (excluding thumb)"
4.683065,"Animal contact","Amputation of finger (excluding thumb)"
2.229189,"Interpersonal violence","Amputation of finger (excluding thumb)"
52.38243,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)"
3.680558,"Motorcyclist road injuries","Amputation of finger (excluding thumb)"
.8055626,"Assault by sharp object","Amputation of finger (excluding thumb)"
.0042279,"Foreign body in eyes","Amputation of finger (excluding thumb)"
4.189471,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)"
.5996121,"Foreign body in other body part","Amputation of finger (excluding thumb)"
.5628405,"Exposure to forces of nature","Amputation of finger (excluding thumb)"
13.86425,"Fire, heat, and hot substances","Amputation of finger (excluding thumb)"
16.44435,"Falls","Amputation of finger (excluding thumb)"
52.61038,"Exposure to mechanical forces","Amputation of finger (excluding thumb)"
11.58362,"Road injuries","Amputation of finger (excluding thumb)"
.0466987,"Unintentional suffocation","Amputation of finger (excluding thumb)"
1.165706,"Venomous animal contact","Amputation of finger (excluding thumb)"
3.986419,"Other transport injuries","Amputation of finger (excluding thumb)"
.1814267,"Assault by firearm","Amputation of finger (excluding thumb)"
.9395117,"Cyclist road injuries","Amputation of finger (excluding thumb)"
2.589653,"Motor vehicle road injuries","Amputation of finger (excluding thumb)"
.2736381,"Pulmonary aspiration and foreign body in airway","Amputation of finger (excluding thumb)"
1.2422,"Assault by other means","Amputation of finger (excluding thumb)"
2.626171,"Drowning","Amputation of finger (excluding thumb)"
.1574277,"Poisonings","Amputation of finger (excluding thumb)"
7.060361,"Other unintentional injuries","Amputation of finger (excluding thumb)"
72.29926,"Other exposure to mechanical forces","Spinal cord lesion at neck level"
19.94556,"Unintentional firearm injuries","Spinal cord lesion at neck level"
8.056467,"Fire, heat, and hot substances","Spinal cord lesion at neck level"
10.36852,"Assault by firearm","Spinal cord lesion at neck level"
20.57575,"Other transport injuries","Spinal cord lesion at neck level"
4.269076,"Exposure to forces of nature","Spinal cord lesion at neck level"
21.64377,"Collective violence and legal intervention","Spinal cord lesion at neck level"
1.642609,"Foreign body in other body part","Spinal cord lesion at neck level"
10.91522,"Non-venomous animal contact","Spinal cord lesion at neck level"
.5842993,"Poisonings","Spinal cord lesion at neck level"
6.826322,"Other road injuries","Spinal cord lesion at neck level"
1.222733,"Foreign body in eyes","Spinal cord lesion at neck level"
44.57668,"Other unintentional injuries","Spinal cord lesion at neck level"
59.82985,"Drowning","Spinal cord lesion at neck level"
8.123312,"Assault by sharp object","Spinal cord lesion at neck level"
101.3885,"Exposure to mechanical forces","Spinal cord lesion at neck level"
38.13822,"Interpersonal violence","Spinal cord lesion at neck level"
3.569504,"Venomous animal contact","Spinal cord lesion at neck level"
412.2892,"Falls","Spinal cord lesion at neck level"
43.81372,"Cyclist road injuries","Spinal cord lesion at neck level"
9.143732,"Unintentional suffocation","Spinal cord lesion at neck level"
100.0463,"Motorcyclist road injuries","Spinal cord lesion at neck level"
69.74225,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level"
19.6464,"Assault by other means","Spinal cord lesion at neck level"
4.981195,"Self-harm","Spinal cord lesion at neck level"
222.784,"Motor vehicle road injuries","Spinal cord lesion at neck level"
14.48472,"Animal contact","Spinal cord lesion at neck level"
443.2125,"Road injuries","Spinal cord lesion at neck level"
3.726684,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion at neck level"
3.87669,"Venomous animal contact","Spinal cord lesion below neck level"
7.063853,"Fire, heat, and hot substances","Spinal cord lesion below neck level"
22.57002,"Drowning","Spinal cord lesion below neck level"
4.433886,"Exposure to forces of nature","Spinal cord lesion below neck level"
109.6889,"Motor vehicle road injuries","Spinal cord lesion below neck level"
.3357876,"Poisonings","Spinal cord lesion below neck level"
26.31347,"Assault by firearm","Spinal cord lesion below neck level"
340.4172,"Falls","Spinal cord lesion below neck level"
3.042944,"Foreign body in other body part","Spinal cord lesion below neck level"
37.80806,"Exposure to mechanical forces","Spinal cord lesion below neck level"
19.32337,"Assault by sharp object","Spinal cord lesion below neck level"
5.994834,"Animal contact","Spinal cord lesion below neck level"
2.864531,"Self-harm","Spinal cord lesion below neck level"
1.259754,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion below neck level"
67.11731,"Collective violence and legal intervention","Spinal cord lesion below neck level"
10.00819,"Cyclist road injuries","Spinal cord lesion below neck level"
4.439588,"Other road injuries","Spinal cord lesion below neck level"
7.895573,"Unintentional firearm injuries","Spinal cord lesion below neck level"
2.56838,"Foreign body in eyes","Spinal cord lesion below neck level"
27.67006,"Assault by other means","Spinal cord lesion below neck level"
73.30692,"Interpersonal violence","Spinal cord lesion below neck level"
2.118144,"Non-venomous animal contact","Spinal cord lesion below neck level"
59.86475,"Other transport injuries","Spinal cord lesion below neck level"
212.5761,"Road injuries","Spinal cord lesion below neck level"
23.4348,"Other unintentional injuries","Spinal cord lesion below neck level"
59.93917,"Motorcyclist road injuries","Spinal cord lesion below neck level"
28.50018,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level"
29.9125,"Other exposure to mechanical forces","Spinal cord lesion below neck level"
.0726553,"Foreign body in other body part","Non-fatal submersion"
.4122946,"Animal contact","Non-fatal submersion"
.7354217,"Other transport injuries","Non-fatal submersion"
.1872911,"Non-venomous animal contact","Non-fatal submersion"
.0611257,"Poisonings","Non-fatal submersion"
.2348841,"Pedestrian road injuries by road vehicle","Non-fatal submersion"
108.5618,"Drowning","Non-fatal submersion"
.3178447,"Interpersonal violence","Non-fatal submersion"
.0046465,"Other road injuries","Non-fatal submersion"
.1159342,"Motor vehicle road injuries","Non-fatal submersion"
.2623529,"Assault by other means","Non-fatal submersion"
.0503956,"Assault by sharp object","Non-fatal submersion"
.0264472,"Motorcyclist road injuries","Non-fatal submersion"
.0384455,"Cyclist road injuries","Non-fatal submersion"
.4342518,"Other unintentional injuries","Non-fatal submersion"
.2527642,"Exposure to mechanical forces","Non-fatal submersion"
.0050963,"Assault by firearm","Non-fatal submersion"
.4203575,"Road injuries","Non-fatal submersion"
.0052856,"Unintentional firearm injuries","Non-fatal submersion"
.188157,"Unintentional suffocation","Non-fatal submersion"
.1415193,"Self-harm","Non-fatal submersion"
.2425696,"Collective violence and legal intervention","Non-fatal submersion"
.4540389,"Pulmonary aspiration and foreign body in airway","Non-fatal submersion"
3.46721,"Falls","Non-fatal submersion"
.0593217,"Other exposure to mechanical forces","Non-fatal submersion"
.1541334,"Exposure to forces of nature","Non-fatal submersion"
.2250034,"Venomous animal contact","Non-fatal submersion"
.4954876,"Fire, heat, and hot substances","Non-fatal submersion"
2.711692,"Non-venomous animal contact","Crush injury"
5.913394,"Fire, heat, and hot substances","Crush injury"
36.80643,"Other transport injuries","Crush injury"
1.419458,"Assault by sharp object","Crush injury"
.3763012,"Assault by firearm","Crush injury"
2.99598,"Cyclist road injuries","Crush injury"
.1570691,"Pulmonary aspiration and foreign body in airway","Crush injury"
54.09485,"Falls","Crush injury"
.7853723,"Self-harm","Crush injury"
12.90689,"Other unintentional injuries","Crush injury"
3.056679,"Interpersonal violence","Crush injury"
.3769251,"Unintentional firearm injuries","Crush injury"
10.31219,"Motor vehicle road injuries","Crush injury"
53.82103,"Exposure to mechanical forces","Crush injury"
53.29446,"Other exposure to mechanical forces","Crush injury"
.9748415,"Drowning","Crush injury"
1.186824,"Venomous animal contact","Crush injury"
1.260921,"Assault by other means","Crush injury"
.1496403,"Unintentional suffocation","Crush injury"
14.80898,"Motorcyclist road injuries","Crush injury"
3.898516,"Animal contact","Crush injury"
12.69497,"Pedestrian road injuries by road vehicle","Crush injury"
.1153047,"Foreign body in other body part","Crush injury"
41.05721,"Road injuries","Crush injury"
.1507978,"Foreign body in eyes","Crush injury"
.0256047,"Poisonings","Crush injury"
1.008315,"Exposure to forces of nature","Crush injury"
.2450892,"Other road injuries","Crush injury"
.4709138,"Collective violence and legal intervention","Crush injury"
8.668245,"Drowning","Injured nerves"
1.49623,"Foreign body in eyes","Injured nerves"
27.2207,"Motor vehicle road injuries","Injured nerves"
.3521741,"Pulmonary aspiration and foreign body in airway","Injured nerves"
16.99768,"Interpersonal violence","Injured nerves"
79.51247,"Road injuries","Injured nerves"
8.701946,"Fire, heat, and hot substances","Injured nerves"
11.55867,"Animal contact","Injured nerves"
119.7652,"Exposure to mechanical forces","Injured nerves"
8.782281,"Other transport injuries","Injured nerves"
24.63361,"Motorcyclist road injuries","Injured nerves"
2.440912,"Assault by firearm","Injured nerves"
22.1888,"Pedestrian road injuries by road vehicle","Injured nerves"
.699492,"Other road injuries","Injured nerves"
4.902738,"Foreign body in other body part","Injured nerves"
6.102604,"Assault by other means","Injured nerves"
9.907118,"Non-venomous animal contact","Injured nerves"
1.651551,"Venomous animal contact","Injured nerves"
2.562117,"Unintentional firearm injuries","Injured nerves"
1.057196,"Exposure to forces of nature","Injured nerves"
116.9353,"Other exposure to mechanical forces","Injured nerves"
15.49117,"Other unintentional injuries","Injured nerves"
4.769886,"Cyclist road injuries","Injured nerves"
8.454165,"Assault by sharp object","Injured nerves"
136.9176,"Falls","Injured nerves"
5.095516,"Self-harm","Injured nerves"
.2677954,"Unintentional suffocation","Injured nerves"
.1655866,"Poisonings","Injured nerves"
2.968257,"Collective violence and legal intervention","Injured nerves"
1.886974,"Poisonings","Amputation of one lower limb"
84.25377,"Pedestrian road injuries by road vehicle","Amputation of one lower limb"
279.369,"Other transport injuries","Amputation of one lower limb"
1.872788,"Assault by firearm","Amputation of one lower limb"
31.87175,"Animal contact","Amputation of one lower limb"
2.687091,"Exposure to forces of nature","Amputation of one lower limb"
44.00165,"Drowning","Amputation of one lower limb"
39.81249,"Interpersonal violence","Amputation of one lower limb"
25.14382,"Motor vehicle road injuries","Amputation of one lower limb"
16.36163,"Collective violence and legal intervention","Amputation of one lower limb"
25.27699,"Assault by other means","Amputation of one lower limb"
.2414788,"Foreign body in other body part","Amputation of one lower limb"
113.4853,"Motorcyclist road injuries","Amputation of one lower limb"
16.3996,"Venomous animal contact","Amputation of one lower limb"
230.101,"Road injuries","Amputation of one lower limb"
12.66271,"Assault by sharp object","Amputation of one lower limb"
34.91022,"Other unintentional injuries","Amputation of one lower limb"
6.244174,"Cyclist road injuries","Amputation of one lower limb"
158.9845,"Falls","Amputation of one lower limb"
.9740403,"Other road injuries","Amputation of one lower limb"
74.23666,"Other exposure to mechanical forces","Amputation of one lower limb"
.1365348,"Foreign body in eyes","Amputation of one lower limb"
9.968779,"Self-harm","Amputation of one lower limb"
75.92901,"Exposure to mechanical forces","Amputation of one lower limb"
1.692336,"Unintentional firearm injuries","Amputation of one lower limb"
1.110302,"Pulmonary aspiration and foreign body in airway","Amputation of one lower limb"
72.96544,"Fire, heat, and hot substances","Amputation of one lower limb"
15.47214,"Non-venomous animal contact","Amputation of one lower limb"
28.16212,"Cyclist road injuries","Open wound"
23.71909,"Venomous animal contact","Open wound"
11.79327,"Drowning","Open wound"
2.307807,"Foreign body in eyes","Open wound"
22.82994,"Foreign body in other body part","Open wound"
23.9806,"Self-harm","Open wound"
77.86964,"Pedestrian road injuries by road vehicle","Open wound"
94.68896,"Non-venomous animal contact","Open wound"
27.97647,"Unintentional firearm injuries","Open wound"
.9459572,"Unintentional suffocation","Open wound"
26.65052,"Assault by firearm","Open wound"
4.243808,"Exposure to forces of nature","Open wound"
36.65586,"Assault by other means","Open wound"
3.146847,"Other road injuries","Open wound"
72.48456,"Assault by sharp object","Open wound"
118.4081,"Animal contact","Open wound"
106.8539,"Motorcyclist road injuries","Open wound"
271.2425,"Exposure to mechanical forces","Open wound"
242.3202,"Other exposure to mechanical forces","Open wound"
22.81815,"Collective violence and legal intervention","Open wound"
54.95277,"Fire, heat, and hot substances","Open wound"
.5015645,"Pulmonary aspiration and foreign body in airway","Open wound"
293.4843,"Road injuries","Open wound"
244.1413,"Falls","Open wound"
77.45176,"Motor vehicle road injuries","Open wound"
.8019379,"Poisonings","Open wound"
43.03171,"Other transport injuries","Open wound"
37.75727,"Other unintentional injuries","Open wound"
135.791,"Interpersonal violence","Open wound"
13.04944,"Other unintentional injuries","Poisoning"
.9227272,"Motor vehicle road injuries","Poisoning"
42.06907,"Falls","Poisoning"
13.20765,"Drowning","Poisoning"
.1600829,"Assault by firearm","Poisoning"
1.247887,"Foreign body in other body part","Poisoning"
302.1277,"Venomous animal contact","Poisoning"
.30834,"Unintentional suffocation","Poisoning"
5.928395,"Other transport injuries","Poisoning"
4.622523,"Assault by other means","Poisoning"
1.217065,"Assault by sharp object","Poisoning"
4.426114,"Exposure to forces of nature","Poisoning"
8.384187,"Collective violence and legal intervention","Poisoning"
55.65027,"Non-venomous animal contact","Poisoning"
9.897557,"Pedestrian road injuries by road vehicle","Poisoning"
85.99006,"Poisonings","Poisoning"
357.778,"Animal contact","Poisoning"
7.475385,"Other exposure to mechanical forces","Poisoning"
.0613154,"Other road injuries","Poisoning"
1.064067,"Motorcyclist road injuries","Poisoning"
12.35733,"Road injuries","Poisoning"
.3822773,"Unintentional firearm injuries","Poisoning"
8.166002,"Exposure to mechanical forces","Poisoning"
.1121228,"Foreign body in eyes","Poisoning"
3.252024,"Pulmonary aspiration and foreign body in airway","Poisoning"
39.88715,"Fire, heat, and hot substances","Poisoning"
5.999671,"Interpersonal violence","Poisoning"
.4116588,"Cyclist road injuries","Poisoning"
67.70209,"Self-harm","Poisoning"
.0309021,"Unintentional suffocation","Severe chest Injury"
1.143692,"Assault by firearm","Severe chest Injury"
.8038279,"Collective violence and legal intervention","Severe chest Injury"
.2499397,"Other road injuries","Severe chest Injury"
.0738403,"Pulmonary aspiration and foreign body in airway","Severe chest Injury"
3.234739,"Assault by sharp object","Severe chest Injury"
1.101858,"Fire, heat, and hot substances","Severe chest Injury"
.0630901,"Foreign body in eyes","Severe chest Injury"
.6089096,"Cyclist road injuries","Severe chest Injury"
.3885044,"Drowning","Severe chest Injury"
2.09086,"Other transport injuries","Severe chest Injury"
.0787871,"Exposure to forces of nature","Severe chest Injury"
4.684039,"Exposure to mechanical forces","Severe chest Injury"
5.615108,"Interpersonal violence","Severe chest Injury"
3.517957,"Motorcyclist road injuries","Severe chest Injury"
.040708,"Poisonings","Severe chest Injury"
.9998241,"Other unintentional injuries","Severe chest Injury"
.9213836,"Non-venomous animal contact","Severe chest Injury"
.5041038,"Self-harm","Severe chest Injury"
3.009944,"Pedestrian road injuries by road vehicle","Severe chest Injury"
8.744715,"Falls","Severe chest Injury"
15.66395,"Road injuries","Severe chest Injury"
1.236676,"Assault by other means","Severe chest Injury"
3.730254,"Other exposure to mechanical forces","Severe chest Injury"
.4148885,"Foreign body in other body part","Severe chest Injury"
8.277194,"Motor vehicle road injuries","Severe chest Injury"
.4775546,"Venomous animal contact","Severe chest Injury"
.9228835,"Unintentional firearm injuries","Severe chest Injury"
1.398938,"Animal contact","Severe chest Injury"
629.8782,"Exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
31.25099,"Assault by other means","Internal hemorrhage in abdomen or pelvis"
124.0277,"Interpersonal violence","Internal hemorrhage in abdomen or pelvis"
607.0656,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
144.6969,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis"
8.856678,"Drowning","Internal hemorrhage in abdomen or pelvis"
152.9635,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis"
19.59868,"Collective violence and legal intervention","Internal hemorrhage in abdomen or pelvis"
496.3122,"Road injuries","Internal hemorrhage in abdomen or pelvis"
22.49998,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis"
92.00278,"Other transport injuries","Internal hemorrhage in abdomen or pelvis"
409.2015,"Fire, heat, and hot substances","Internal hemorrhage in abdomen or pelvis"
16.83867,"Foreign body in eyes","Internal hemorrhage in abdomen or pelvis"
251.9493,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis"
28.45861,"Assault by firearm","Internal hemorrhage in abdomen or pelvis"
18.54979,"Unintentional firearm injuries","Internal hemorrhage in abdomen or pelvis"
47.93304,"Venomous animal contact","Internal hemorrhage in abdomen or pelvis"
3.295203,"Poisonings","Internal hemorrhage in abdomen or pelvis"
4.262735,"Unintentional suffocation","Internal hemorrhage in abdomen or pelvis"
3.006848,"Other road injuries","Internal hemorrhage in abdomen or pelvis"
1.345782,"Pulmonary aspiration and foreign body in airway","Internal hemorrhage in abdomen or pelvis"
49.00981,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis"
3.66443,"Exposure to forces of nature","Internal hemorrhage in abdomen or pelvis"
285.6456,"Falls","Internal hemorrhage in abdomen or pelvis"
173.145,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis"
64.31813,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis"
96.94284,"Animal contact","Internal hemorrhage in abdomen or pelvis"
120.0875,"Foreign body in other body part","Internal hemorrhage in abdomen or pelvis"
8.036349,"Self-harm","Internal hemorrhage in abdomen or pelvis"
17.7687,"Motor vehicle road injuries","Contusion"
.7169825,"Other road injuries","Contusion"
3.436818,"Fire, heat, and hot substances","Contusion"
.9950126,"Self-harm","Contusion"
46.46133,"Falls","Contusion"
.4733155,"Venomous animal contact","Contusion"
.0515653,"Pulmonary aspiration and foreign body in airway","Contusion"
5.946625,"Interpersonal violence","Contusion"
.44161,"Assault by sharp object","Contusion"
3.817104,"Other transport injuries","Contusion"
3.402065,"Non-venomous animal contact","Contusion"
.8503332,"Drowning","Contusion"
5.248621,"Assault by other means","Contusion"
.1531671,"Poisonings","Contusion"
.8876111,"Foreign body in other body part","Contusion"
3.87538,"Animal contact","Contusion"
.3736021,"Unintentional suffocation","Contusion"
15.78267,"Exposure to mechanical forces","Contusion"
.1844509,"Collective violence and legal intervention","Contusion"
.2379785,"Unintentional firearm injuries","Contusion"
15.17109,"Other exposure to mechanical forces","Contusion"
8.145501,"Pedestrian road injuries by road vehicle","Contusion"
36.64037,"Road injuries","Contusion"
7.037996,"Motorcyclist road injuries","Contusion"
2.156103,"Other unintentional injuries","Contusion"
.2563934,"Assault by firearm","Contusion"
2.97119,"Cyclist road injuries","Contusion"
.3437337,"Foreign body in eyes","Contusion"
.1551879,"Exposure to forces of nature","Contusion"
1.109544,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)"
1.522575,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
21.68307,"Falls","Environmental factors (e.g. temperature, pressure, electricity)"
4.214612,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.4525724,"Unintentional suffocation","Environmental factors (e.g. temperature, pressure, electricity)"
.3007044,"Pulmonary aspiration and foreign body in airway","Environmental factors (e.g. temperature, pressure, electricity)"
3.046664,"Venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.3089838,"Assault by firearm","Environmental factors (e.g. temperature, pressure, electricity)"
2.423272,"Self-harm","Environmental factors (e.g. temperature, pressure, electricity)"
.1322366,"Foreign body in eyes","Environmental factors (e.g. temperature, pressure, electricity)"
2.420308,"Assault by other means","Environmental factors (e.g. temperature, pressure, electricity)"
119.8925,"Exposure to forces of nature","Environmental factors (e.g. temperature, pressure, electricity)"
3.241088,"Interpersonal violence","Environmental factors (e.g. temperature, pressure, electricity)"
21.25499,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)"
4.127594,"Exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
186.3808,"Drowning","Environmental factors (e.g. temperature, pressure, electricity)"
2.582363,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.2378169,"Unintentional firearm injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.511795,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)"
4.56924,"Animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.0434612,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
12.49298,"Road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
3.504888,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)"
62.3826,"Fire, heat, and hot substances","Environmental factors (e.g. temperature, pressure, electricity)"
.5802887,"Foreign body in other body part","Environmental factors (e.g. temperature, pressure, electricity)"
3.437204,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
5.166739,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)"
.5126908,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.53266,"Collective violence and legal intervention","Environmental factors (e.g. temperature, pressure, electricity)"
19.87168,"Assault by firearm","Multiple significant injuries"
260.9333,"Collective violence and legal intervention","Multiple significant injuries"
4696.64,"Road injuries","Multiple significant injuries"
925.7881,"Motorcyclist road injuries","Multiple significant injuries"
32.59372,"Drowning","Multiple significant injuries"
13.32032,"Exposure to forces of nature","Multiple significant injuries"
.0008113,"Unintentional suffocation","Multiple significant injuries"
9.954199,"Self-harm","Multiple significant injuries"
114.3678,"Other unintentional injuries","Multiple significant injuries"
5.048397,"Pulmonary aspiration and foreign body in airway","Multiple significant injuries"
197.0123,"Animal contact","Multiple significant injuries"
56.86307,"Assault by sharp object","Multiple significant injuries"
365.3236,"Other transport injuries","Multiple significant injuries"
95.55357,"Fire, heat, and hot substances","Multiple significant injuries"
1.892274,"Poisonings","Multiple significant injuries"
69.81667,"Venomous animal contact","Multiple significant injuries"
233.2716,"Assault by other means","Multiple significant injuries"
9.395105,"Unintentional firearm injuries","Multiple significant injuries"
9.107785,"Foreign body in other body part","Multiple significant injuries"
1390.308,"Pedestrian road injuries by road vehicle","Multiple significant injuries"
242.3469,"Other exposure to mechanical forces","Multiple significant injuries"
1.235205,"Foreign body in eyes","Multiple significant injuries"
251.7425,"Exposure to mechanical forces","Multiple significant injuries"
31.78245,"Other road injuries","Multiple significant injuries"
2152.643,"Motor vehicle road injuries","Multiple significant injuries"
310.0063,"Interpersonal violence","Multiple significant injuries"
196.1185,"Cyclist road injuries","Multiple significant injuries"
127.1955,"Non-venomous animal contact","Multiple significant injuries"
1942.165,"Falls","Multiple significant injuries"
.4766082,"Assault by other means","Amputation of one upper limb"
.8862669,"Drowning","Amputation of one upper limb"
2.318569,"Non-venomous animal contact","Amputation of one upper limb"
.1185436,"Exposure to forces of nature","Amputation of one upper limb"
.2528862,"Other road injuries","Amputation of one upper limb"
.5984465,"Self-harm","Amputation of one upper limb"
81.45045,"Other transport injuries","Amputation of one upper limb"
34.07164,"Road injuries","Amputation of one upper limb"
9.168659,"Fire, heat, and hot substances","Amputation of one upper limb"
13.41515,"Motor vehicle road injuries","Amputation of one upper limb"
2.579127,"Interpersonal violence","Amputation of one upper limb"
.146737,"Poisonings","Amputation of one upper limb"
1.948059,"Assault by sharp object","Amputation of one upper limb"
.0001023,"Unintentional suffocation","Amputation of one upper limb"
1.290326,"Collective violence and legal intervention","Amputation of one upper limb"
.2637794,"Unintentional firearm injuries","Amputation of one upper limb"
.6196699,"Cyclist road injuries","Amputation of one upper limb"
39.82817,"Other exposure to mechanical forces","Amputation of one upper limb"
.1544593,"Assault by firearm","Amputation of one upper limb"
8.624189,"Motorcyclist road injuries","Amputation of one upper limb"
.4312309,"Venomous animal contact","Amputation of one upper limb"
